subtissue,tissue,l0,l1,l2,l3
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,49,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,50,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUSC,51,3,0,0
unknown,LUAD,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,52,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,53,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,54,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,55,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,56,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,57,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,58,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,LUSC,59,3,0,0
unknown,Discordant_LUSC,60,3,0,0
unknown,LUAD,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,60,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,LUSC,61,3,0,0
unknown,Discordant_LUSC,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUAD,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUSC,62,3,0,0
unknown,LUAD,63,3,0,0
unknown,LUAD,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUSC,63,3,0,0
unknown,LUAD,64,4,1,1
unknown,LUAD,65,4,1,1
