i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
82,22c16f46-950f-4389-bb16-b5cec4d8b94e.FPKM.txt.gz,0.05033072499054526,0.04723226121320351,0.013508002038053636,0.0327800315581725,0.0003368760255222822,0.05375029068344958,0.037219189263443135,0.048487752827721206,0.04523267371878821,0.09048845798871984,0.054061581022746705,0.017453745450131196,0.03091488841852668,0.029786674549325737,0.03250754889092177,0.040736119756955506,0.04984136505946449,0.051751727040466135,0.03644138868695297,0.032260704649464976,0.04584870858061573,0.005768907708853998,0.051949048912966964,0.05492883655460516,0.002862156437808959,0.043520337972573854
83,90d19c5c-f80b-454b-b776-99d13f01617e.FPKM.txt.gz,0.03881223153990012,0.04035605773403226,0.012949156769323822,0.0262384856002447,0.0005406839171761772,0.03649060465463343,0.024051094293658037,0.03559746473286698,0.12179786162328357,0.0032368893053241676,0.05793369906740676,0.009821675023409512,0.02403767785969598,0.013569410634827618,0.04668119791209411,0.0209914792538026,0.04804403779528278,0.051351732284702065,0.027401677629932175,0.03936145270353016,0.03208467274970717,0.1408574690995033,0.0373369129291701,0.0682462821423501,0.0018985665465773441,0.04031152619756506
84,c443bbe4-b053-47fa-a7a9-97457e44e2a0.FPKM.txt.gz,0.05180135703498205,0.07090493484536178,0.034913976505161655,0.031072619464836377,0.0004529516555434654,0.033972209689785704,0.0563998214961311,0.036718412888517356,0.06224620042871483,0.004119636456592742,0.04343116505578442,0.0738454829506222,0.03422413027381398,0.03180533156973547,0.05160420481038493,0.02521350828648436,0.03662669871699334,0.0473174898554614,0.038413313498362786,0.030907344553240717,0.032520243200904866,0.013384725585273713,0.03997809375413341,0.04760831047072771,0.03105636957426,0.03946146737818965
85,7bcc02ad-a4c7-44e1-8654-10c4598f936d.FPKM.txt.gz,0.002338847851718441,0.003203542050046583,0.0014956890245383138,0.001815285976039166,0.941662568110531,0.0035032963895896708,0.0014734724037665302,0.002533785567846164,0.003482921544877453,0.00013010814581308313,0.0044588319830914745,0.0006689056559071194,0.0013386017133057745,0.0006352418875307513,0.0025535130675742737,0.0013837924407571363,0.002807463364528563,0.004477618657516784,0.0015723703016722933,0.0059337129403809735,0.0027648540713569297,0.0002047758600135763,0.0027136594763303673,0.003536371619555346,0.00025503292324715265,0.0030557369724650623
86,acf02cd5-270d-40c0-864d-abebe048f309.FPKM.txt.gz,0.03194597089531947,0.030306839316019272,0.0079190109467641,0.0231151595866078,0.0073465759470372535,0.02811149198014739,0.020442704505425104,0.02843988182786334,0.12060185889640379,0.004343693715016261,0.04233623542477281,0.0077321105472098264,0.02167666740114356,0.013186571458260821,0.038400162376060545,0.018150954826905027,0.042110287608963716,0.036834280788884004,0.024263535597775568,0.03323941444671574,0.025370101436328382,0.28260139629693076,0.02865927858646233,0.048701673547394554,0.0012125700528000027,0.03295157198678857
87,bdc7d527-3905-4905-b245-b282883ea3a6.FPKM.txt.gz,0.03943974037805409,0.043777556179452275,0.00820224943193663,0.03561229403888496,0.00024870946612802686,0.04508065097657445,0.02920049152954717,0.04306770327035612,0.06173355012452389,0.00505819273808444,0.05559010333050583,0.011893989446291876,0.029980924385024855,0.019751530115080403,0.05870552777826418,0.031130675794678497,0.04907665340867254,0.059285946018063466,0.03186152697829684,0.0447822685505185,0.03487141221341943,0.11393864912213715,0.04206277166841995,0.06110505389708784,0.0019540058974715185,0.04258782326252517
88,f31566a9-ffde-40fa-b879-71827a3540a9.FPKM.txt.gz,0.06512826405315,0.04792562935396716,0.21028925561452605,0.02012533756849871,0.00010853713560368469,0.02107273365025576,0.0410074859530505,0.01651454212142866,0.0348575988437093,0.006848588035094818,0.023362940562170628,0.06437652338996896,0.021088610604166672,0.051084265560194325,0.0666827292506045,0.020096466991964938,0.028247754023123788,0.025768526140016918,0.03852444735179678,0.01230845373330704,0.03515171803503781,0.044603853255258244,0.025839327487761878,0.02109544629040506,0.020285338303970765,0.03760562669096708
89,e1f960fc-6efa-4492-9f44-8e645ec8bfc2.FPKM.txt.gz,0.021151591508559362,0.03228532685220523,0.00481362647291074,0.03264456797189881,5.3077201473534545e-05,0.04558518969783756,0.01624327896044668,0.051896165255414704,0.04216599055760619,0.005350914685442273,0.048011881081636835,0.010614330224849367,0.025315640215591503,0.012890047638309539,0.03278822529327996,0.03966827212504563,0.03470403962179001,0.03261043311890846,0.019646153437649427,0.08660705944002045,0.023363492680823085,0.2692528410234506,0.039143475091437306,0.04248392604099335,0.0026872037254227366,0.028023250076996423
90,3ec6ccd2-6cd9-4094-8a3d-98ae065ff95c.FPKM.txt.gz,0.03690031062261656,0.045422463308436106,0.0069759794614263765,0.04025119365418355,0.00039416643348989913,0.056369834993521245,0.030732851931748812,0.051816482101745234,0.06149287633382591,0.005329479719473525,0.07724488896019975,0.01761131919525085,0.041866579022501384,0.01822363557879,0.04408408408152741,0.03971644835452435,0.0562833372718585,0.06126462698955043,0.035886763422094736,0.04795006142073246,0.03579992739078507,0.0060314934617557445,0.05621961196997319,0.07324241412557857,0.006133518483841978,0.04675565171056817
91,552e9a21-3493-4567-8d55-40e7f8009a5f.FPKM.txt.gz,0.030167707288855428,0.04342235080248413,0.014889881744840303,0.027774725600749627,0.00015551017545613208,0.06498853010833551,0.029763853510368053,0.04971126500710947,0.19763380241337303,0.0027930146818354535,0.05295556626783857,0.011916913203316372,0.02678851245574301,0.013328691788518442,0.024207811470598244,0.03238979409087152,0.061711076738529956,0.05292228259167412,0.02892165993333626,0.06357553363256511,0.030040465379065517,0.0010217031510296527,0.03840430240109327,0.06266895778899398,0.002519450337586284,0.03532663743583252
92,471d762f-bd20-4665-9e2f-cc7ce8f94001.FPKM.txt.gz,0.04132784144551089,0.02080560863172034,0.013305664959228636,0.04158845946275362,6.007282221485794e-05,0.028970792493589217,0.05057258118714652,0.031188853022720293,0.013176420041888848,0.05673383227524287,0.02255320317618957,0.05873841961859936,0.06112427818233078,0.142189283210018,0.01843991729709461,0.09007404771218148,0.03408883285283558,0.024128278040509536,0.06285382414962426,0.003454716522142712,0.04114734608302531,0.0006799615967965168,0.03273729950995946,0.02218730066430919,0.04739486246119732,0.04047830258117043
93,90c4dd6e-a5cd-44fb-ad0c-8a27d88429c5.FPKM.txt.gz,0.04058040322637414,0.06384610024036728,0.07466151273032078,0.031113671230132946,0.00017619189268224962,0.04216560043251959,0.03354444935379023,0.04308037639528562,0.04158527343120227,0.006089643107690061,0.045390662672837256,0.04356989522764899,0.032590344903572835,0.025982351407713874,0.047892869317354425,0.03001076659065514,0.033385996573539176,0.05390904941094003,0.03394394215524836,0.053483405495453065,0.03211492214943893,0.016923037272860236,0.04369990180194518,0.04607321256299682,0.04492142679325405,0.03926499362417644
94,e1557786-4586-409f-9c5a-a559535f0aa0.FPKM.txt.gz,0.04526513677499592,0.04097117824143507,0.10872888135074568,0.03426326200271318,5.3945247022114765e-05,0.040666325855665354,0.04624666251411073,0.040592463756151734,0.046284669470758,0.008670683109931797,0.04448173113167287,0.03956111398235059,0.0387647494461108,0.0320040753996518,0.036660185125066205,0.03719575934530617,0.0424856828189834,0.041492358906139816,0.04741989468431033,0.019362730199110906,0.035850131041448324,0.006243969519698841,0.04230724098007567,0.041108436836171304,0.03767046419944146,0.0456482680609319
95,5d6adefb-ceda-4ef2-a6b9-8077fd618ae6.FPKM.txt.gz,0.04691384320622302,0.04691194465731449,0.0571023046458041,0.03652887647026467,0.0005810804487965382,0.0724330925915158,0.04260823702896076,0.04780158003684539,0.08111495170031563,0.004822557023223171,0.047354115169490264,0.03533112826471352,0.03067093846571608,0.021940267788033357,0.038048358522955586,0.03252013670646008,0.05071224851585762,0.04821062536528557,0.03901940996549828,0.021372953105642706,0.0346501075351146,0.004771200215594565,0.05045418795383783,0.050233720615465056,0.017453494249034696,0.04043863975203651
96,5c006621-470c-4d58-9c59-804988b955d9.FPKM.txt.gz,0.030193485398164827,0.033492242381253985,0.006925559756393711,0.032172543379963704,0.0002541620608789339,0.03609865621706297,0.026497103351386317,0.0397244768370668,0.09503473987421741,0.0035243739034562117,0.04569915181760123,0.010063590422142023,0.0303537429134268,0.013488727748693755,0.030273991260179833,0.024435212185589916,0.043713723390477084,0.042699903552731,0.02658699982627191,0.032148450572272017,0.025759919757896352,0.2444167468013692,0.03584643056041956,0.056107636208986456,0.0013041841907548049,0.03318424563134297
97,5ec8fcf2-85bc-4c30-9329-62b1cc47b67f.FPKM.txt.gz,0.025054797606893844,0.015010329910544047,0.013765864909849114,0.025224180462783255,4.0487064695066945e-05,0.015297647136749195,0.02681623021011841,0.01995067093029984,0.010903006487353255,0.24134161584381628,0.014464753035277205,0.04894528951870484,0.038233219418071736,0.05651519134604895,0.011458835069968464,0.045405324097062286,0.01851858717425151,0.01374612156172952,0.02984586781387279,0.0030976569843010225,0.013250144393997281,0.0013711477784648066,0.02046672736701624,0.015054405948734095,0.2524178814451384,0.02380401648425838
98,ec83d8bd-7f42-4be1-aa49-18b436bf7cce.FPKM.txt.gz,0.034523304887301154,0.04590873056566602,0.009443593915482763,0.037320308838662136,0.0002633571262011214,0.0683767801806231,0.03942956507791397,0.062385313679674086,0.036903925897025174,0.008314264115314936,0.07060023845345843,0.019793366544095952,0.04186175859295498,0.02312221180945826,0.027230721478095004,0.049709757714115795,0.0486890017966467,0.06499764906517626,0.039380443469710445,0.0641171481167856,0.032989443455499465,0.0032216355950766954,0.05787025723952082,0.05914668086352604,0.00830416413762973,0.04609637738438526
99,deaa56c1-8031-4c65-b3bc-1228407e06ea.FPKM.txt.gz,0.03735471233620465,0.0338668580819428,0.022937031466845694,0.025654720934603813,0.000116722159758374,0.0426014092381212,0.04251335655084945,0.03411294789550311,0.06787559440006805,0.1995427031026561,0.05362078976682046,0.009685564616285457,0.024946087178998155,0.013289200543096069,0.03079216324044578,0.020289674652829964,0.05092559854634669,0.04667555443853565,0.035313579425689724,0.018085821204862407,0.032491668186627964,0.024749162387491475,0.04588249290347946,0.04792420394815074,0.0010993193282811259,0.037653063465505586
100,7bda3c7f-9e51-4e8a-9398-e9dc1dee8c62.FPKM.txt.gz,0.0243952898683885,0.02169576599680779,0.025913506030597715,0.07697598527360297,2.37085798533506e-05,0.026125932028616686,0.030977956917076888,0.0505780184838079,0.01425829208248042,0.022867304633772477,0.024189789842822763,0.07920497893354209,0.14200150842510806,0.07292204929985521,0.013582055716577838,0.07060941168088836,0.026304913457400384,0.02490439455367967,0.04286460768837842,0.008127469741184907,0.02168037866647141,0.00046178613169789386,0.024684848506996062,0.0262958816612675,0.08970636355054809,0.03864780224857662
101,b73518ee-287c-4130-9da2-61772aa195fc.FPKM.txt.gz,0.022894748552479447,0.047533777284434954,0.002826210542603643,0.0390994205911869,9.321268786839073e-05,0.08707584636588052,0.022735006952228298,0.061792875895820706,0.03818342246859488,0.011587870087632979,0.08289014009285389,0.009368481717737352,0.038647731195433216,0.014531150189811989,0.02620845662671689,0.02601051820652741,0.04723518095031824,0.08087083232317994,0.023957570642964107,0.09127825600132258,0.03710684744029655,0.018395248637484297,0.05075652323022392,0.07624687199804472,0.0011656427845079596,0.0415081565338463
102,fa49537b-edee-4d4f-823d-b6c574d33900.FPKM.txt.gz,0.03839767886567789,0.03349385319800645,0.06358405059827647,0.01502663889237607,0.0002969671782863605,0.01426116413270151,0.02267464514298882,0.013206533249823902,0.03220537635624477,0.00509023501271382,0.01970895634290959,0.037534812153286204,0.01372283260149881,0.02760452848475634,0.047568044980621456,0.010367523062420203,0.01900702710235044,0.020655723608091325,0.022118120735694073,0.010358551202191304,0.018999262553120063,0.43430132167594426,0.01721821928303241,0.01991890933109618,0.018781410261975214,0.02389761399391615
103,6cef5fb7-2c60-4ece-87e8-4acff9374fb2.FPKM.txt.gz,0.020993775967919973,0.021206585509200515,0.04295402387776514,0.026131887920697466,2.4669141526848184e-05,0.025475099845841905,0.01765707398683434,0.03316752450827055,0.022080996489307458,0.13048227418750752,0.0333264790439416,0.024173527389737617,0.03682561303368469,0.01431739142595626,0.26577158469875034,0.018753376861537715,0.02602656163972557,0.02920455934967334,0.023395564234843944,0.05358893798424893,0.02362875412614824,0.012673072201436243,0.021385199159031962,0.03035514764463134,0.008927515810787644,0.03747280396099272
104,2b5c518f-8327-478a-a282-01bfe59aca4c.FPKM.txt.gz,0.013867242345335325,0.017697522302013716,0.04879264783232585,0.012181518809251569,0.0001238846513895111,0.012988855847124978,0.013128531226211824,0.013010222994240362,0.01912652868805222,0.0037305412317336544,0.014430171768771038,0.07764260725237125,0.014110818412521575,0.015745925891671626,0.014425133865394287,0.01131707221339064,0.011219506825761784,0.013606594560442732,0.014797135005986154,0.23599312065740488,0.011159043950176363,0.00928970191584249,0.01364105519805737,0.013195206063446697,0.3609243774229666,0.0138550330681156
105,52fe6ec2-36d3-413b-81c7-b79870d74450.FPKM.txt.gz,0.004379062285331541,0.005529183650273196,0.003685033138569437,0.01971178052367246,1.2675842860798139e-05,0.004292762815254906,0.008819385372759607,0.005174066177690905,0.005373327517757971,0.12693070190715391,0.0035942479267907917,0.02341520548659907,0.009666194031370003,0.03684665155281534,0.009208972356214542,0.01085948242483311,0.005156549277318328,0.0029896526927873078,0.006924562169670491,0.0006807243411880837,0.0026914198496094783,0.2375679524723401,0.00632358295013726,0.004259425811698528,0.4518554741227822,0.004051923302520483
106,906456e9-96d6-4be0-9d61-73647f6684d9.FPKM.txt.gz,0.04405299153490122,0.024802571604106073,0.02053683046087773,0.02263868112318586,3.80612111168984e-05,0.02341033937288127,0.02081790747734135,0.02215449498317683,0.031026010177086623,0.004365101397578043,0.040769293035433585,0.007991707869653327,0.01950033234443595,0.01656728581864171,0.11299338678480662,0.021693334101686317,0.0494959825299262,0.04068842730520301,0.033671813042605574,0.0298050783188854,0.032241520968841204,0.2800370816200224,0.021697272483053153,0.03261648089458584,0.0013524292022827436,0.045035584337685064
107,e26f2b4a-ca55-4a0c-b8e7-4f1e21aa6dae.FPKM.txt.gz,0.025343529390392656,0.043460151538210076,0.004139772524065752,0.03775774572979833,0.00015703199786784705,0.06138264049698273,0.023261123409783056,0.0651453387030783,0.030865919224231306,0.004825376895255506,0.05647944670496296,0.012334407846118455,0.04330978110722857,0.01595214180866753,0.030975414942951744,0.04461206811405861,0.04761793166404062,0.06641344858131426,0.02809951361298601,0.176992073055687,0.0282733948123669,0.0018946860373334896,0.04665469437109667,0.06088771662085945,0.0037341233882520523,0.03943052742241015
108,e740e34f-31fe-4fe4-8965-4e9ec5ec50fd.FPKM.txt.gz,0.011644452433983847,0.019340655387915347,0.004641830750300216,0.053010625204690916,0.00013374596294196868,0.020341816970300134,0.011211738930726437,0.01905652815262282,0.017533779995551876,0.001715030588085732,0.01979910937447898,0.005951301952609618,0.010620611891329379,0.006188136090961649,0.01289531717342811,0.011807165065369213,0.015163044781501232,0.020858835694033972,0.010867375234626353,0.6668206016592743,0.010901201057392451,0.0010432708209803531,0.016061712107802655,0.017505287229971335,0.0015116348414453236,0.013375190647675967
109,98da76dd-0fb5-4313-a277-a122c205e843.FPKM.txt.gz,0.030029633949675567,0.0520338021819785,0.02588235131163881,0.03585124519513431,0.0004920421790369528,0.0686202106450137,0.02388413673784451,0.05953298920763803,0.05115302944233586,0.00343163562652871,0.06950565090056297,0.035368935345904046,0.03295667089262282,0.013281758963036397,0.03119908214941972,0.02999874675838006,0.03663490975574655,0.05478098500184574,0.025211613654673462,0.08860035601605497,0.028625596929843698,0.001854515879683144,0.05368099737865123,0.06233098508336161,0.04681837132481431,0.03823974748857432
110,3f500570-271f-4da1-90d5-d60f353521e1.FPKM.txt.gz,0.03534753534788288,0.05884448911430682,0.04901803158207794,0.09354574387588352,0.00021759049749824668,0.0546366253161794,0.03054256246625244,0.04923779400579136,0.04551706756078442,0.004709093370828967,0.06612037522542678,0.016928030209273984,0.029017853226346618,0.015656226735026774,0.03826472532255708,0.028060743077781763,0.04235222159261669,0.06961821435929476,0.027903116881171613,0.0553013852726385,0.03348208634346904,0.00398917196129266,0.04507313153648523,0.060849887686373456,0.005423939429803838,0.0403423580029551
111,0632152a-63d4-422f-a105-de29b83e3523.FPKM.txt.gz,0.029850740764301047,0.03803772176869662,0.008846253365626508,0.05288244930412473,9.507310922008785e-05,0.05294995997250327,0.03964560502979019,0.05856823908599391,0.03916822880358733,0.01279188156295811,0.051374252675665144,0.044247425975240125,0.08762182834042204,0.052641794119580594,0.02276883132810327,0.05003957683642288,0.03902350023360509,0.04556325667074828,0.05348293599103223,0.029690123421676713,0.03274242287588721,0.0016699391673265782,0.04878061646899164,0.0502217065565084,0.011108862376844084,0.04618677419514402
112,944b1e8d-7219-40a4-ab27-385192062cbf.FPKM.txt.gz,0.029516537657687872,0.02657837216399621,0.00414470029455001,0.07950006554956364,4.766982483898446e-05,0.03032331769965883,0.036232963852341,0.04129763330299114,0.031070769569247977,0.041308323125839125,0.04200633787641421,0.05862314521745609,0.05670403272995051,0.04210457417407753,0.06583691393446983,0.05791120299149251,0.05809142804569994,0.03309838333059445,0.04024460654114798,0.01610454705672546,0.02528448344671107,0.008599096046815483,0.02867053331837951,0.03358876079670278,0.06991592626387456,0.0431956751887733
113,019a5486-ad80-44b4-a9e3-7e7f93e8e6fa.FPKM.txt.gz,0.032485920873226166,0.023483601880979182,0.4531936296557045,0.062456017669374066,4.247686764248341e-05,0.012648703461052525,0.02624284255412642,0.01276734963368621,0.025067832547439488,0.01012241411385624,0.014714473115370752,0.03368719059373643,0.021557160646658215,0.03449515292355787,0.031759428775583805,0.014254514358608089,0.01781630193036923,0.015343776341658701,0.030210235315899624,0.004107506577079526,0.023210050833050576,0.02885078959775478,0.014865424029445127,0.01339672286651157,0.018433709058766026,0.02478677377886239
114,1294d2f0-3a01-45b8-9e18-f5da4fbe8223.FPKM.txt.gz,0.038411420388627555,0.04861452165728703,0.011140681234037197,0.043509577579171406,0.00015061878148777758,0.06628083600106245,0.036114694845429535,0.06019636700049313,0.04984241640010297,0.009874733613112781,0.05810625197130497,0.014020437015566819,0.03968287495201744,0.029937562223321376,0.0325192932539738,0.04629405958181666,0.04478812166164767,0.054625618875358266,0.03998266021455836,0.06350770055418603,0.03265403315862352,0.0237791558325254,0.04833007199501677,0.05788538728712378,0.002132546585069831,0.047618357337077415
115,f5e4c398-d9db-4cd0-bd12-3751a624d377.FPKM.txt.gz,0.040538663744104336,0.05403606546186483,0.04601539500906739,0.044322212404241584,0.0005134032026521011,0.05146259710317721,0.03705069488739581,0.0491593802104511,0.056291085463281244,0.01372440046313658,0.05027149505258335,0.020199951636281258,0.03606156993436566,0.023288635762329986,0.04959173039859784,0.031245598596118355,0.04546505595484261,0.0608215303466226,0.04183079943818398,0.03127618120190491,0.03741928498968799,0.02091440931017553,0.0443170920033455,0.059260515114647964,0.011411523461295607,0.043510728849644686
116,ea1b4005-545a-4fa3-a3d7-a2dbd1bcc744.FPKM.txt.gz,0.07071511682803396,0.0270968219849101,0.04249135687411049,0.027373748806342496,6.175021056551351e-05,0.02425124252176123,0.061041052186268235,0.028989776690015366,0.02199012713471097,0.061727661894794686,0.021990750558751358,0.02684097201987121,0.04472871180484149,0.17436079588657963,0.018570012632225776,0.05475554920188698,0.030944318226574872,0.027090031927327535,0.062230802662023375,0.006490849796183414,0.03793727491437093,0.0007066140077522002,0.03745002629494228,0.024626012439155437,0.022332597507222177,0.04320602498877836
117,a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259.FPKM.txt.gz,0.013636827179162857,0.008829627370512544,0.002369331752018297,0.023683805906891713,0.00010078504957092257,0.013431807762828653,0.014650135805670044,0.014827610400053978,0.006550395046807728,0.016133309850039374,0.011989628539753492,0.0496571939844941,0.024518733870748523,0.04169581158803052,0.005567943019058923,0.04856764097218416,0.014055168683638649,0.009461609467685976,0.017957146747880574,0.002325906021164766,0.007830458478031165,0.0004156364663901094,0.0164577385245883,0.01002168090135331,0.6116697818015174,0.013594284809924
118,d65401e7-2bde-4b7e-b901-c173dd3cd33d.FPKM.txt.gz,0.05361133094999879,0.04520288904096094,0.0329571632521795,0.08626474886078617,0.00021339394945166048,0.023891152937920178,0.06134932021301819,0.02637066841141813,0.029743297886929063,0.02210468777405888,0.022639658388773805,0.0886935030561382,0.041300529024828676,0.09547017864943526,0.034757219542426956,0.05357639998104721,0.03512521906972112,0.02409207210581619,0.05466515840350103,0.004405096727724313,0.028389088091523632,0.001335220986390468,0.03171408722275256,0.023001757533295766,0.04263790050502123,0.03648825743488206
119,4b19c0e2-2a61-4f0a-9257-4a528e6b320e.FPKM.txt.gz,0.026890041790758976,0.017674829136739994,0.011303746919598243,0.02549035376424105,0.0001268256515715743,0.02188672768445106,0.029669644930658472,0.02746649576867608,0.014516216191975613,0.09415696142133698,0.022307148657264568,0.05414458662068582,0.03610140315793007,0.0678679037219417,0.015033468191495872,0.07879408627223793,0.029094942994963943,0.019926674850957792,0.03767807821857664,0.005364341720581292,0.01571672351387797,0.001278966795334329,0.0335820013465523,0.020044600603537594,0.26858264935332204,0.025300580720731988
120,7acdfb7e-882e-43cb-a449-e1bff9869637.FPKM.txt.gz,0.012143112266640629,0.015676826427744175,0.002792003611515163,0.01620316408185411,6.0268112475073065e-05,0.017284568249304567,0.012789129190188772,0.017950198091074104,0.11167161642090674,0.0016086042622017425,0.020365969901152293,0.00816741242109467,0.012927643855765137,0.006883401254571518,0.01318836074217068,0.012105634337640572,0.022770086430028244,0.01615019235828619,0.011903639495150749,0.01261132711360816,0.012187908837232553,0.5833591096798022,0.014599348224463002,0.02812481415247635,0.0034675843313502624,0.01300807615130224
121,c22879b5-4183-4c3c-804b-f6cef1df617e.FPKM.txt.gz,0.0009429669859591976,0.0008983638255106553,0.0005036707480797148,0.0010793971356558361,0.9777933815855959,0.0010277117000555267,0.0007132000051473801,0.0009938515824833654,0.0012660643031136632,0.00017203862057743754,0.00131055698709448,0.00040643213498341683,0.0008503522533632551,0.0006366913068470569,0.0012661935918513603,0.0011461856758595132,0.0013628319735645908,0.0013379575104286113,0.0008490074276387532,0.0009199954248057476,0.0007722501852299497,0.00032810870561433717,0.0009982086270098462,0.0012387253516317387,8.847933757137357e-05,0.0010973770143271272
122,ecefab08-36f5-4a49-9e4d-9e6def0d747e.FPKM.txt.gz,0.0374577699511561,0.046105623582343214,0.008454408492419385,0.04667493905796272,0.00032710235848166185,0.08224732340471569,0.04569358494359462,0.06018843564843343,0.03642609873401028,0.03326705602948876,0.052197183062544845,0.02649589162383699,0.04754658862766362,0.03124547069443969,0.027715361696348757,0.059241485811797945,0.044613088458242495,0.040277137795945196,0.03960629328647038,0.016293777004667928,0.026303447635023822,0.006802823288145508,0.09184439101695634,0.04773499423828385,0.005967017508670993,0.039272706048355636
123,754aad86-ccb1-4716-84fc-abe77e4b3e2d.FPKM.txt.gz,0.04923380401128096,0.05695722724201965,0.046481448475501216,0.030299870265627957,0.00021439497590637456,0.04607346032739678,0.033624616463008045,0.040368485058926915,0.11765579194480663,0.003250724557365281,0.05552409845977399,0.02736182559802819,0.026008354806238445,0.017329527741583917,0.045730668553928086,0.02555594456746103,0.05305849128052972,0.05121023772859649,0.03342197072645354,0.023122457701892328,0.04373055302607409,0.008607003370693762,0.0488304249297508,0.06512177953849062,0.01056453419019248,0.0406623044584727
124,6b59b355-7581-426d-98c1-36e132a77c4e.FPKM.txt.gz,0.005974958442920431,0.005333426388226464,0.8840038850590305,0.004289180183924245,6.336430222010086e-05,0.005257919310343784,0.008361919465149428,0.00376132339641002,0.008133327807838747,0.005028494946431506,0.004103914053217215,0.0027517694292894315,0.004176264753841743,0.00487764624029078,0.005362895297366197,0.00429330544898608,0.005525022617634005,0.005122266231670551,0.009160621201263755,0.000978111140109427,0.007271962391635754,0.0002952842461270796,0.004953988144898687,0.00439604867158206,0.00107512475029053,0.005447976079301587
125,abd58426-924c-47c2-99f3-102e93a3d341.FPKM.txt.gz,0.04946462015036724,0.03683229891740024,0.023310487042051152,0.05411266067641455,0.0024884231642494517,0.04417079280567959,0.04344333672516063,0.05895491314250919,0.03384044541246372,0.010243080434148276,0.045047986127062185,0.024345910900162943,0.06961574553641971,0.044608281384169425,0.04329426841366154,0.051271713142298066,0.04695998078505505,0.04880997657554282,0.04942052136125194,0.02633427716499798,0.03897341699877649,0.007160335059427775,0.0417247707370616,0.045429538955244736,0.005803037973703789,0.054339180414719836
126,b033c85a-2395-4ced-a84d-ac1fbce674bf.FPKM.txt.gz,0.04927780080255702,0.027092185075479232,0.015224208369469316,0.03102187670226549,0.000494786986500131,0.0445024699460744,0.039715539604430423,0.05197499360142973,0.02087982667344764,0.019245700074462944,0.04153691891309632,0.030430304214493144,0.045856628831404886,0.06864091671674118,0.01879982362895713,0.15303450370473115,0.051620244507608146,0.03475281277245103,0.046208359806333824,0.024409577445151535,0.030855567811438247,0.0019107394057926786,0.05577561502707534,0.03524644807478145,0.011738960892180636,0.04975319041164706
127,4d8ca8d3-eec4-4dee-9805-4a84fa1f1716.FPKM.txt.gz,0.05778145853767187,0.059723052466929785,0.0232926788712452,0.03506985811217829,0.0001241025242826314,0.03894319391878185,0.04966062835141656,0.04022533169613002,0.0419764469698405,0.005460454276375933,0.04653725882966101,0.045405291742451157,0.03444253929754159,0.03660105282030571,0.071550769039654,0.04160794191985035,0.05430719686810275,0.04806825296314686,0.05042177556616691,0.01735198208075401,0.03811875867332953,0.007923129752843275,0.04177532136582206,0.04444780257030584,0.01824789448499262,0.05093582630021977
128,4ce949d4-55e1-4e4b-a6d3-d2910ae3b448.FPKM.txt.gz,0.029404222570792855,0.020402348022306307,0.020830239153439414,0.10025126645609048,2.730893904073588e-05,0.01898906994046104,0.03764212229773755,0.024331279021210662,0.01023502192561661,0.23414377901349262,0.017065733705987192,0.03426591601273653,0.04274851695747325,0.10903106955077524,0.02366613263988848,0.07547661019311953,0.03025087515180744,0.017279150817639585,0.041019159612424284,0.003192377826204732,0.016564779684621417,0.0013932539589502654,0.02447296218860287,0.017352730965458172,0.022560759835679355,0.027403313558443474
129,64262505-9f17-4989-94c9-fc6db56ca676.FPKM.txt.gz,0.035695724503969586,0.04508268879980548,0.013783321369069857,0.030862938100024658,0.0007050237811297553,0.0673585875125202,0.024148282507250443,0.047895145142406295,0.053716850530599394,0.0047605128790545615,0.09457261061699965,0.013603263456325947,0.03370549721901756,0.011582047627929365,0.0344525842081396,0.03298987405048558,0.06208709423159152,0.07079293663190948,0.026406878506952267,0.06999857533133609,0.03793946576393575,0.0026486498772141094,0.0643362716346526,0.06676770696994917,0.0021705067188077963,0.05193696202892328
130,c0838214-75ee-4668-85fe-4247b8e5ea1c.FPKM.txt.gz,0.021202289410128788,0.019548951296042182,0.016393741753922643,0.048703553602696285,7.072361677235603e-05,0.02226822147158591,0.09147936475919831,0.020239501635419883,0.015242734843722785,0.2650029525882722,0.015642620920817394,0.05634345474844048,0.0316699782883794,0.03965029618760314,0.015739528201425095,0.025903103630484994,0.018901214639667326,0.01649074074511221,0.03407899402144521,0.0035591983428096925,0.015031446865124578,0.0018240459346584384,0.02546437680967096,0.016033971037601923,0.14278131754488832,0.020733677104109508
