i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
231,4ce3e99a-a195-414c-a967-7d3795d48934.FPKM.txt.gz,0.1684509249560573,0.07589877401401547,0.10844718157885452,0.03150290662927295,7.217787630178032e-05,0.0786752137754161,0.11381648762482023,0.03323470061442076,0.0986165355421804,0.016362125899864965,0.08687525571941854,0.04957089231687984,0.0661182390189691,0.07235858443352812
232,3ef6e68c-dde3-4c06-9a68-e99db9fb2a5c.FPKM.txt.gz,0.06977156626108838,0.07099810971942344,0.12275482702471922,0.035873690854294725,9.842105957663632e-05,0.08092497158296387,0.07524633498060229,0.0573351320696297,0.014006984198675587,0.035337869906511055,0.22828779268371013,0.06383869102688453,0.09927759708798667,0.046248011543933924
233,f828b2e0-2ad4-4669-9f1e-2ef2dd74706d.FPKM.txt.gz,0.11892652604280544,0.10743470564496765,0.11723227700890246,0.009974444160874424,9.016619334104056e-05,0.11088246786287105,0.12611747592907066,0.053661778231663286,0.07497990233385268,0.011915910979505463,0.13102229419187192,0.0357774508980682,0.07136368890256647,0.030620911619639233
234,6a508e94-c094-4c0f-85c3-5ea50b54a399.FPKM.txt.gz,0.10460161112222072,0.036472573995796724,0.052326417781421594,0.1347505323450978,0.0002539743883433235,0.03615968874298797,0.05075197313105951,0.014295249119365801,0.3093273897847103,0.010826924853015568,0.03884105380630405,0.022044173306980323,0.0261744209317936,0.16317401669090278
235,15b1a310-59b4-41e8-bbc3-19131f12ee09.FPKM.txt.gz,0.11872826668494564,0.028226145526129124,0.04946282491860205,0.028864604825374323,0.0001383884886731364,0.03570204039654419,0.05567027080767919,0.007594688548184672,0.46994307006270514,0.022583187727869387,0.03575888842809662,0.034346946486493495,0.024464814171371158,0.08851586292733184
236,b4824c2d-fed2-4fad-bf6f-797119546006.FPKM.txt.gz,0.0064148867916729675,0.0115876475995881,0.011753807797985294,0.15561898839485727,0.00012309312661241257,0.010038786326123138,0.006776314520727783,0.7654402698526,0.003357968855908759,0.0010656933126184612,0.011727015426087525,0.0032801515322199116,0.009786141625735907,0.0030292348372622526
237,b33cca42-eff2-412d-a35b-9b35379f2997.FPKM.txt.gz,0.07916163653684603,0.12019531065896473,0.12728619918892234,0.025631783824422116,0.00026302488552116545,0.11127996258598236,0.09158737033291801,0.10271444981107648,0.023295903526526735,0.007157150603759403,0.1813364113863353,0.023313965708614128,0.07806127245691412,0.028715558493197273
238,7d9d7119-4a9e-46f6-b758-153bfcc869a5.FPKM.txt.gz,0.11517782487673807,0.05135085332621751,0.10687378923690849,0.008653049605658653,6.687666495194626e-05,0.08090689967483629,0.10982830413183997,0.020326206939387303,0.055963953783776214,0.05272306541554754,0.11405347064459562,0.09755719022497578,0.14571419863070315,0.040804316843863334
239,0c2cf133-50aa-44c9-b4a8-5d17ac2f54f4.FPKM.txt.gz,0.12819733299070635,0.07217303779573318,0.14592656570356663,0.05322330059283205,7.342903535414744e-05,0.05838638128062134,0.0712224912756377,0.09318423868192473,0.05674900433668992,0.010174625447931959,0.20159825297590586,0.02048516606388568,0.044263284105051655,0.04434288971415895
240,462312a9-821f-4049-9712-b937358a60ce.FPKM.txt.gz,0.06760634711308913,0.10244301951041437,0.09598103312535458,0.017885881857849995,8.821614128162396e-05,0.15723975736256754,0.12532089098660246,0.07843684769292951,0.049930368575112447,0.057306381427082095,0.09364294599760334,0.029612794759428043,0.07009303546373961,0.05441247998694516
241,996415ad-eec3-4712-a0c7-e099ff6df33b.FPKM.txt.gz,0.07090150818979882,0.09907574524786777,0.11678106215285457,0.032193695627525394,0.00012040420946400697,0.14364997567912546,0.07051827643221573,0.13255821864487025,0.031282198454030616,0.005978871132951408,0.20677713496121194,0.019806227180264747,0.05262023160525421,0.01773645048256508
242,09469727-dd69-43ea-b577-6941f597d6d9.FPKM.txt.gz,0.043079150593978065,0.1351941668924187,0.10001987682797815,0.011181065035114117,0.0020831413418180983,0.0807106726494021,0.045997498043275686,0.21090487509742026,0.008719799746235808,0.053677883712374495,0.15696038776883575,0.07854668975970533,0.054012937544108686,0.018911854987334626
243,57b2e9d8-ddae-4457-9959-0d911288e8dc.FPKM.txt.gz,0.06761598617132547,0.02412143734231009,0.029846533997241104,0.009599486400600626,2.8513144083379806e-05,0.03040668223113558,0.05632499812561,0.00646768164183157,0.6047308952104188,0.02523459550446152,0.01625008420833663,0.047444175673620484,0.030955629500971353,0.05097330084805358
244,f40edd33-8549-48a2-9fc7-a9313468b155.FPKM.txt.gz,0.0955844293153619,0.025221043854132555,0.03543179115801663,0.003979126875963747,6.615013962005122e-05,0.027938358620405692,0.05198052636358245,0.006934169890590732,0.6297374197806057,0.023159027760078284,0.01918387908788596,0.030737848994201,0.021348100087282263,0.02869812807227299
245,40d9de72-e2ee-4bd1-9c1f-b5a6df9ce3e1.FPKM.txt.gz,0.13705598284097725,0.11048268456016658,0.1341355920071892,0.03946044912228952,0.0009580030645284754,0.08328209240907536,0.0853278770101714,0.09339134803549887,0.04215684124769548,0.008661231857694953,0.15418590007006766,0.026298763439894048,0.05165647880224265,0.03294675553250849
246,f4bb4f4b-2e42-4098-9edf-042f1fffea0f.FPKM.txt.gz,0.1802513985865304,0.024638996428213673,0.0296624821214957,0.07503608407637254,0.0002461300261533715,0.02133705484643123,0.04479317728980333,0.005891019983174339,0.3673244567176681,0.022804308334264015,0.01862523431314441,0.05240661509156401,0.016350890919545617,0.14063215126563938
247,b938ae4d-f9cc-42d2-bcf4-5dc14e8fb372.FPKM.txt.gz,0.07591182393565876,0.036258862479395415,0.041219131488712826,0.014750988931289231,8.281996959464751e-05,0.038659163915109686,0.05103335059765464,0.01810204660412879,0.05991936233984844,0.2744811361665847,0.03034060288007985,0.1522687272909779,0.06603608036722734,0.1409359030337377
248,3db1a6bc-c9e9-48d3-ba3f-394cd2f693c5.FPKM.txt.gz,0.021844057567328053,0.037234142253138376,0.04780181031997441,0.03924711612424507,7.496539942064322e-05,0.035273536581297345,0.02830768179857533,0.04479522688466574,0.0072374772585697906,0.0948707787768232,0.05042222747307103,0.0154877015100168,0.093736477689916,0.48366680036295817
249,71de586e-9fef-4c8e-9c89-1936e9415ab3.FPKM.txt.gz,0.05592769785965844,0.0764003615173244,0.08154210090519276,0.01220941146789225,0.00044933306595340734,0.07093030176212392,0.07511351156901735,0.03783113503406722,0.015747911566722183,0.3587517632252208,0.09421136693686066,0.01862254784551474,0.06573992688208853,0.036522630362363064
250,c592e62e-5de0-4c40-8e4c-f56b9546a545.FPKM.txt.gz,0.023714597644835477,0.040183977313071634,0.0314109707521076,0.17631302350233732,4.0148169301329184e-05,0.048445173782737876,0.029582151447992297,0.01802857223430635,0.016550065188361808,0.0192205888068062,0.03209296288230759,0.02059093094759662,0.025548374916311862,0.5182784624119261
251,0f5282f4-e702-41f2-b93f-a1966203879f.FPKM.txt.gz,0.04534439363351239,0.0878942853852861,0.1263132631718729,0.028308799403987544,7.075591694259996e-05,0.09400335422227049,0.057352841598199374,0.2070298881705724,0.011068767627488306,0.004243919226049134,0.1809274799730098,0.022143228093619394,0.11255198712723559,0.02274703644995395
252,0ecc60d5-6273-41f8-9fbc-70fb6373e47d.FPKM.txt.gz,0.0864075736358219,0.035147995124581125,0.04021112859674289,0.03269591904668356,0.00011340872939891015,0.036700738195445,0.044846491448658425,0.015456508401199711,0.5397914517779792,0.010781064741160801,0.029190823880015322,0.027856584240522692,0.021902669169372897,0.07889764301241771
253,318901b4-4f1c-4017-8113-5115747c6a67.FPKM.txt.gz,0.0402164446384237,0.09241665429509131,0.0906940910375251,0.00646817471816764,8.540565018849462e-05,0.09689035133045752,0.0720988678249934,0.09611610836235468,0.010026798282768168,0.041432979250690775,0.08958026241199152,0.07551950394153549,0.2384076487543647,0.05004670950144754
254,79eee19f-5a9c-4e79-83ef-d6871ef4cb6f.FPKM.txt.gz,0.08003478048205728,0.10136136914855079,0.10336142450269585,0.021639731684260744,8.249567919434672e-05,0.11406679105869774,0.13150948252498706,0.060112321804955814,0.02777344021525515,0.022803549757083205,0.10984694271814525,0.05497353355206173,0.1169223987797208,0.05551173809233421
255,bd7bf37d-b076-4e82-bc73-83454dba8ff1.FPKM.txt.gz,0.13905772086518686,0.08961162444078534,0.11013715482551216,0.04592321144664646,9.22895676259165e-05,0.07842001816176802,0.10992827086454375,0.05931249456484383,0.14954837975619803,0.011065299270238804,0.09792218058669294,0.032581093085615305,0.045975412003373996,0.030424850560968372
256,a0c9781b-0c1e-4dc0-a3f6-84e938b07641.FPKM.txt.gz,0.010779337729194809,0.008072997897116203,0.009135047274675123,0.0010373017165793202,0.0012787072658457306,0.010108178223832193,0.00960831745887344,0.0030917730664406225,0.9270021999641311,0.002077359340182481,0.005510978054238782,0.0025070815806678263,0.005139596566499234,0.004651123861723063
257,41734a51-fd66-4ef9-a7c7-481e19c7674f.FPKM.txt.gz,0.08678769977371095,0.07105974125059863,0.09166271296154285,0.10289786316383807,0.0007355660877928504,0.06776752206378524,0.09531352596663828,0.05004530552450857,0.08152749151425537,0.11096576417929994,0.0763713257735411,0.05483030030169431,0.06733884186523134,0.042696339573562475
258,b02d1d2d-13e3-4246-ba2f-ae22d934c776.FPKM.txt.gz,0.10588909679435395,0.11158394314973112,0.13591382730235688,0.02236495588286179,0.0007416456320820556,0.09902508247307942,0.08821155074921946,0.06428144743750472,0.04997438829495834,0.0171985453668698,0.16166239145672065,0.039147785642220816,0.07169554492637209,0.03230979489166894
259,4ffc163b-f5af-407d-aae6-769e4ab354d0.FPKM.txt.gz,0.10622793167816812,0.06429067864213808,0.0731681449421335,0.004491021436117864,0.0003539914097676808,0.08518416258292726,0.1024134054284822,0.01497129032633489,0.07939267878119226,0.08632060115958612,0.04449737677103162,0.13742836393699012,0.13745751196092448,0.06380284094420577
260,7aa14420-27a6-4d42-82e0-f30878a8ab1c.FPKM.txt.gz,0.08618821903452781,0.08608212626452143,0.12691458933206562,0.01905830676505205,0.0005962292591210154,0.09552169506982404,0.11731088689348178,0.0587788811668223,0.023269723971537457,0.020456840350567457,0.13872286445267976,0.04381520999895174,0.11503149248572857,0.06825293495511904
261,b41174a5-4db8-438c-a9fa-6da8c08a9c75.FPKM.txt.gz,0.061421479287800125,0.09294530443777091,0.1194426158968908,0.20027787204960415,0.0002592139103840587,0.07448131414896547,0.05594153546830167,0.12932395574242994,0.018283740530308026,0.0035955308353708875,0.16339967805291186,0.012064915022636348,0.04815262713588383,0.020410217480741732
262,022a665e-1ed2-4e37-a6cd-911ccdb1dfcf.FPKM.txt.gz,0.013435316622289735,0.021954259209006937,0.02394873340799094,0.01401498897720387,0.0005601255879551047,0.03015394860226627,0.018061418864799127,0.7982851984497298,0.009514302735317086,0.0011253025501260815,0.042115772322683084,0.004602187859816723,0.017887710391532308,0.004340734419282824
263,21b33b4b-04e9-4205-919f-8ec6b2e0cca0.FPKM.txt.gz,0.04200445524906645,0.07297848303500769,0.07710308851053119,0.010769492702206647,4.996146385275898e-05,0.10915737506354001,0.06204320485352189,0.07016709184476752,0.009371463128244637,0.07867112763789669,0.09324360654760734,0.14479594352459085,0.188261318530648,0.04138338790851847
264,8c573441-151e-40bc-bb2a-18d6ec2b4ee5.FPKM.txt.gz,0.054472997633859016,0.10539853102501763,0.1262826180087681,0.04692047706248561,0.00011787756195974292,0.1047684081099632,0.07760119276743932,0.12286123499135108,0.01880326681918089,0.014764325745501586,0.13594640154392906,0.03403623412613372,0.1187277197890731,0.03929871481533804
265,249869f5-8812-410c-89f8-2b7df632ac85.FPKM.txt.gz,0.05225922905199022,0.07305922295952728,0.08130061839723432,0.0075431890666456,0.00012356798544892224,0.07533343381720992,0.05527513094569519,0.09377271903982252,0.017150005223584317,0.10910608109578945,0.0940436876319222,0.17888563314768888,0.13430850021124416,0.027838981426196972
266,15f84276-f2b1-42fe-af09-229a77b9ba1a.FPKM.txt.gz,0.09860148342087478,0.09832958810071009,0.147233652937312,0.03117484474643362,0.00012139599292980549,0.0800321410017251,0.07298859936019061,0.14548199482619967,0.05511672490765814,0.005725806482086234,0.15977662807426052,0.018662935755963714,0.055394451825101276,0.031359752568554326
267,463f2d23-8b4d-45f5-9600-06c2920498ca.FPKM.txt.gz,0.10701670972085603,0.08672512374160853,0.12603696826572458,0.01329497140665578,0.00011295714692436892,0.11202228328820225,0.13044829266667513,0.04526816609301239,0.04342410719802053,0.020674772196177103,0.13838297249706824,0.05022745838177991,0.08074233084534611,0.045622886551949224
268,cbfa8434-6acf-4122-ab58-991efcc6aa6b.FPKM.txt.gz,0.013097149622956513,0.009008017071879216,0.012326720071608397,0.0011599277800899786,0.000367876134330024,0.0143868225513445,0.015252175820247637,0.003786545828814172,0.8953642943650625,0.0028921337831379615,0.0063980069797848335,0.005725183993838457,0.011612099755319273,0.008623046241586574
269,a7450ed6-711e-4879-b87d-68caabaee840.FPKM.txt.gz,0.06470539436566439,0.10125658286836271,0.13261303764042326,0.018367660236245982,0.000292116730683425,0.11098403462395494,0.07625670814950943,0.09862363029600311,0.010774941168458417,0.010332124765163158,0.19605994316998204,0.03321692828173645,0.11857300122000874,0.027943896483803972
270,7bda8b48-9d55-4d47-bcfc-b5b71d9db7da.FPKM.txt.gz,0.04328350299485557,0.06111439735494053,0.055413329253861915,0.0071096816846843,0.00023291166703983077,0.08781149521299578,0.05965026567116002,0.044459876531784605,0.018279522902828627,0.42899061164237007,0.06799772912201049,0.04566362124654886,0.04949331468039627,0.03049974003452328
271,6aa147a7-6444-492e-bb01-af0c4d4fe93b.FPKM.txt.gz,0.10467485893231147,0.12625418803512325,0.11784678096005373,0.00970300819292179,0.00016513488464919924,0.11010949512215201,0.10610617258000413,0.11280581100489628,0.03634915561768192,0.013389704027093009,0.13097051700362763,0.04098159321450209,0.06084603719226359,0.02979754323271999
272,33fa1673-1d0d-4838-a313-1929c5af60d1.FPKM.txt.gz,0.10498972641590222,0.0869225855146497,0.09276812184231524,0.008107921490337055,6.293378985762249e-05,0.10498564978439169,0.17466867067477465,0.04137487768055148,0.07816188788791108,0.05057685544183984,0.0805126767547773,0.046365038329755165,0.08480340966834345,0.0456996447245936
273,79c1a9c6-a12e-4e12-8acd-52a8ea0f9dea.FPKM.txt.gz,0.09056151923862035,0.08559542015872533,0.10305471156114766,0.01858843640516736,0.00013687844842717435,0.08324715075330344,0.09097115634061279,0.05072307445782632,0.2520836518588042,0.008319465703630787,0.10276857090872675,0.021806984858271237,0.05460456197266328,0.037538417334073135
274,e1353694-9f60-442a-a164-5b2aca82419a.FPKM.txt.gz,0.07378794266135892,0.10699353072808601,0.10695448717617546,0.014844634611707336,0.000517577645477701,0.12925955323304986,0.11979153400445318,0.06526705636987332,0.02080357890062331,0.023660626363280972,0.0979840433227115,0.06170619863867694,0.11604752495869436,0.062381711385831096
275,ea8498cf-e0d1-4c68-8459-36aeeca9dd53.FPKM.txt.gz,0.05126464389363438,0.10907442136842152,0.08942456296830839,0.014349240200420449,0.0014529296139890965,0.08373535866455065,0.06278211894306175,0.13506923885431277,0.018453984450799935,0.008529403377751462,0.31489565298111544,0.023011469747776833,0.05956531444677469,0.028391660489082697
276,61d9afeb-0da7-4f13-973a-2c98e03038e4.FPKM.txt.gz,0.04499244149643682,0.10292490395133283,0.09632323903894494,0.0315463175131098,5.4428817996612735e-05,0.11104440478926286,0.07488673219539849,0.09603380549979536,0.012579997145825434,0.014925823734684542,0.17530401587545782,0.021137180111934432,0.11693201577092988,0.1013146940588901
277,aee34477-7bfd-46c3-88a8-f3e7338a8444.FPKM.txt.gz,0.07511788487239277,0.0195632627348579,0.012247778752055903,0.005733730761608638,3.286608379149748e-05,0.012873649411306875,0.02549123078059443,0.008949969698507539,0.017828511369068104,0.41280225537090415,0.020334289359717844,0.2961105219215531,0.019602434524153087,0.07331161435948806
278,28dfbaea-e781-4f64-ae7e-d12d49f33675.FPKM.txt.gz,0.003546643138669623,0.0022852253899477777,0.0022971726861127167,0.00040703115761793034,0.9031803135195753,0.002789503621832341,0.0037475703715310047,0.0009478392447989718,0.0030031437013269997,0.06664183947938847,0.002072889626549877,0.0026688297646548617,0.0034009401488822935,0.003011058149111826
279,c9b778fa-3a42-4447-8788-efa1dec49899.FPKM.txt.gz,0.04695821348790166,0.11774372304443279,0.10877677912048704,0.02659798007457018,0.00016862137482119807,0.09937753360166772,0.054232142876960224,0.28957016644955647,0.009327890247054372,0.0044426330066502885,0.13250068048122807,0.023714754011307272,0.07186015748276495,0.014728724740597764
280,5141c576-e074-4fe4-805e-d58eae3ee198.FPKM.txt.gz,0.06134725147722495,0.04458845240167437,0.052367638309778496,0.046514674997850405,0.0010154711166246197,0.0708234049499392,0.07882916335832492,0.015197879502746491,0.036215257382272444,0.17089371056872885,0.0433836878271272,0.12356493916252487,0.148415336210046,0.10684313273513726
281,49c4c177-b1d5-42e3-acaa-bfa4f6982437.FPKM.txt.gz,0.17204939394758534,0.05024633776091684,0.06611565432311613,0.017913529855292747,0.00013678625172684565,0.051317688095364286,0.0736881402370925,0.018236854902213436,0.32060312740018626,0.022932483289948007,0.048331445076312055,0.05318816171396204,0.03797520091151195,0.06726519623477178
282,88ac1ce3-6538-4bf2-960c-80aebb70a148.FPKM.txt.gz,0.03946481404421577,0.14011342229776172,0.09188096643460479,0.011220619677047825,0.0007143084242152261,0.09728015978190228,0.04822957754038359,0.33605231491529375,0.012904230259541901,0.003374958783342314,0.13782021037112724,0.013865753686444772,0.05345623781447255,0.013622425969646478
283,70029e42-3b29-48f5-908e-7cd203103277.FPKM.txt.gz,0.03526095691668644,0.018560041313128404,0.02486013236029962,0.02847339596259542,3.666217177310931e-05,0.025095219979622965,0.028954685773266757,0.007531260621262835,0.7234691534575545,0.012926434310243292,0.016291778551100415,0.021720680918710045,0.017181268737179126,0.03963832892657726
284,a19e31ff-1afa-4e25-8c79-28b922052ff2.FPKM.txt.gz,0.01718130589847141,0.031096652814896833,0.03921492895168291,0.006637132609865738,7.81002816053453e-05,0.6150678537784487,0.055878672882398346,0.03140758437539369,0.004903517058925375,0.024609504687844307,0.04504488586826807,0.027324095539514412,0.04860493550122328,0.052950829751461405
285,46b3483c-ee02-414e-af72-57313469a30c.FPKM.txt.gz,0.04803693349898952,0.09465214075319486,0.07873093982086375,0.00838529303525149,0.0002014417443509435,0.13691614963446264,0.061624269480480755,0.1719036993504275,0.020579633114649665,0.04392110923915107,0.09751991836384341,0.0877268878577727,0.11295637622675637,0.036845207879805476
286,92891ee4-51a0-4e4d-b6db-70fbb2a756bc.FPKM.txt.gz,0.06515360974690652,0.03913467981958566,0.0395863942392265,0.004832147503038571,0.0001007264192749053,0.0483739301185359,0.07220072012716407,0.013973464286727626,0.05596316750333305,0.22631200051996478,0.031760121977965475,0.29336720586459414,0.07318195542894508,0.036059876444737536
287,b0ae2bb5-9b1b-47a3-abc7-76c02bf8a229.FPKM.txt.gz,0.052836677734632506,0.1093467323824026,0.089312313914529,0.07897185709665044,0.0012176425311556133,0.06151114414444017,0.04586485013104217,0.16135492241274166,0.027405030499270462,0.0078103705331685775,0.14035653098326434,0.01480499673921978,0.04128635550252284,0.16792057539495994
288,db630aab-54b5-4729-852a-aec20152be99.FPKM.txt.gz,0.11728630164093004,0.04178484445966646,0.05399045582032846,0.014347556792002945,7.384891374622635e-05,0.044234779902665805,0.061883582870584236,0.017882723685563158,0.4850087840193622,0.014773352742699189,0.03850871125746813,0.035900363226730986,0.02942487136451693,0.04489982330373539
289,d65ba1da-680e-424f-a82c-e50eba2e64b7.FPKM.txt.gz,0.05392712345118139,0.08913707241744419,0.0885711621789675,0.00890211935525288,0.00023268867309852125,0.11722269843222836,0.0909883196903772,0.07116452301589485,0.02103085329480335,0.06616493639808671,0.09901817033529499,0.10003308597078368,0.14416365240952578,0.04944359437706062
290,23507f34-1c8e-4d83-a1c3-634b49460eb9.FPKM.txt.gz,0.06769227307767556,0.01820820216161069,0.023802891662502084,0.3552101407782403,3.8739217524312144e-05,0.012455936650775672,0.023332620133052363,0.008048725138111768,0.03526788844361494,0.10882751039785366,0.020986799372962307,0.11369343539359632,0.013478672446405852,0.19895616512607428
291,c98b8334-836a-4c3c-b149-b08a7256aa68.FPKM.txt.gz,0.0243101274156789,0.025050829501671153,0.0357118000039696,0.6743261490459278,2.5365972583388607e-05,0.03817298206080256,0.03414441811635024,0.020655603848270285,0.01095082629459334,0.0051606747734870085,0.058371342895065806,0.020299881374434985,0.04008182030291242,0.012738178394252824
292,6cec6969-b8e2-4d99-a833-7c6b1ca08179.FPKM.txt.gz,0.04106847210998029,0.07891450903099653,0.06502477014400183,0.36970295010130216,4.840182281191095e-05,0.07007897879809842,0.041318553623202796,0.08311287325638585,0.013206173694341256,0.02929094405384991,0.11992695595248391,0.028359312812558116,0.04436973139006739,0.015577373209919395
293,74b61bc0-93ff-43aa-b495-467f54415731.FPKM.txt.gz,0.1432888431506285,0.07427688990450462,0.08725861257185935,0.031271007244758245,0.0001569724974541393,0.06410732503975627,0.08913425930089225,0.0358228621909609,0.1947308550146105,0.033288028976430545,0.07219951785535136,0.07103708671163558,0.04995757545510667,0.05347016408605098
294,d46b61b0-6f34-48ca-8c7d-23ae4d0b1a7c.FPKM.txt.gz,0.03464247249884554,0.015572762127805674,0.018948221391465462,0.13572645150541857,3.781677920223796e-05,0.01743424836551382,0.02610796388934434,0.005264418207903115,0.5404038079066821,0.033721879722926236,0.011151815871299733,0.03346363804958845,0.014945019866656497,0.11257948381734818
295,16942d90-640a-4f7f-9822-e613cd44b3a7.FPKM.txt.gz,0.049501486681976306,0.07897461444984243,0.0791197133928767,0.008015228013795244,0.00023550776771228972,0.12701338294555115,0.0813272397003318,0.07279607193948225,0.01631904236929598,0.08929811385544097,0.1104085033009587,0.1446727218195123,0.10744512238733088,0.03487325137589307
296,3201fd37-ac44-450b-8a85-058ead558da2.FPKM.txt.gz,0.03504442727208046,0.13549566808818342,0.10642970547565833,0.016815236809215164,0.0018481634132717748,0.11213461664651378,0.06215658310717144,0.16530126330380907,0.003196977454908254,0.020567622018560765,0.1340160913721083,0.0407346596503957,0.12842309187012316,0.03783589351800028
297,5fb64539-aa50-41c0-9b2c-092455ea02cb.FPKM.txt.gz,0.07852428073658853,0.08075014937048551,0.08173805485583005,0.00769524444366366,8.323921794165337e-05,0.13888611501784917,0.15278714173207913,0.045202108066182446,0.05332761224876382,0.055213495988411625,0.07178807048532208,0.06828961060585055,0.09404808869790102,0.07166678853313077
298,a963531e-49d4-41c6-b19a-ba5b94b8af94.FPKM.txt.gz,0.04930800433053906,0.0979348744385707,0.09210933927668429,0.024360854448846805,0.0003545258680785145,0.26437107131334187,0.0972388368869206,0.059072749682535716,0.01432669442025028,0.019434474305938785,0.09483861510761359,0.04885390685439226,0.08742015893203078,0.050375894134256756
299,9d52a72f-06cb-4a2d-8aca-63ca74cbde70.FPKM.txt.gz,0.09256482659735185,0.05594991410752317,0.06541468607989603,0.025166603589910515,0.0006703111204221807,0.04633667793909697,0.07314853857208346,0.10367453313954651,0.042332339944027984,0.18838717763113902,0.050145933214710114,0.06260822937394402,0.0619922247684066,0.13160800392194158
300,4c05f1ea-cd90-4a8c-b445-fb60850144d1.FPKM.txt.gz,0.063181925721695,0.08707666318675505,0.10077766739682566,0.06026203505752343,0.00016119781915602128,0.1251320021182602,0.08474124956171203,0.05878911178738579,0.016842719458456272,0.01815684758885427,0.12889417118227786,0.045022047054793596,0.12517619068800984,0.085786171378295
301,70cb5052-4284-4147-a745-d2f2b58cb481.FPKM.txt.gz,0.05798358795144054,0.1109529146711391,0.1099304505266644,0.01670046746727598,0.0016085718282608961,0.1140714932944216,0.06531505125900937,0.15091329612135176,0.0416327912438304,0.031050658831883234,0.1358257335935952,0.0608172752871004,0.07121010940501492,0.03198759851901214
302,f4a128be-6910-49c3-9f0c-b6bd702ab7ce.FPKM.txt.gz,0.10570289334857064,0.036825035091325,0.05184251020901895,0.04416214924810502,0.0001342617657816344,0.03961666313395784,0.05329612577831661,0.01793957069957689,0.3757785734469349,0.02445591838698874,0.08458301229370177,0.04757522446527967,0.040939064401780446,0.0771489977306618
303,70089c01-2fbe-4501-bccf-747b40872d6a.FPKM.txt.gz,0.13068322562243007,0.10518111715769574,0.11441989315956703,0.021543971002322044,8.059725125816602e-05,0.10868935228543214,0.1485708585210802,0.04663845444009227,0.07275631071249897,0.01239152243171466,0.09333012627636984,0.03403120243869063,0.059758303670965456,0.05192506502988276
304,95e7cabf-16bf-43b8-9478-84ef60df13dd.FPKM.txt.gz,0.0419646387653844,0.08365437337747038,0.0727244148080469,0.06091303487204053,5.796145374947955e-05,0.07431980924308734,0.04926429177098338,0.3858207467960219,0.01236893881097587,0.011287738541927916,0.07297208404972169,0.020761265201533315,0.06568735827007034,0.04820334403898667
305,54401c2a-7124-42b7-90d8-6267575bce51.FPKM.txt.gz,0.04198928598476184,0.028143234111425903,0.024764094994536467,0.002756689396792154,0.0003751347772872239,0.032939923325617536,0.04505359884053736,0.012698442027412944,0.021976028801681723,0.3077797121995686,0.02177591791719354,0.3683832046238733,0.06341783246657427,0.02794690053273702
306,e7d40080-17f9-4d2c-a5dd-33ac2fb61f31.FPKM.txt.gz,0.059565136368679605,0.12326777429952819,0.10707217967401644,0.029410136060810613,0.0010575721328092333,0.10914459780978285,0.07593650738532777,0.19403221473784008,0.013277591763144412,0.0069517959443406024,0.15945692101215958,0.024109757867685645,0.07474137924607543,0.021976435697799397
307,c7944a7a-c074-43fd-b736-8414bc86467c.FPKM.txt.gz,0.0770834087267065,0.07181664770934623,0.09870594444590201,0.2642365591490878,0.00015119344901996548,0.060961062374760115,0.07987436900465693,0.0919160569254743,0.04926604043633911,0.006333274022070396,0.10614198809412072,0.018809483961475595,0.04513946023932532,0.029564511461715057
308,1414d172-710a-4fb6-af82-f8b0c923b259.FPKM.txt.gz,0.054190945354826485,0.09620116280626409,0.09138340228669195,0.06442307309577695,5.1600506259118564e-05,0.20442145857434574,0.10045484789656493,0.09957566399819145,0.02479924155019715,0.01411455121761281,0.12269527008552775,0.023815469868514894,0.0666173975214663,0.03725591523776036
309,d4924657-2b67-4083-8190-bd4c15534066.FPKM.txt.gz,0.11075742961788036,0.03847258619729894,0.037494142948648654,0.13421701189675975,6.264240166806303e-05,0.039580449005767224,0.053765491533198095,0.024019075044807485,0.11847951749981687,0.07802876266666137,0.03501955949840928,0.21451939066442138,0.04187370015166832,0.07371024087299412
310,a6c37f79-63ef-47b6-8709-94ce7b88a1a8.FPKM.txt.gz,0.06694430288400333,0.12859415506434932,0.12667962424506443,0.041709432629839865,0.0005262345952020715,0.07563596758545915,0.07467260158529689,0.10334944174175222,0.031662050955873024,0.012633088735784578,0.12033410696560232,0.02320033917398093,0.07494739224679184,0.1191112615910002
311,920f661a-0613-4c80-8a42-65c7a0c32337.FPKM.txt.gz,0.04146819851912219,0.10471497952862126,0.10744188379938005,0.1362560220792458,0.00030604980547506856,0.0671098803948205,0.04575411884062025,0.2315162311555553,0.04865779222315963,0.0046816287010684795,0.1447602525726998,0.018044350664609538,0.03628178277612207,0.01300682893950011
312,981c01e0-2914-46db-b3b1-906bda5d7382.FPKM.txt.gz,0.04215813164923318,0.06399703350932512,0.06291650765781023,0.01237435280476057,0.0005771772982328135,0.0543759567179469,0.04834090701080096,0.058205326327670226,0.010995238297382961,0.2559315994536121,0.07554751373046936,0.21328953159498767,0.07443578986008376,0.02685493408768407
