0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
ENSG00000233913,1165.2913387117471,1330.4072063239994,1778.0658378053693,829.6039758044585,132.56443984467722,1502.7610479797465,1556.473588874914,1471.6931165840647,752.9306304650803,3210.2641088298965,1448.3591573700496,1949.709815150025,2490.994524686587,2581.971593514132
ENSG00000233994,10.74191747233197,9.754157261082476,9.732117159761922,6.1268648666452705,28.554974481749415,13.086332370377859,12.85043429963838,10.087052014665204,10.561226683289775,11.339305116402597,16.99684236930502,11.243697132428009,12.639516237600514,10.799812257565902
ENSG00000234136,3.3165856207012405,2.677355254758565,2.537981770588853,1.9647775424980862,44.707012600414124,3.2291937465104605,3.0009089391191446,3.034249144397164,3.2508064501823117,2.520526741905577,3.1695458734572775,3.526131434666575,2.9896388096942745,2.8631704431024545
ENSG00000234203,12.765640026870038,17.98571328872724,15.846911191575224,10.247220418128999,30.698367713159417,13.787713256534413,12.017205011023815,15.082734929622648,14.092239277529341,7.851741777267796,19.89404526779176,7.930446051526937,13.401496345395406,9.263334654371025
ENSG00000234268,55.57398393567574,54.69752419270934,50.99269577013311,30.739081674845348,92.92075637013215,47.50937484034223,62.68540498748894,51.87803739531465,53.950999601396845,35.78772570069368,62.80475982017929,67.34886699294007,61.98324991155229,57.90689512535347
ENSG00000234332,7.097613977886136,6.90946030264476,5.531448829730138,6.1319245331291095,127.54427856357955,8.397510354184512,6.529854398810981,5.413087076489461,9.282445690813425,55.575846084678794,10.696893463184587,16.32438875136387,10.69643101032052,110.311762067295
ENSG00000234369,6.181040088067964,6.763222408389507,7.105467812805002,4.453953282630819,96.88638846319289,10.372984940821397,7.9552601409112205,6.247216700071343,5.92974429546933,7.942643041916575,9.649426071471112,7.905147852743822,10.265824065776894,7.884950924608671
ENSG00000234498,329.6003120211963,260.95647610639344,394.7488335892903,178.87757061358386,9.792950544489113,313.2449641735778,318.5478739283145,222.67282241449576,207.71958285241814,253.66491585570574,309.5568888556964,403.18741652407886,450.6996727924019,323.1310053150836
ENSG00000234500,89.72858548467494,55.554653630861104,80.42216012387632,41.95210608718846,110.72697923554833,73.25748207757727,63.56601510782481,61.34294350912823,129.13754263778804,31.50391783217133,90.7790911085293,51.37180187533981,75.61415004357636,51.78617715801093
ENSG00000234614,374.2482319441978,323.1117181919733,433.1280105880007,273.0456440658674,152.98989148697777,311.869311897004,353.1685989218512,330.6352883714253,358.3310970876685,385.2825085315537,246.84260699126207,286.299683446122,408.0912867851892,271.4662269698721
ENSG00000234638,2.2801489680892857,17.801138284303185,2.307957116077253,1.441722573525386,1.711436476111885,2.532025062672767,4.625224778421775,1.5386522246432133,11.435436250304695,1.862209510759893,1.9275175330142804,2.284831528740632,3.313537725337776,1.9211242935195443
ENSG00000234818,8.842864606058328,6.688969323417703,7.490947416883725,4.284166949791961,43.87149280723721,8.778170929426796,7.256233686436818,7.150875674653703,7.204222462310429,6.086998020977485,9.178811327768962,6.360204959323986,7.23429918663221,7.8505885898017285
ENSG00000234945,8.641689384395503,6.889765283003827,6.967296472117213,3.5717633777787605,24.69987709355107,7.8464077013276325,7.6151849957619735,6.124103043328762,7.437401964828375,6.038446489183084,8.720292126452339,7.482812900460877,7.461552065372287,7.153874873218095
ENSG00000234964,12.251595367103192,19.051298880870785,17.63628019662404,4.166456222263479,4.36736536248123,34.56243782829444,26.889050362794627,11.86890163524646,81.51233465288638,153.87463364280538,18.668544630063572,39.07331952592987,39.790538943371374,20.56912640240392
ENSG00000235027,113.62685171076777,148.74115161443387,146.23051780188158,68.54014106829088,49.32165436580683,126.68932727961469,135.3160422327011,101.35101578322968,63.616825837811675,84.0760559103016,150.9203843592138,73.30382441759002,160.7438552427588,77.31238410471094
ENSG00000235082,65.53759812603295,69.0202123018652,78.4062969170202,38.147038653524234,167.40925728894658,79.93903987972986,67.2465896280653,77.1366617605673,76.15519552770311,70.83803261783623,115.75779432686866,69.03891354714986,101.23278742102113,69.53243104798361
ENSG00000235098,345.37096584947943,230.0146806179378,260.35953465817335,112.8628746401405,9.831104157276512,210.01043563911796,404.50351921273307,132.88657140410956,728.6508020021495,306.7602936027487,207.78716584163908,253.06001310459064,245.2458889424739,222.2698421143977
ENSG00000235159,25.889128400200804,25.43555654998544,23.158605510638207,21.203771592736604,252.64498233494575,27.778101532756263,21.970919646759295,30.295904463536885,46.69989243408785,14.987163991059735,32.19349803029442,21.43958411909606,26.979392930146012,28.36482339967784
ENSG00000235162,668.7081270949221,1009.1577701219758,712.1835403251741,192.7616507868389,63.60839129766755,686.7046273607705,669.4758650985846,449.7047247717835,483.7203293885884,511.1065845562793,797.9391145957425,565.6852341737896,512.7775302890045,627.3069976898622
ENSG00000235169,242.7528636971573,330.09316771565426,397.4354266942276,244.78100371384338,14.639100548872161,271.66526301900967,207.8325056707317,394.2162092484659,111.49269470164012,112.65189376119062,348.5321297015865,164.82537981559804,269.9455742453634,273.0529133506221
ENSG00000235174,1771.9063928226083,1406.7762965921484,2339.5418756068266,640.7738204115265,129.02442219738006,2258.2168612669157,1980.4750008431388,1424.2138578826389,1566.9776114301178,2654.4185909033895,1818.7107953426487,2612.1464281906633,2422.348239352667,1518.9748852044097
ENSG00000235191,7.333659029276969,7.151090002006729,6.6386789610804975,3.60132742013896,20.35061932165765,7.336510319240463,6.746650226178415,5.757074193280797,6.191439573808492,4.241743880407018,8.132441400353386,5.166552567765005,8.272694997534318,6.318471268617586
ENSG00000235272,32.92903393455201,50.635987584659745,49.4699420580913,13.047864917476247,18.429185198089442,43.15776940312318,38.26404880415616,48.13888245336485,22.51218837577091,74.28145393624611,63.077787726940635,64.70422598436728,64.68664592265672,26.358098911894967
ENSG00000235426,4.663226065911423,3.703533149125501,4.163576117127456,3.2074766138627884,31.998252640991737,3.5775136723147702,3.667326434497175,3.431178671084307,10.90278620694517,2.3535141340071104,4.970795164076184,2.6930338038069705,3.0375046422032868,3.733416043957057
ENSG00000235454,9.254883759675312,11.627792079374357,11.006050974607735,4.925305925133845,3.6581848567610753,11.104896405180245,10.388284663003947,27.58492303792141,7.272277043691971,6.879185013175506,19.176219435450694,11.115238465251089,11.595441045185392,9.592091934741534
ENSG00000235481,12.324913573579682,13.071214725704012,12.762810172626526,7.422711656980656,88.26163750314034,14.393267219971973,11.90107500728575,10.760982282519919,8.983495941748508,10.824955760386553,19.749893056124375,11.219706428543777,15.510933272181802,13.759029148363801
ENSG00000235501,320.9423205356696,298.11245432596724,425.7250096494868,225.22549491865993,51.767219836845584,392.3350243141082,359.05847968013353,297.3365963039158,679.6825206904521,198.4774328778281,273.2479317119785,219.78869796449612,288.11868472840683,266.93351794711714
ENSG00000235522,3.2323720415108985,2.6177400548717866,2.6300612213869448,2.0864819832041843,45.17596083651024,3.0844543518438345,3.117001406342073,2.3563961157333058,3.4786382988464277,3.448671105985339,2.986438888123633,3.7316762083118293,3.355635923992609,3.4784663539093423
ENSG00000235530,15.422783998067521,20.636361393971757,15.698801943749814,10.35464010679987,102.57072815555955,17.30037281363687,19.358231201491904,16.67869274734086,19.93480536838057,12.404091494158516,26.480802560275805,12.853067110256351,18.248284674188735,20.643655545747617
ENSG00000235552,641.9040026434994,500.038048748711,802.0256541761911,346.2812603264319,20.181493544335474,679.9853052172728,713.6384706103846,495.23202439933436,682.0896712570329,715.3097036027535,777.2348447739067,511.224498798842,739.1234310126567,531.4639498592223
ENSG00000235674,11.386762991885176,9.301536972813626,6.6294040443918,4.549339686972126,28.62949165708739,10.03016833473114,8.289122071957824,6.272402454485355,16.30236180457947,6.120295273382065,10.140572862700392,6.574188801138192,9.121802619044535,8.284551306780223
ENSG00000235681,216.4288384661552,154.2337608732005,170.63013388092872,85.94866918860971,344.8108683160862,190.3016229172158,133.88041358476855,173.07211556758426,157.05829989110498,60.09159545987997,259.8809921079303,77.1706445410704,102.30735216904809,72.73380191443172
ENSG00000235772,65.77834174903575,40.04800804505012,42.72615617003386,33.339488209369314,68.96819847671105,29.529736947208974,45.934218197018005,38.58886524127338,40.20198575234599,59.98502603273737,52.075154363997314,53.40865265003601,36.59039949217008,53.83166970623375
ENSG00000235837,39.3832092435746,39.60026371175449,36.66740837754863,19.743595613002505,75.44194324599653,38.16879653851868,30.335711951352184,23.564827453131095,26.408377994858014,14.138415607328135,45.75246263086194,19.095426881170553,27.413439963788083,26.10320854117057
ENSG00000235852,6.963885791786543,6.151836815780488,5.5673863683905624,3.3906007965966514,71.07093998149439,5.834415683258362,7.717124145205652,4.84764150983474,8.468528579313325,8.682563479900777,6.330974255969867,10.251906893741104,5.863808615563769,6.325458256024547
ENSG00000235910,22.23527272164299,13.81440091195454,16.148614288532418,13.887596033389817,50.61580704185987,12.893359559688863,15.400620108852866,15.715743594571578,27.933890885670152,6.247993105737245,18.75571497601524,9.533641021934855,13.142115995759106,16.485716611061637
ENSG00000235957,29.081343640940723,31.442007175506944,50.37478116785957,28.24186865179872,93.62442960686498,42.110938179383616,36.1852494513446,43.80974122591385,42.12493679903849,22.300254623245973,66.11875601058425,27.4063268870417,41.8173537484205,33.888671689245754
ENSG00000235958,16.229510453060506,13.785206830796774,13.768817738357097,9.138832459146048,31.760648065825038,18.23336931801869,11.881651559668239,14.439268873996367,12.643646107096593,10.471743990830557,21.74567009060079,10.164879965206515,11.320404750928924,16.269083419284787
ENSG00000235978,238.55538688931256,616.2124743873125,780.9303865185029,494.4161159450779,52.37963628434778,454.120795524032,253.0998851866979,1179.8231035674476,92.35540609597237,51.76500199672792,1298.9206610789354,106.78628197212888,502.6434914773614,90.16589165912198
ENSG00000236051,6.129632380247117,5.678772917656746,4.7482317275031525,4.2694727126703045,22.732952184040055,5.252409088029825,6.168402375337269,4.487538483770441,12.128190968080288,5.285186345545477,5.806166582747337,4.231745715625624,5.651611020049503,5.965572473835673
ENSG00000236065,2.449249890196831,2.162850143937745,2.127091863316498,1.7521902142084516,40.451526129501225,2.293446577753026,2.2203738188078397,2.146807569357029,3.0516585991254512,2.0294346903940137,2.4018731660632584,2.1214269102544394,2.3651621726684318,2.085615973437217
ENSG00000236264,22.486572676340213,33.64885904856853,22.195424819326714,11.612327475189035,3.350180400783783,26.347522153065267,38.6036895007526,24.405080675499164,21.34323395064781,44.52805200959086,22.57676863377299,53.556822605574006,51.59286554790951,33.562279392251746
ENSG00000236439,934.7963836128213,742.4793682013824,1143.198690191496,461.19272125983395,27.97093614242896,851.1035734448026,1570.7770187781916,671.3989845550467,701.82519368225,954.562902379277,1053.3702504204891,963.5842078327013,1129.1869114286226,1127.9725612402617
ENSG00000236526,16.9474947475141,13.865154747321863,12.88640822132988,8.214267768992064,103.51602720587591,16.55383760807755,11.725020916328626,13.171529297920474,23.807898189237903,7.310355417896225,18.914178362158577,9.951346761600094,9.488084353418293,12.334740844128344
ENSG00000236772,53.94910566014502,57.0566863634828,45.35774301882674,23.570669136419465,69.36553955473451,48.34307040511093,33.72790145235474,68.90921305521755,42.49416394580631,25.128989626708748,58.09878040492176,22.931469171174818,40.916481046443536,18.0978873074226
ENSG00000236986,3.1582698280436197,2.840170650249674,2.9642936991726248,2.3727949323398883,32.08239156010742,3.1331384772787767,2.7963301278031696,3.1248547064658876,3.9424004568996818,2.2623768120744447,3.5235254547825,2.3447775730475064,2.894778725145149,3.0110357829976753
ENSG00000237039,1975.7187476979354,2191.8847457656466,2623.5355668552274,1292.4598590502158,61.485977993161434,2059.9532458156714,2128.0555110021583,1901.9602702304082,1493.1371690924054,1586.9177354555286,1660.6891801267966,1880.757160437795,2531.326541296472,2997.427134356074
ENSG00000237101,36.420735284478376,76.58633883913653,32.47938521073271,26.84747778251577,10.612404956547586,44.72191313475031,54.51658492056665,30.78120471650094,16.5834432995795,36.70935608961943,65.12412531340819,31.288970218385394,72.34060331234731,43.8085685098398
ENSG00000237118,30.23126238934555,44.47027575792598,48.911781421283486,25.05476157993307,22.282117923927032,41.66681061399325,28.17321809418869,43.291687546389696,60.644797314431905,14.186187077940817,62.02757957032831,13.980300721601072,23.452369358720563,30.896474632755872
ENSG00000237149,41.326357681761536,41.12577937498514,61.84481531028607,32.15009310856152,4.543853134007502,68.76716607957395,53.92313196947779,37.89385439800786,51.36587838038637,62.706275050770394,34.82373173914184,57.84712088452728,60.31419994534259,67.83062739022289
ENSG00000237248,152.09760076302317,79.2658081858279,80.66492334853041,22.18052940342476,8.943002070629252,78.92008076080342,136.50312435021777,29.72818269959929,265.55046650033523,72.6736609657207,62.41580796725024,116.09980563671967,112.23961759803235,79.7184001714696
ENSG00000237481,12.042702693422703,9.665505810144714,11.66515333662454,7.221885762962432,29.738209068826748,14.024382761149761,12.514380003564652,9.156337686461088,9.737635381901578,8.234058967576715,14.929053945900876,11.707793311956637,12.248358074035773,11.967208755584931
ENSG00000237575,41.995295141329905,50.84790658896125,30.870693795275493,19.179837147652385,9.892753247747853,55.0852744671086,42.619552107971195,50.77328170740309,15.22273744428432,32.9442627768252,49.15228468425396,51.33338101880317,44.75148290027332,30.850733669118178
ENSG00000237649,672.9973289938995,846.1642631927809,749.6655605465113,150.91448438744794,47.04057512917342,1179.1431890124118,936.2688530334581,1024.8533158672751,130.94824778021209,1845.1707722225285,1214.5391984432226,1613.769684673848,1801.2471579488538,646.4198098854189
ENSG00000237672,26.68141318115542,20.96695535541542,21.61488888964921,16.705984210113527,176.67221013649421,22.248449009752314,22.700818002700927,22.786826597984042,34.19471754559888,10.840284214673346,50.145873381313216,14.471725179116971,19.442225359612078,19.399780625048823
ENSG00000237705,13.156282693740128,8.598323679276975,10.598037751694687,9.766110710806387,252.62114879040269,9.064666377540933,7.825072171677315,6.774057862698194,14.470003384196128,4.661172131420926,13.431558659944844,4.118563055768576,6.56572851690219,11.511953951813123
ENSG00000237758,42.6624361719651,70.6728474929358,69.18788898647442,33.41930693754317,65.8672221479141,68.64127791809369,71.71601523097526,91.24006600386885,41.54765219554223,72.47440645461306,84.33016052123527,87.38058245126871,84.8362670113156,60.25124180861767
ENSG00000237781,107.35123196831591,61.764754998489394,53.61240293445287,48.087514727412724,97.46160767408915,45.16640505482117,73.12607094655881,25.78226991083697,170.1813635595278,65.74460970239208,56.35323034308304,40.68000471951409,61.80311950876005,79.15122400728599
ENSG00000237786,6.3496366669055755,4.838598150140051,4.988047672679487,2.7605233321426286,17.06000079781672,5.934231301784736,5.720106286840435,4.208671803475518,11.060117798803924,8.348989072886804,5.875649428422862,5.800711442864886,5.9260739345446725,5.107279163224708
ENSG00000237940,338.6184570982465,839.4111270497576,574.7460141724788,1500.1668283645886,281.4040439839068,642.2831055960528,279.4802133090777,890.6455473713647,95.01936421176997,68.04450185160165,1132.5506839897407,125.26269818233696,502.48389505688135,122.54172788016993
ENSG00000237973,5381.764496447502,11117.302771677398,7181.652952326145,4800.320737087249,148.82685717604076,9784.924580876817,9346.752858915426,10012.445343491125,6523.229992379099,8277.385764135766,9065.80481752854,5897.392469129713,9584.241068567075,7784.523972027032
ENSG00000238018,60.08443270065516,35.7064303001159,32.25700483515609,17.675082410070374,71.55613785669794,45.68408327311005,41.11525264397427,28.79060568903983,401.0764157641669,31.694124522963854,33.49535268421532,37.284488969725366,33.876860750574224,27.814825905266687
ENSG00000238279,40.54248078813393,44.511378024470595,27.307194594711756,17.43738927963476,55.6637582618436,43.59420318836444,56.20589243018187,33.64740587455184,70.59688731656685,96.99482468232736,28.240088623318158,57.16857913094426,53.04627411194389,37.812306030848546
ENSG00000238741,11.703521672296887,12.406465750529554,8.631437250787643,32.446077014928996,14592.578431322407,21.652184824215187,12.886208536591768,20.910169151209104,34.70373213222058,16.333342167265677,28.74964918700065,17.36397307068823,23.935895540410844,42.43368858690938
ENSG00000238795,36.500909082761254,19.572462154291152,18.02924463173464,27.473819064038207,2880.9307364048577,36.841615490876634,29.505793316628843,21.588208276460676,31.053166848012822,55.00939663087918,56.37765553187553,42.62609707351319,60.91366578038125,47.774256820334834
ENSG00000239218,29.592079014079253,54.96909705599304,57.9109336480228,15.254950364449643,54.57501624820255,71.25016501076009,39.82388011752644,253.8174826911564,31.090420175903063,10.437520937807571,143.59332706813,18.5193242082914,36.841665187380855,15.535998048981542
