0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
ENSG00000005884,635.1725955387476,670.3899128406782,639.9977669227341,403.4425957153581,39.196308235827296,496.39847899626204,614.2919497824093,584.2444253459807,628.6922948030007,502.81955524907755,545.7262606267432,383.058859600657,460.90451394420165,389.32536494548435,604.3879583711969,334.1014460359838,564.7878786724401,628.1616109850833,560.5952539994429,765.3249494903629,376.86884272207016,376.22453625146426,780.463731143815,677.2773090007169,243.8024110355144,422.3677952277976
ENSG00000006015,211.36714418448994,212.36324688942784,189.3821601469544,351.0517811249655,16.87120589254873,271.732826468267,300.5234865473181,307.0377832123305,239.02605269521746,276.8994982770531,238.48231142647882,289.08405098413397,240.6630574957501,330.9709534611199,205.82078457710958,399.1156516034996,310.08142748723765,246.5866917964847,328.15165824854597,289.2586622156436,147.9700846667263,220.35479578427868,259.1901464720901,219.68557629503294,419.4404225205045,194.31347433212488
ENSG00000006016,154.3236627614702,73.59241344879972,94.46039919998763,127.19947842299666,12.52893621982128,74.82326058541197,155.1519130676944,111.8087524224896,51.19080650458694,466.04044125057635,50.444227872923825,159.57642718903926,164.7692505389786,325.83608155705554,66.68541175004421,411.0658819464535,111.60737432948928,91.15129663610387,176.7162996404682,34.22399018774186,87.72859764444215,13.111711778365734,142.68092457945676,80.576566312568,249.84119786128556,122.6455185879808
ENSG00000006118,551.2652018659943,517.0456708711129,80.79124334914798,942.2897468382989,48.702051951681916,752.5370341309322,767.5110950243408,889.5549626014233,386.559607777211,1200.2906755643562,647.5253008382554,778.3534270076448,874.9068622161354,516.5871660112391,490.8300425890211,1125.368345833552,935.0791910665256,668.4184114968112,713.1852530766358,783.8946616031773,285.74572959639426,397.3551826044348,950.6609058044703,608.9207031770616,926.3916964470505,787.1752017583874
ENSG00000006128,27.747790330149535,38.936026391805676,73.30710026221678,9.675826579055716,4.293000937681385,11.70507751403714,16.788896663023557,13.196844520706932,30.06998498096757,1.9980445748592477,15.676160881482335,6.628975641946376,11.668447761701799,9.142286709104592,28.18027349256952,6.048473245042176,16.385051472150103,19.753201496109753,17.573049524919252,31.838213075910474,12.784759291074138,34.101478883086756,22.623075058481987,21.436563694910365,4.551909446799384,20.430104744613672
ENSG00000006210,1604.0095507335677,600.2887362956048,5294.774122697724,386.3812649012964,9.46361862507453,309.5640894535151,1231.670575909356,182.54741815169612,523.3150168636121,511.0591922377572,439.5850205348831,1050.9006604440917,458.5518918938271,1150.8130269309077,982.8442322073565,529.3237256839543,525.2657715051809,518.6036751480553,1040.4489668535966,85.9709918075576,500.42953687605086,342.97198267031246,430.8713544532404,295.59278305696046,984.0414543312841,820.113149935283
ENSG00000006282,447.4387918664237,549.7569301357187,485.4613842451756,653.2618683779065,65.2279312082518,705.4823528391365,462.96456804724716,1057.1045618753749,542.1994779884011,220.1569342148974,980.3356289331484,445.1830452730494,407.088199317505,280.74322648954075,517.6559563366806,576.1840935022005,730.882113156629,872.088542574764,683.0033410712472,1608.8322543620907,443.54524791289094,422.6665727493632,846.2377734336735,980.795878832355,411.09797495539107,702.9480040339029
ENSG00000006327,1041.23491103218,1213.5356898635664,646.3881424281424,1152.1301003354547,200.38692844836305,1045.3732397042427,1332.31847519563,1591.6630485573935,1482.4278101224959,2112.0170453522396,1279.5254240902736,1080.7010145215545,1465.1171003489776,1632.6663401738424,1026.7017098478777,1800.8288816025145,1420.4503269462796,967.3955933446231,1843.373384832004,581.4190354874191,717.7973475441557,629.824211068046,1629.7662041831288,1681.5126693389795,1364.5341577173597,1343.7668103281947
ENSG00000006831,1237.52948543687,1724.1022381176447,1938.0775540908724,1427.2076758509145,366.34820944748276,1797.7963298085397,1242.6644168025446,1289.1080526403575,1477.9579869298293,318.64508422552836,1653.1991950393133,774.2040245822412,1294.1543993467901,560.3014790807937,1899.806778930902,1511.6980824341833,1765.2348533070983,1999.296603686499,915.3394662038637,4071.2109077494597,978.2686338491939,738.5413702042821,1586.8716270907369,1882.2309226771647,627.6009882139863,1086.8024216712538
ENSG00000007264,51.03118142442659,43.15353157167163,52.11877516633592,50.44397877100567,9.765356151958315,35.216941316891365,109.47774627939935,35.96862350971758,36.49422150045721,74.84780478999922,41.23558870338066,97.96832046590347,45.063505881448464,83.23163084526357,39.80450918746739,64.75576855500971,41.24541392885444,52.02054946905521,64.12293360772519,21.901498983804668,41.82835590127769,20.383869353747937,42.31915202957728,34.17578286160914,180.30572786876368,58.91600057746473
ENSG00000007312,105.03394550682974,79.34420821730123,165.53077425052922,129.73416350191968,3.4129168685376627,66.65727528510568,97.96055502847614,70.94596434016846,78.39713221547531,104.7645586917562,64.33645477016593,608.6684854977674,116.07250378804271,195.12233308201832,62.53548350023324,100.88768748116406,66.23267858724294,50.40815160221149,127.46833552540657,30.16170382371139,54.57938529861423,37.401520039952594,63.90533668329675,63.568454905837854,1389.7704513909719,103.94128215290174
ENSG00000007516,149.4440893584169,174.22497078262586,96.60869127130695,177.55687659806935,30.71891204133517,160.9381364075565,96.63287247001175,197.3353048544102,194.9962732346107,22.628523558956086,297.18181310148685,93.12515460827815,156.68227752126577,46.95463453720025,152.40677795810262,120.0025589065391,169.770740625931,313.4229763574551,114.86329522741579,328.64671984766045,174.4495731086523,66.61873401287193,184.7604853786733,411.8570538063479,45.339275109921566,211.5815559195835
ENSG00000008283,1423.1402694806916,1683.845376890615,579.3227962220781,1996.8060303512057,112.82113852355958,3432.8318261671975,1384.9742925926516,2715.0884169613196,2081.041891054171,1187.7174745041916,1988.7039118869839,1856.1253312849437,2080.6843687505207,1061.5697269457232,1537.7266164637856,1741.8922162190054,1720.9209069624917,2354.5770331234316,1668.5385585379972,3984.3107020950774,1331.0184436752425,2258.557763425005,2573.8070820755747,2056.5920591430704,1355.2151089179756,1641.430698501156
ENSG00000008394,931.1920391877243,1094.5847726649256,5330.288399991598,836.9065296602707,130.2730002328834,1454.3839358962055,1146.450597758405,1174.5277117559028,1055.9490787317918,1346.0604561696623,611.6973396018926,792.6429147180538,1038.1659981598978,802.1593117819043,1265.6254158839274,949.4772020683333,717.0235067927272,1238.0207572582383,1508.8216654683188,1206.6016653528923,886.6349805315463,1105.194265397903,978.1938421698596,1000.7667827446143,930.5690763934972,1194.449327615975
ENSG00000008441,2119.8627854417564,1092.4694672249288,3289.465258922819,817.2375978359996,269.12288569720545,798.8436331130964,799.0966883786585,725.8485570761377,1489.5063315941006,609.5606165363333,1196.6223524371626,888.220727582011,1057.626657695476,1539.2771027001177,1097.0409574617663,1093.0618117820786,1248.6472723284994,1332.1033380447602,1494.2216242318245,1317.2401696612214,991.9933326980628,2387.035428547077,1162.3393682238632,1216.4340420131812,1208.0464954024387,863.1441058625609
ENSG00000008513,732.3944437786188,776.6666080090258,439.8970933790569,663.73756809486,282.33074764279587,939.3810832464522,550.3395986041675,771.6569271562446,851.2198093838446,366.1994911098204,1111.5701562376285,548.8427833289893,736.2984477644573,376.38213115016725,551.3931458726079,650.3028271381429,738.0603190993213,849.4449107005743,529.59010776331,1502.5222482441745,576.3323658466694,317.8215040610805,1059.5918392630647,922.2696123186479,633.8252598387593,916.0423389049193
ENSG00000008516,51.207089143023204,52.34072369297871,28.939815220733937,68.6431767844628,8.124464713907987,97.4109861103389,64.5074808542314,80.94501781439017,50.36553160063824,38.26994080983327,72.2310276293513,82.22877781799824,73.16847318311818,58.53062963671614,36.4385960295197,92.72275701873926,72.91251550378612,72.12225138711888,82.04756766622675,217.23949582660074,59.393540805638764,15.911963118660932,85.2829338496718,83.31670882628781,90.75215332392861,70.85784330759438
ENSG00000008517,457.30057696842397,355.3361439658769,327.4114114570007,599.6786349596539,49.72954576027084,462.1623887269996,672.0780449608718,520.9034281707745,324.17189011546463,1181.5092469635813,419.8994969940351,1199.6769235674544,786.2264347677474,1156.1394033486033,280.17918010979747,1441.1110845565433,406.3281887533876,469.20625049066825,859.454985699764,203.47895745878256,476.1654238821894,115.38741151017453,588.2514223922632,423.91072105106895,2461.6179669112835,593.1651933091831
ENSG00000008735,172.42938926084435,298.6087507351459,42.85187584042861,176.52885402535563,16.4660096019382,254.21256791843354,151.01367954371617,381.2411643990175,262.54617939216365,152.9257634220044,284.5309658097191,217.35551929994656,183.60831289713406,121.2448342025495,146.2656330140236,193.9799763700903,197.7690329791801,257.2752407731405,177.92423634161125,1578.3795931505706,117.85918366973017,424.94249560464766,210.8350586429487,320.55431882659474,179.80817717396855,221.79000395567186
ENSG00000008838,821.5663362577067,629.0147953972601,462.3116721718307,841.9295042009715,52.964504930586045,1748.0711292321691,683.8689134504859,988.6447951831474,968.109743781806,1157.5595056373536,930.5396336360517,737.9315415806507,888.4614950858821,517.927287404186,722.7198831665921,566.692128451129,665.8939427804445,749.8715786168287,643.8200195175071,979.352986511451,746.7537428830516,518.5354175206201,1583.94817801519,818.0752485803013,610.6504679340103,584.5373145128995
ENSG00000009790,60.08495523295457,35.72289021860423,30.065065374984936,62.017855035800395,27.347179079223913,33.085484615577684,53.573118708019756,36.32305225513073,33.45054489522861,56.237588968069495,28.876529831148535,150.21468134954617,70.61012904966626,82.29207783166358,29.27794381994051,73.76825097584643,35.54617211185528,43.65378888164712,51.46435043970674,21.752983501373336,33.436380583306146,12.06050771887821,42.32067033694548,27.924947893546747,319.0270193782905,42.897508903432936
ENSG00000010030,83.19471679215552,82.02808696464719,33.82024989625264,149.68093469021542,17.586655736226007,97.4270203754299,116.99855943771033,115.60782213861722,91.35776309338291,328.41970066614437,104.80728611629036,347.66612985541167,250.22404935058893,263.6586336212785,53.22106178972857,242.00444394477873,93.04307072126473,64.1466593580896,132.6027058156903,80.77417586307119,63.250043332696656,44.448121674424684,95.3333659534667,95.50567426241989,445.77935895596806,104.81402440529745
ENSG00000010282,3.0646943027231313,3.2383091648063,22.783921245851804,1.7034174856025106,1.2394286689432306,1.9686848463800375,2.7824091505532507,1.9567273177818165,2.418260760968899,1.4538277846788326,1.9508784591452542,2.5765273452754087,2.3779282519872664,2.3111433268732915,2.6145932209329708,1.920637330722724,1.9986826723828655,2.9955060373060998,4.587088470693498,2.564718668463638,92.49793332722815,3.5676494207857505,2.5340667004711235,2.1718872456949594,1.7173654833902432,2.534019264134055
ENSG00000010292,709.5611165663586,627.4617024382179,401.6733489877752,525.5583784426578,116.62338185383409,640.4945957833809,726.2730247071697,811.4382385604631,702.2390562097437,1006.2983919832582,862.0228071300488,915.5724798349924,787.1905344995166,1028.0623816747511,494.2137820560485,1820.8343945073627,726.1149513245273,696.4275511935739,939.608776075333,512.0030591626903,508.87673721121325,211.68977080096897,1008.0409133683181,989.0180310237521,1154.0286540326454,769.1839705642349
ENSG00000010327,260.5405865856435,223.88959612948727,1148.1428932765164,210.81614100734288,100.69840646992014,200.2822955897314,299.63339406786,214.79369233414582,323.20102011712106,206.89685639091093,207.67856268541234,297.6350570416861,260.26075966905717,280.52896599739034,265.6158560658718,222.82151542310018,234.79480633243952,284.4987356278412,410.93519072512817,225.2514791051587,164.78642440485993,146.90717635426145,272.57141182057524,218.9359310808011,360.826502216814,166.935533480821
ENSG00000010438,16.446323876358093,6.15728755976775,5.824255133398222,16.30984170413379,3.300416895303087,7.910319841664793,15.154767616945781,10.115528144812025,8.066304926577564,40.76350463765237,5.90993035806142,21.885117675718764,20.47672509495554,41.0673908129958,5.57070032985077,58.34581188388876,14.843394562513591,10.371295644728283,13.325533877169091,3.0313947614567196,7.503432853373444,2.103664633393052,12.601697050048328,6.283827277412682,13.246977539496477,13.498089017102405
ENSG00000011028,1670.0255227169353,1414.7410466942097,1760.0796318695218,1135.359021217822,147.74894477718118,995.4531748605625,1735.4548099148558,1119.0023486947473,1101.7548982134547,662.7440572078748,1017.8044993042579,1130.084518261749,906.3582016550172,1151.93490170429,928.8714320124576,681.2554825431574,1008.8405204443935,1340.458969692465,1621.6106934404486,450.1605421556298,938.6372512736199,503.57150143469744,1612.986030613999,1446.6083625903918,1014.4425362371004,1048.6692985784632
ENSG00000011260,870.2430160854419,1063.9779107513677,410.80121076697867,726.9277274363074,131.2118125992715,1395.7424535852883,592.1730236457129,1257.3216562132145,900.1821347916665,603.3645141223019,885.6002120908996,945.4884468875375,883.0125714335326,737.4149878079032,551.4802125146273,1051.1661726781506,760.1904141020054,1018.5356657971206,778.2715074974769,1262.2188041542859,695.0969380047061,494.5619642107136,929.2863536821255,944.2097764945181,1108.722545440799,655.5320172504092
ENSG00000011422,419.11223702704575,332.2761863605206,161.8992966992948,428.49208267144803,66.54535496095242,325.5942399604479,489.32642559028506,396.91742899554856,339.6534269974591,844.4220441844708,430.2316856413988,373.218127098607,595.233586512703,567.0676493089034,267.1538652565635,649.0770911254082,379.42362433899376,294.57282541382295,514.7259087005787,235.58884862635614,252.15271927342008,146.5579575045184,468.09013995829844,339.35536939926277,595.6510842855153,532.1003987980147
ENSG00000011426,347.4042546787413,307.6947209585678,49.826717565538885,299.39157490131396,165.98591732792255,412.6644019665333,359.2272207734691,376.7401098083586,196.09598146394617,896.8375273934696,446.73082164105193,413.1945984687457,464.4350331298589,494.01585142865997,157.78008537253297,617.4470618552104,315.92991077237605,317.73870094080115,303.46843002572314,244.61705569042212,253.22714685080064,75.70524251288508,492.1479586970079,435.1916582059415,613.6898669312033,281.3443948163935
ENSG00000011465,4105.626400577352,2218.2188760371055,23044.21275797844,1672.6372550115736,482.6722994505533,1669.5140257723554,2707.3613623945157,1509.3246234656199,4603.232677583452,789.0248909246565,1956.5461595782567,1787.5103769578075,1929.8811949830424,1200.7354179783317,2886.097324159492,1111.8826671744437,2198.4386389332108,2379.4815920221768,3566.71961302235,979.6923017736349,2551.027894184507,1218.2713278395074,2801.9810460535477,2094.3423388103524,1758.6387770134706,2615.1466040283326
ENSG00000011590,12.765960141665913,9.88804735062195,6.106189703063818,14.757656056287288,34.66598350151434,11.341034951209242,11.264035012015995,14.454817842320093,8.654674995404783,12.978855483547477,12.15711322137381,27.606726905299933,20.648341443992486,24.586000726695836,7.545334358002938,15.062480153596155,10.06235546303117,11.33108197010269,16.13711111708295,12.744991235033009,8.988357621441175,5.302492982943054,16.211191117560947,7.713317407130011,72.45453701031491,12.802876295372755
ENSG00000011600,2160.237928895713,1511.681493849132,3113.886879786824,2405.9415153315795,127.20495077305134,2359.660435300765,3874.2650270207528,2071.1255740991132,1880.532803242248,2967.6150804610043,2283.3421999809802,3254.8607688684137,3149.1156261160236,3142.6450516651903,1989.5657734442457,1958.0074701818223,2025.6915374106502,3111.9058239659053,2542.184129143746,1831.6429062141146,2014.974610281303,1389.1824225152698,1950.1052227983268,2040.364392438085,6139.946078687109,2487.8135975266255
ENSG00000012124,81.37814087073714,84.71857868431762,42.958390427175836,52.015726438795234,9.959799506150171,71.91038616188378,64.137800336878,59.522242434259105,71.26299192014308,18.811122585280597,78.25072853902608,262.71177981072026,97.910073413323,68.63298818593489,52.18127334798957,62.793910286452885,52.099261977223094,68.2647807596064,80.30650943526588,120.04559053160251,52.657932489090946,40.71486040496947,70.74296598694318,79.37599014906125,374.4006938673886,79.03516505798784
ENSG00000012171,220.63180624869338,404.1272100270898,321.14091032593365,294.8649907079148,17.973475779799085,452.9070455597102,259.3428646816596,357.39889834082766,381.07610018562616,47.66732554600053,432.55920413326334,136.15649240310387,212.91712103286724,79.62385004589375,190.58406437806403,222.9822181304659,241.0016419105351,438.61305196345944,201.8718815144517,1252.7142478482642,207.76092481719718,261.4040734312266,285.11183890610846,486.68139806324206,74.24476945967507,270.89574470860435
ENSG00000012660,3803.738787565966,4221.269842997159,7623.59077963038,3539.2142419772576,727.2907736638094,5443.1809014966575,2564.6505639720513,6177.682895840891,10778.02492628901,820.4078607983504,3806.6233677305518,2472.111572079428,2855.1927597516533,1585.1281909359523,5798.087670318052,2307.4925449213188,4372.570289045826,5692.604405373486,2951.120143846522,9881.18532701903,2248.948065605922,11830.46215146499,4764.831512552978,8666.353239064743,1630.6138502327915,5403.977553070222
ENSG00000013297,125.37387727133003,110.07797966974752,841.6246096087467,46.18863418236273,10.737465151724262,49.913040226996074,116.11359842032473,38.80054495880194,107.14690478942248,18.139551245960615,39.34015187688906,69.18962259005544,44.43204183624564,63.1815128138063,143.43951707637058,46.681532658560954,73.67779086765476,82.1100884510431,124.49921220461982,24.35886863893224,68.7108951899573,39.72987363673192,65.85960766949864,56.12355726572274,66.90585107315817,65.86037171655116
ENSG00000013583,1031.292487949501,994.215268380321,1006.221360387864,735.3362181375406,103.86052943963712,1817.782705236254,970.3758322870872,1440.2791767454742,1482.8015763829371,233.17413968052026,1704.8993242627662,819.2440903660898,961.7496424356258,427.93342104826587,1538.9656337625715,937.6685732979477,976.7018818365535,2284.629469006791,932.415398386794,6711.769879993767,1161.2147802383665,572.4863250891474,1604.5684475492226,1942.6858000810892,592.4348136804982,1412.3244308296394
ENSG00000013588,1788.6265304312888,2293.0477855397367,446.6405221716589,1406.4071752713328,419.1642641511228,2997.7954099262615,1324.629717358363,2859.687595203188,3017.570403040216,1265.4747957742145,3394.4247766674407,981.7062552286874,1656.5991754727136,770.5337167178241,1835.0613235253106,1407.7184041320286,2192.8137384072284,2217.020619669482,1231.3590282141836,4324.56018998134,1660.6353387123322,2141.7587048447344,2335.086352638767,2199.597210282505,1005.7197972906249,2018.4401340355485
ENSG00000015479,31.69433881564855,33.43612822700403,36.05980325567141,32.45357175186096,127.84915670808022,34.617450813136706,19.9764822097917,29.313782572344607,57.345234851167525,8.138653861483728,42.59343715004086,17.461008122016075,26.14087447529557,13.225376971854047,30.45870711163083,19.75835152919025,28.06253359299292,35.34767399535432,23.902763884004433,40.533652542127356,24.199363554733765,18.17029600416159,35.34145522682891,29.269097679754314,15.195329546246366,26.396329430262597
ENSG00000018625,22.83222339836807,39.13648695605536,1429.9464988078764,12.774160328074153,4.8758511864615794,27.07559654703932,26.119416889937067,16.31299382691138,22.413413794784894,2.9274332020608482,23.981792984938252,15.38780553411376,13.85344489169159,8.336924353851357,28.193044352191823,8.516097457115134,9.267296474248049,24.2326135505815,45.66542312904329,131.01358882974353,396.56888252226304,26.729059501629134,19.605694068156428,23.525936906673735,13.827206953008476,17.191350572361525
ENSG00000019102,277.6273886969974,211.15281560413177,454.618938330816,166.30418419736367,3.4258543133916444,143.30917098009587,197.74573652903865,131.2580830168925,351.0411454235371,38.732996296190905,164.7853887514242,111.95605190340054,134.05604703181118,148.4886260024735,374.23811253572734,100.05809566753815,165.6232751703896,192.1221903033381,227.4439051999274,104.85621606594154,142.40335164349733,327.9714949495418,129.84615366605067,287.97036815935525,67.30642291272001,262.22095175103254
ENSG00000019169,83.54974252143366,62.02972566919853,1006.4866779511557,102.23616101690794,3.92736032721632,98.38058582718527,98.18711730749219,58.29222966564803,50.3569036035063,451.83000566589396,58.59066275146294,258.9227204436857,168.10203916216346,360.1344380561812,41.62554925254479,214.93037091986812,77.84529938158624,72.55481865222812,247.05744177303094,15.195141972979565,65.8690767084138,11.937608267097044,91.6493234779133,60.03607782341148,748.08127879519,105.16632248139601
ENSG00000019549,809.0600085830381,503.5230793575221,1175.3214603106023,356.46877606059894,114.20716771986271,389.3063497048461,924.9020067368494,407.8301600863405,613.876136509023,388.21355622772415,402.63576858901274,427.4455552122851,503.8228886547771,658.7072641657322,512.3169778511157,342.51981427399073,360.4871318066204,565.0233196346106,711.5290552128567,222.0104366442231,508.255641225718,220.48001827579637,716.0205534648561,524.9395721265201,441.2674169296157,510.96902558222814
ENSG00000020633,291.3520481373002,139.25381844115378,193.468591366037,184.11705020574496,27.075073828743406,122.47565391736971,199.09844995947924,133.48553292741695,115.77703814854958,393.19394060019897,119.43574394962408,384.478906169992,247.58864052007675,703.2522104580406,86.94269546755002,242.7642386246272,158.09518987755575,125.93152354301017,287.12141736890374,52.04534710614369,138.11330093792878,42.682858621670235,142.25612377460564,110.33739218704969,937.4502672737392,227.08258352218786
ENSG00000021300,248.92010537147345,214.59249528943937,134.28508676887384,272.434907399482,8.067947735301315,297.44553359336453,260.9250770288603,344.25120559880565,121.025591705128,120.32329500247656,378.1951459636691,329.6067002592802,308.48194915930407,466.76050720711714,169.89654783111544,574.4425586803303,347.8469909748324,211.7892624918754,304.8813744632588,838.2074065299591,198.68760263513167,142.2091729448418,244.44978066936744,349.99103312185963,361.8259083829506,383.2800742992292
ENSG00000021826,27.050125754119595,30.445908218392752,120.3495554037048,18.620524817156426,14.588149562449168,27.152446755637683,28.569597948836098,24.076837434109592,32.88559372506283,20.228857918777905,30.30343948271299,20.991813849184933,21.49771423012799,25.215433633443077,24.917731586573566,28.299118811253404,24.008317969146642,38.83555955255518,40.80572153222933,14.62966335750081,22.582596478410426,14.962414658445502,23.427773994726024,25.346990524477707,28.7192156734886,30.982907502559488
