0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29
ENSG00000004866,146.38391504325045,198.32600623777876,269.85922883796445,194.62963883138175,114.61012456114818,200.0755545477754,131.07962377462795,254.72801816746443,218.75382652940954,145.5606039077787,274.7745731198873,161.78208730806713,191.0876970253405,280.3508336841316,191.47538799125076,175.63470852608953,240.32682904980877,219.73520120221517,156.8495932188124,304.609058963672,149.35413135259031,240.20503320383673,186.99064320454593,214.29195255685727,186.43994333366405,366.8807617652807,169.308078224856,143.8624933025297,160.83760840901317
ENSG00000005243,422.12259763599917,466.470903073106,1690.1732649307187,362.45884022761237,46.42132357736802,542.9607188612173,348.9269885935683,475.584228617602,559.7225397393032,189.12777541268736,338.2598393770293,274.92507955242473,350.0843594587253,339.38727506745073,333.18436157732043,287.2820805493892,433.09309086614115,349.7553552594061,450.06040881517356,395.37893945289545,646.8959548881257,281.92501480046195,505.04509410758936,169.74489765856435,346.01639781227726,371.29280809043837,489.0886125060159,316.30401922998004,259.4616071449181
ENSG00000005249,480.66133002685376,377.3207950700835,7538.985230274844,388.29754130086735,201.6750919889339,756.1397542791332,355.15436076552106,622.9777939484059,1545.7284461460142,231.58724997834568,595.9306110206544,324.7548183817982,239.70991153470334,367.4723375070653,590.2998404572684,377.746579718624,501.87731554227486,598.497372395874,436.0727206967351,961.9659434308202,1250.5590881742562,507.54108688467903,511.04928684235045,334.0213095194071,244.74230582388364,650.9630061887221,439.86392075481336,146.7325895280407,255.80261250043029
ENSG00000005469,301.48189756867845,335.4653475868497,175.595515844553,182.18106688669053,121.80568267181339,255.2518985123792,167.41796847072848,277.57541011975843,443.1374451232535,111.60086437224236,410.6177106647534,229.0174784169786,147.73557388591001,245.47501023452293,698.0323838242941,183.86024620252496,382.01231264217455,460.2898149957959,309.5608426142213,314.36076469236883,259.76826536952797,575.4549121942073,299.2261173878876,327.13304944284494,241.7313792680138,444.9538522818631,178.48630429255232,95.10739114908958,146.06147225571328
ENSG00000005513,53.554343231440264,29.93606973865666,25.4682357551008,94.62102626737473,2.6669871495625674,52.54240603236001,32.66537370178078,17.62115258614971,16.68223983751905,98.1663501263769,12.114596995402035,67.31263251514949,49.35290337761065,113.77972595462484,19.711929321973933,147.1975184691423,38.608295975841486,19.606589366663332,51.80447477000729,4.599144307720948,21.8297656061861,14.537125056352236,74.216723639223,2.3113246663285025,160.99378634679485,15.815251584521814,340.8736872410566,196.09823548210306,220.46335111275164
ENSG00000005884,570.0861387864948,539.2012972579821,498.40927905757064,301.73898176855164,38.714049608854786,423.872889310252,390.57549908287353,608.5499380722656,599.1530744289075,359.2555109145742,549.434879994257,483.8346349805453,425.3212727534065,372.3201874398086,470.0258435112337,334.1835991096445,490.6796264886265,589.4280345255337,537.6312952705161,755.1316805049497,513.7279239172617,623.5917446274096,599.2101881808504,343.3587390936775,304.5755051876515,450.1993563273783,444.52699580990094,503.5026853287576,210.78497475129655
ENSG00000006015,190.04458560141765,192.74185848933806,157.28401629425016,278.94265829496663,16.481138136010472,257.8370010760445,170.72485093842627,285.04073916511703,158.30111897347672,219.37167295629183,210.4447931704863,243.51880296957896,250.6924563445339,262.16075691606824,224.79095220683868,348.95187847052745,300.74538414547374,207.4681520349555,299.5116933483718,290.4698929362935,153.26726576370973,232.86233528813406,197.20606628232602,133.69492016983955,287.8014325094018,164.45337068571612,297.07833518438565,262.25800662643536,424.2797348806877
ENSG00000006016,91.40415672690465,71.29220515482166,75.29238161961057,124.62371671853634,11.982774697236726,110.58691080635052,68.47178930392336,62.03363069356305,48.53363543079995,407.35009598673275,40.028400892062024,158.6359418192591,143.0925653472657,190.54041350591987,41.89456343036171,248.73115231380459,91.77983275521201,65.95579243382328,95.41749024831854,25.706516665115046,82.1554066357314,43.34902888516716,137.9017312702553,12.012743255180476,232.50660257781124,64.82940485394212,493.03452410962194,225.58890831061862,148.0497599417319
ENSG00000006118,366.4399455606422,574.2477917851472,79.54694325907946,636.0171530874404,47.68386868363668,633.9893655937852,428.41021505490056,817.7048226431982,159.21831900690287,1044.8780486201474,648.549982566648,825.7914467859003,821.7789286884597,482.8995765768074,585.9124168779205,1014.4138138407692,891.3730575191028,569.7438290076677,804.7705114025674,711.4589026906707,285.1004887853013,497.12328684356015,707.9656580837523,206.04881725196725,689.8944401828898,841.2251896810991,577.4427336303204,730.7072581798362,949.6094688180256
ENSG00000006128,29.763229121073813,22.113627287966196,42.18204011363719,7.655348187474635,4.203275125094614,8.909922488795514,12.309696607098346,13.70044392061331,77.88932711483027,2.0352791283113723,13.718553074943916,7.735905233619986,7.226717778717533,10.226419381115859,25.76491738661256,6.139384447235392,11.151668055227656,18.127442282016325,12.804268730820928,30.09488547441019,23.010524104782434,24.368903161558073,21.4882920167162,22.481509706076213,9.229425099158055,23.374713502449882,14.465341016199453,3.983036040898704,3.386962096902554
ENSG00000006210,1854.166370400046,434.46817941579087,3193.953040950308,616.0937117549988,8.766879142142129,506.9729050683591,531.1075183562162,124.37753006825376,2542.543441074222,466.51674803490755,249.75918718095866,571.2379982184702,272.327642439962,525.3032888142974,983.2635625476242,426.85825908574344,449.6445015903179,383.8029368913795,482.2674683499731,75.1650251432379,702.202441046959,415.3969269178816,532.5310302512703,142.2812476180786,755.8565093790763,322.81832998944213,1920.686148227392,442.7125237242641,879.3202707257698
ENSG00000006282,391.907968562986,419.55451402642836,434.20050639921243,423.13758260960395,64.20202361936275,463.09169035505056,306.63318701549423,1232.9496670919204,348.75745100227493,217.88014551363702,1027.0220365439636,560.1970486513949,404.58929562137916,372.50507016610766,360.09828946951416,614.368161683789,724.72734033615,833.425554119042,729.4371385785067,1549.7516858471722,544.0683618246603,901.374825764448,551.5522400251888,367.67744767045923,423.1549596135908,965.4497628560771,283.31975853674913,250.1470318208467,336.16033521362294
ENSG00000006327,908.1627437356019,1216.1569285298697,591.8585584765616,903.4088388993429,198.74730565364263,1071.3513979902987,763.0103768143931,1486.4397852266543,886.6762662612754,1740.1608281374563,1153.0180373624264,1292.0428262616501,1380.5171780086762,1317.9488669588682,1076.6222662033433,1771.659936916429,1379.3958964171122,920.7973923607537,1686.53797577234,513.1984209960854,810.2690521963765,1177.5445994981546,1368.3818265522157,463.83997535171244,1208.72801891852,1082.146901485447,1185.0866652729333,1563.7581475282732,1168.387291963861
ENSG00000006831,933.7560999332371,1354.2543417444283,1693.7429302280266,816.6836018911995,364.293066379991,1158.7345936770391,947.5140361212116,1641.5900874632966,885.3909850792577,297.54383678639994,2070.55526465577,1144.2668358613387,1380.6159383212291,724.6245307742395,1119.7662293621383,1481.7734931649243,1677.112541736011,1882.0120049780792,1088.5984425217905,4106.097582612101,1412.3282393191191,1644.7529594327377,1082.8635282859525,769.6434990788191,772.7064750417069,1688.0697298816867,932.2288737419248,480.3358699335975,615.3441270182138
ENSG00000007264,59.26308742766911,42.85358242327114,46.22870448074306,80.57436823147522,9.516170713028279,39.08561853460566,32.882164556745764,32.40413504004844,34.20352169466595,60.477358389092636,29.038692343336894,55.649767941122214,37.22109943525102,51.59347348445417,40.54474776211673,61.19272519258846,41.2538921252092,37.32408845007895,39.39805528913007,20.464200701586623,42.89225965411204,31.227071161353212,41.348187339040585,11.103638822419516,83.88605440444607,35.86834735589094,71.82641374753638,105.38235830246586,156.0905920237923
ENSG00000007312,142.45190433879353,89.95948581380792,135.73164053827173,358.085800599298,3.3712106357449714,76.87959870897602,44.00100479600814,50.09016988862167,118.30927151472295,77.08556803148304,41.25265685941736,127.84837151833553,87.36270078463188,70.01626105453667,55.27037044240473,90.4970212292921,66.08401354278712,40.23417782379502,78.35770090215264,26.94521439973636,53.48917532758453,52.39779292237954,61.61834614043409,25.489651119467506,144.96938021761906,51.81292401239582,139.81709431923247,211.68956721194763,1518.723933581764
ENSG00000007516,127.29001870859805,139.97718493942872,86.03933075832798,90.19855132605014,30.40117401877155,93.02135682803927,108.9957453622532,258.6040842367068,100.95209759057529,23.717248767214752,363.02253915835206,159.82392347761558,171.61645133650495,72.15710961475365,94.51082519701728,117.90548741420712,186.73180404427754,296.27674877254503,157.87730674194464,300.2672405293395,199.6031079854188,250.6436409707579,108.42027647549676,82.15204532326474,66.05833436050187,365.79738910166003,63.7689306246811,36.435854053512394,39.481622732296316
ENSG00000008283,1044.7780987932028,1605.0224172506346,543.0514873810235,1208.9102082830414,111.10932293334609,2352.0954400238847,900.4989749460204,3099.9593424541636,924.0121776242722,1199.7466420658686,2190.0438917160614,2053.474516155661,1974.0431613310411,1284.014415271442,1670.224781556739,1803.6699763176905,1714.0668352185276,2312.000553974048,2071.107566366049,3919.838193193247,1560.8381376893312,1970.052165552324,1757.0251482046967,1677.5987212522534,1188.0996553969076,2289.9574689191436,726.7909581122793,1027.5195865463365,1632.710052511027
ENSG00000008394,690.5691296825662,872.5442834011469,4513.139857096989,526.2878305692008,126.38536509811088,1398.8377550827618,674.8468673123284,1117.2585534942893,1310.0139684455494,1163.1888311596688,562.1123273063789,948.1188614345788,885.3409152387975,819.9429814509791,1429.0889284309426,861.9545087459092,657.8614044321606,1022.5679517967832,1290.2113714180132,1140.2874684607486,1430.7689856125266,922.3613286568545,835.0150048072222,598.9417045493815,925.3456640260413,1310.4138179840145,1109.4237215630187,806.432741916158,780.399182997695
ENSG00000008441,1645.135017706199,818.6108239778033,2496.084551022526,861.9230039646411,266.98373304532197,909.3911398777122,552.221391545651,735.8181052513155,1963.6955532014815,466.646639139388,939.9632181412048,778.2507439786539,833.1468342014523,991.2018512427004,934.470487115691,983.948539767746,1117.108969408468,1222.3640421694354,1064.026242663303,1244.547968515031,1106.9509442477533,1419.4715174780001,1100.8823042863746,2159.5778668597422,1044.9275777185942,628.8459544515692,1627.2081346559569,1155.9255983390738,1037.7420229507873
ENSG00000008513,522.0218623062443,697.4806260630583,385.48135304544917,477.0960579456045,280.9792030255605,590.3308818175393,409.2965166040866,860.2118427666518,454.6121924477214,331.1724076420178,1276.999148598365,702.1096791189774,753.2469628471455,441.88188601252665,359.43367574591696,647.764213722873,659.7189789358838,833.4025150990448,642.6053560030118,1379.61224106413,645.8183163477523,803.7444371716008,666.9550169277915,267.8806265816968,582.9824919493288,1468.442423636221,301.04776841756734,434.834973043916,519.9476722220329
ENSG00000008516,47.020605072047005,46.0814570770368,24.456449518513285,57.086366565921566,8.005748185045261,95.06217366969206,46.17908141954185,74.2154483835772,30.020435098909125,30.422464012155253,63.34577168860129,71.48434402543138,69.99871334702739,49.6623758039382,24.514543005739316,95.817628694587,69.06494510666185,67.98096197548433,67.5931708297153,211.49081765181168,63.804139399060034,56.82209009495226,63.442555947337794,14.305112790766954,62.32883330197834,76.87535100301182,53.72851206477351,75.33284158966275,92.77016521904557
ENSG00000008517,468.6121003026829,414.0198726487215,295.22145323861264,902.8266884702697,49.14553731419117,481.93703690020175,426.2349404072692,396.6158208408001,229.39529457981925,886.6898843606037,284.12488481295424,560.685834059594,561.559930815908,541.7152192507439,228.66645600707335,1321.445701255545,414.57799212446855,392.75593551338403,564.3625210706823,183.13905971193302,350.7828472075653,238.86874270884087,527.3740351019228,98.1170665033142,995.5742508612271,314.6916632180968,762.0962793271536,1819.1466042822149,2123.0979660343355
ENSG00000008735,114.26826418457529,253.39664485213487,45.49238449076714,112.34217520980518,16.508635348731115,156.44154191157193,111.10323219591933,457.0638073560366,76.51924631405728,139.51892496708584,331.94215477496857,285.4032815904136,186.08573776290754,137.2260299288719,120.43982733242144,201.1663885248561,187.6588600700963,242.4559789424286,217.55706191356887,1544.4045849838121,120.36200743573752,150.15972649756281,128.19036343226136,475.60865623599454,142.75043360369767,319.7157142899472,70.785861076335,197.90131396232007,203.4788643274382
ENSG00000008838,593.8486616953112,677.4859445042293,400.6266087465139,461.3554926966884,51.79096813673545,1379.9085845566365,440.06978933125174,941.2919764894534,499.2260594870187,1137.5059990699338,1058.4127129628944,902.818351955121,749.9743582861822,609.8096571092879,726.0549314752747,532.1229719187493,692.2473278939414,743.2237382647799,772.7631360820658,949.4740017056197,883.4258580711736,882.5339864345775,1029.5732404936377,311.5504317020691,571.9236292574611,813.4652270447071,562.4414070408366,700.5364103464939,547.29136121114
ENSG00000009790,65.5666512205536,39.84336898258567,26.706936269744244,134.04567881283776,27.089496424402906,33.83265821299271,25.810500674483695,28.499242304780214,31.45006153406119,45.06442951875222,20.537908151450303,48.9020831781532,53.423696999979285,39.20256965683016,25.121609968379403,66.15734480848884,36.54149744844299,38.61020408477325,37.000664270238985,19.893258605287315,33.21061120335828,18.623797123077157,37.31750370960977,10.174791487150936,73.20852869883328,25.693427689247727,49.728177447939636,106.10856129233589,298.6654374311228
ENSG00000010030,75.55592291521864,98.7215492472588,33.787118549736114,198.78394725705863,17.532913931504886,79.25399442171452,62.89116549470201,108.27409737048136,44.764005720217455,221.2006231232967,77.70370873845043,143.9428520831971,229.33469908652734,145.08844898105173,48.19207267386451,224.68714867371293,100.34504139413527,55.53848732460999,109.7437746376219,73.50371462199755,55.15887766481268,57.39489795934035,70.711572230997,34.40320232780109,122.31132148663262,69.55081015492672,107.38317030167646,455.22481161710664,479.415487458207
ENSG00000010282,3.0107732172725425,3.836557370841775,16.566268695778636,1.8001633791740859,1.2416173173999334,2.2997969620036853,83.94952266864901,1.7085716842925989,6.84901839570808,1.4529426672703716,1.8803999522607993,2.5793410313585707,1.7071078432155533,1.8747501917891918,3.827921325716664,1.6310303873459524,1.74373928941865,3.3451832458718522,2.1674466226883644,2.592699575206351,11.722011208373644,3.651432331263072,2.0744179792819764,3.166753873229589,2.024427103991989,1.9427499819200498,2.5708270358085037,1.5446288842268665,1.7685316905908335
ENSG00000010292,564.8783392960293,642.8259007213907,359.7727709408664,562.8343447397085,115.13761649371246,598.9143354515926,408.37499791934727,688.4115714965486,411.01594372624186,766.3289161738415,820.4670483108829,912.1536655782888,713.9630399631656,693.9908991799508,385.7655223606046,1540.2629510957547,694.6850439359916,658.2467655871042,821.3600972719073,474.2966039629306,558.9782089498113,389.9225242119092,771.3116602285833,252.21530752337327,798.7683938348233,654.9465578336782,1018.4385708284419,1347.7347936228723,1067.510261059176
ENSG00000010327,262.33030995299356,190.7597820079412,959.5688023596277,257.2458672085852,99.38967786128305,231.65799884174342,125.87531717947861,205.9884942099696,454.9897940071135,177.49003816324782,164.14602031667891,244.14476526234802,202.11374149409056,228.06252207401488,220.15897292961446,226.01914930165026,234.31693607902437,253.33804659806762,289.6176229033218,226.32525344928138,210.06547023611935,216.69651322474832,242.5945950986598,108.04522552882877,195.66660397259886,132.46327281537694,266.5194914285748,246.4747788158885,340.8127108762587
ENSG00000010438,9.762138380680458,5.875514753874151,5.1899176485606295,15.68615597610658,3.295278151888404,10.745999735001515,7.433668573905444,5.795724763055895,5.3449557919777115,16.567933625640872,4.451006471677694,14.474724317093429,16.129429973067985,15.292725414910501,4.230685475273024,34.92702145923293,10.462345277955293,6.743658361862101,8.201137998590047,2.7188550694005733,6.604482491888658,5.723028523069408,12.034888463797932,1.7404334274727646,15.5582257800971,4.7753823423704365,35.16497055104876,87.6061161750896,10.578655300617829
ENSG00000011028,1546.389854786035,1256.4990002932607,1518.2133127168574,1085.0075138567554,143.8738719408076,1108.402195220327,722.881032334373,1152.1757495818879,1160.6915031166693,618.2390906289601,787.5368259388187,1413.7601816837996,735.5516402072227,1133.035826197597,839.0290234077456,703.3028831844144,1009.1354137965905,1276.8330293809163,1188.9994375169304,426.1873862689657,1046.807982068573,1111.660551447712,1388.9953309392392,352.31564882868184,1205.788302666588,788.9812549915212,1092.9328425947642,842.5657670487155,891.8657267329785
ENSG00000011260,662.9245446414959,926.547287148225,348.820768134896,537.3968026818128,129.55071937286613,973.9326076154828,396.0012223273928,1311.856436583122,490.19956321774094,517.8880031202657,901.279797858778,944.2922599451207,846.3897088317958,762.6924063185603,431.09934309672957,983.6741579606493,708.6406406743279,936.7996234878882,773.0681710569446,1246.2654708714476,821.7870241775136,922.590167236582,641.6523776499221,395.3276917264,916.1018807669636,809.96403907592,538.2198437298154,765.2090564358149,1015.5643562034829
ENSG00000011422,318.952109905874,360.2588953441875,157.1253242282591,431.50926588811217,65.81344907121505,333.2841886696956,242.8399801072496,356.7102219607105,198.39354388323994,698.8962964744005,363.88468559908364,368.7625072983444,510.96309413354675,407.4064572204997,249.11109573818584,578.5554676736538,381.1744009552719,268.6924968206648,452.54423096043996,211.88367657062759,273.76912010867,299.4736979505802,383.6557889052976,96.49469976248587,390.02208579663244,387.82193707647525,434.5581391814556,665.3131046493606,559.5681616166635
ENSG00000011426,218.00653638197394,347.03930685853743,52.01908364955553,290.5788425346413,164.43595207038362,358.9226286306788,195.82649957364,314.455977661237,67.76728170031876,656.9335890595119,433.5209839940876,398.5965980167677,409.45365528087547,339.13900945464553,132.6270328585047,529.8081255103582,308.57190635059476,305.28953847067385,293.65583337824347,219.04392735293968,254.70343947529844,193.12426762648295,357.6397662151771,73.31601838210271,406.50921692767844,256.3824398766598,344.5562971772502,885.9679304096203,533.641448756468
ENSG00000011465,3983.5964103879032,1596.7595574095224,16798.539405102776,1450.9767127052717,463.4630905156129,1896.47915403782,1535.084734041587,1386.5995910212582,10809.275696439943,743.5703891121279,1477.9627316202998,1701.893327631546,1223.2409292430236,1160.4257521826255,2527.242182185042,1089.9965312767092,2072.093812695675,2102.4633710179487,2354.1097592791148,921.838310349504,3984.6091906590696,1879.6855982781206,2596.179906389676,720.2958215932003,1483.6945528837543,2168.474636518985,3190.6087388726237,819.4697154298369,1702.5909589451683
ENSG00000011590,12.013359186076661,8.788698081288995,5.612254191220117,25.22600642911274,34.60314990380292,10.189877087143717,6.585081952833876,13.463412892570197,7.228490517221137,9.598513680667699,9.86577352870054,11.876078224989628,15.649654853959099,13.294256344180036,7.17883300236324,15.647696125953996,9.092954223365671,10.158887471090344,13.235019638811064,13.037871492094979,8.939430319182538,8.341140488297254,14.318606294894227,3.5459279616337116,15.761659939136127,9.343536470608509,11.039863801226577,24.949372421402742,72.64603523663426
ENSG00000011600,2081.3086678216073,1427.777394342722,2751.3560871271534,2797.3630199249214,122.51031756930645,2277.974117384919,1630.2063759254434,1964.9277462048328,1421.2696271348989,2407.4231403083963,1739.934044930739,2194.9398900536344,2585.9158947475485,2477.4923872775894,1729.8911359745655,1920.5737537594446,2018.8033252883877,2636.1730598086842,2007.7089995507345,1770.7742472289106,2237.4768075497327,1784.307238446759,1561.9443767501475,1025.9454294295201,3509.766516527231,1918.4459527071656,2677.262028587201,4176.4397420905025,4930.58916982033
ENSG00000012124,96.15111948001564,85.86333809532509,43.64785452036868,92.90345028934577,9.946842609061669,54.75081212231887,38.787687112580805,58.85956111191187,48.922844336734016,17.6449233431526,72.94202924929299,109.66713572035005,83.23130375635782,48.04417065648923,43.057050805845066,64.90021883022526,50.692166962911664,66.57300627365822,77.12850977516042,111.3605647397556,56.56201871617675,66.13140251032728,51.279688047087355,39.372256093707925,72.19908573548064,85.99299668989534,33.930397276397684,64.18412483005851,455.07245014745183
ENSG00000012171,195.2036687866537,278.81410713133573,283.59106636642844,139.54999507083937,17.622791998341878,270.5889559046752,238.6754461231265,479.3842814660276,189.57380919398324,48.93037295721689,548.6688487560866,241.66432283609643,265.0402652266077,111.16272230066686,129.2711766128425,207.58596883992615,228.38635146601922,397.0901374901366,261.61330606703996,1225.7465611953332,270.57525409719966,448.65502410311575,161.8458151081736,319.17559628711666,137.1461686578762,416.7218675753282,112.26668786262165,73.57888640784545,57.123782686835106
ENSG00000012660,3157.7327479645855,3400.520884518846,6164.3352823437945,2077.114514655626,734.28613936567,3644.3886148484758,2088.95581313711,7928.308616357328,7055.607991631428,907.1800036488968,4567.127696204886,3906.886874346918,2597.6594377962233,2281.6804883517448,6134.043420142703,2426.6865750265006,3872.303500142709,6019.583968154723,3186.453835905783,9159.576922949607,3325.484056863825,7031.286091949611,3332.7016524646037,10722.775715853268,2047.2316714807223,9494.942360946174,2362.9099045141616,751.9689006720325,1589.6209056901898
ENSG00000013297,158.87446809278399,69.42832220955354,511.64665025765186,55.01894293991198,10.011973560536957,62.97518971902698,64.79502396887098,31.896497864836434,472.49048338978355,18.020408289929208,27.266067062075,49.575571267529945,29.316347837771737,41.89420894469821,128.62740804407542,41.691566931847845,61.33368971023031,67.24634365312282,71.65360751147642,23.023247261800343,119.30873104236511,58.16285089857125,72.74307973125589,23.581193095486444,62.236415268448646,39.18395375741133,102.15563649675717,21.876644034259055,45.17948108087025
ENSG00000013583,742.1841380857392,804.0416567624305,910.2760818271772,426.5682997498817,101.81238161214073,948.2879948150382,838.2330304577023,1728.4155546330132,706.4146737831934,231.8829535331676,2359.436430385068,1225.257796369003,1027.4228034630044,597.3165909331339,747.2661371867312,990.5354629594901,996.8688092166178,2156.9082123234857,1247.422000903545,6800.313416840401,1473.2768311963516,1217.4712909486855,906.5336018330639,625.6413274871527,715.3285314875237,2552.2746689057167,471.1661657462458,464.7730277665999,386.6999932211527
ENSG00000013588,1188.9175466948498,1978.168923596993,450.0998523115959,742.4647611771561,416.72916043088827,1722.3174778966707,1047.0924871691564,3464.0186520499037,1052.3189196291576,1331.7686233500933,3915.093228446761,1758.3317362521168,1830.582796046424,1075.8960716286206,1543.6552613007723,1404.1484207208603,1886.4415345748162,2219.109568909239,1699.9226686811292,4107.925891950013,2056.2051324978033,2908.372442069128,1329.439716874232,1790.4863290542908,1153.0091248651624,3143.1394793986037,577.7561338990993,562.5212370418333,839.1429297012938
ENSG00000015479,26.91321848972576,27.50681897656799,26.714477147000544,27.99705113250725,127.64883296680416,26.02075165453003,15.174811915830746,32.94493863281981,50.87452555320594,7.838042214852937,43.553951058989675,19.73718747718197,23.151167215446154,15.704292304900445,24.31484911948729,21.065538845750005,25.35190052022542,36.24919872747827,24.768859386287872,40.02046492060669,32.78086987294275,31.73877348405543,26.917310787296582,15.218776527980728,15.22628328273181,34.542658300253194,13.139032246731999,11.119861413260567,15.705237045875174
