i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50
10,4ed9b51a-78a1-48c7-90bd-8ecd2e5767ad.FPKM.txt.gz,0.020530257316138775,0.020271560833544863,0.019655494427948318,0.020109742204477633,0.019879710263755204,0.020162803139227737,0.019818453097436184,0.020041290031868282,0.020204632938568622,0.0208665962526257,0.01996039140073975,0.019096243246785573,0.01982182505989587,0.020008650926057792,0.02014248144261789,0.019909958845268968,0.019978086493777168,0.019422167342234873,0.019289154838315836,0.020278788272405434,0.02008605771280597,0.020406785546805396,0.01983231512798305,0.019563619439828043,0.01965713080137217,0.01982528347569599,0.020615247123217485,0.02001204195572262,0.020360287018475257,0.01951492746837975,0.019768697142087482,0.020268765476759296,0.019582301242224733,0.020498960118950908,0.019979440953772482,0.019936462876243122,0.019708292648625406,0.020917735260645477,0.020147068732993267,0.020287322388044312,0.019685241610888998,0.019727840349694433,0.020312272753409986,0.01969363357218046,0.020347231212990462,0.019290156371091046,0.019872175686455194,0.020048146199823116,0.02014346890363294,0.02046280245551074
11,20a96363-a968-445a-bd9a-96b27e403516.FPKM.txt.gz,0.020621616897428953,0.019949095102714143,0.019600900385383715,0.020102737833988662,0.019658633282403856,0.0202109181269839,0.019951787599214562,0.019840733008477933,0.020356177062820065,0.02051719619163354,0.019577718931786826,0.01935822228128622,0.019400700938418263,0.02036858716583757,0.02043356521338507,0.019962346154579216,0.01963301238730169,0.019223540738784458,0.019356817557939276,0.020539716325194645,0.019930009575723003,0.02042929028132617,0.020313119971128044,0.019339846893027653,0.019325374070469675,0.01963554852369723,0.0207020458884251,0.020174184552006622,0.0203645739205162,0.019207962951527394,0.01980620525209292,0.019856023384147572,0.01917274471414606,0.021175911524958835,0.02031550446450722,0.019759027262989597,0.019839283388171036,0.021253675912718865,0.02031236572119311,0.020489452339027686,0.019702863914350426,0.019625158305406985,0.020543339495663195,0.01960027089727611,0.020288271669889748,0.019162268604171747,0.0198735488463879,0.020176910065186876,0.02025358527997776,0.02070760914432671
12,5f5460db-801d-4d87-ac5c-4b28ab42d8b9.FPKM.txt.gz,0.02019863325260592,0.01958988575733155,0.02058436406644859,0.019858915943497365,0.019954890038486228,0.02003708880315678,0.0203663385950914,0.019572153168860615,0.01923788376272164,0.018542287918760884,0.020139794255853077,0.021283582895713703,0.020937481259248273,0.020605353599285246,0.01974343733058954,0.02003485372976761,0.02003414816506577,0.0205732123368455,0.02073831502018431,0.0190281053199447,0.019615425785793204,0.019910889593670607,0.021012695042403166,0.020900482777614533,0.02043990422060332,0.019794958775571476,0.01939819025673371,0.01983412168257462,0.019141363044080463,0.021181480238700097,0.02058235414542177,0.02014082988590568,0.019774132453218827,0.019152840227212243,0.019952398154749234,0.02028285507091098,0.020313517049871464,0.018823013520111648,0.01994789727045818,0.01950367208830855,0.02059491479068483,0.02009913115121235,0.01894450862332046,0.020665147297783574,0.019473094599008294,0.021478706596285535,0.019754323996722417,0.019523640535313993,0.01974968971673449,0.018953096189561525
13,314b3b08-27e7-4936-a7d9-2dce4e4d3db7.FPKM.txt.gz,0.020525505366503192,0.01957631357060371,0.019738111061897906,0.020466229670182374,0.01978744871828771,0.019690137628002195,0.01995196776616335,0.020150521817311362,0.020007108310261746,0.020661564375159428,0.01957196743643519,0.019200651972454845,0.019686954258068438,0.020029989497131882,0.020132108553981683,0.020073131752756313,0.019260712351765207,0.019488775526133144,0.01947168833666553,0.020442504997209277,0.019935723694333794,0.0197485007298581,0.01985071227078135,0.019572390758293354,0.01958275274071738,0.019798839024324128,0.020647820499296286,0.019569312230795784,0.020578545345901436,0.019642576804739097,0.019954799495566528,0.019058145166216487,0.019277769315483844,0.020924974790829415,0.02061606308391689,0.01990541624129381,0.019805669251940324,0.02138972526081028,0.020321365735803374,0.02002853220177683,0.01984796539372767,0.01999544839241002,0.021078741301044427,0.019914431314130985,0.02086215804182385,0.018807785275881412,0.019948548617329944,0.020251167380560275,0.020074911544733978,0.021095815128704516
14,47b14505-ca81-4d39-8eca-0cb773f8934e.FPKM.txt.gz,0.020612975270945227,0.02022249160217922,0.019595499877795863,0.020195570372400357,0.019493655219272984,0.020305135292440664,0.020204762861586678,0.020165817162296564,0.020466412096670328,0.020522566788138463,0.02001641744441077,0.019246224079642344,0.019593561840209398,0.020249869147580785,0.02021190474871221,0.019773148334704505,0.019456108685178435,0.019206893991909543,0.019321496903593856,0.0204806916844416,0.0200716799208183,0.020676191040981458,0.020285600417909458,0.01958614109771049,0.019448743320810067,0.019803495961763524,0.020469663591585793,0.020210982302902223,0.020172558339385256,0.019306558697113292,0.02000569917754315,0.020419445424368774,0.019565697952547936,0.020507019464958975,0.02013444884382201,0.01981863628344555,0.019747759468031697,0.020923710164375865,0.020553819937953025,0.02009060866379823,0.019747229307604554,0.01960676044466025,0.020037569176614253,0.01953834863366437,0.020358784932750958,0.0192709281392374,0.01976610655679221,0.01980337951349317,0.020310136172807823,0.02042109364644026
15,fddb387d-716e-48ca-9e99-483564c5384b.FPKM.txt.gz,0.020502836611332592,0.01980669941604368,0.019602117116721766,0.020319279306434727,0.019568514847319418,0.020366777284903007,0.019963907542984455,0.020185771915152296,0.020050395979172155,0.02063560132783432,0.019821961946708055,0.01912472409259874,0.01983346216811087,0.020483078120999507,0.0201403243308912,0.019959855570481477,0.019599499693554658,0.019226495493759224,0.019370052655635645,0.02059141921965862,0.020308923589616647,0.020310548025440224,0.019568627057878686,0.019695855042554243,0.019621155622600923,0.0198134465611279,0.02057868339114464,0.01987100292000668,0.020418931266630688,0.019609480299341984,0.019887098783843905,0.01957699281058755,0.019437568553169735,0.020359976368860524,0.0201485607454709,0.01984485810382141,0.020290195351773968,0.020884206378179438,0.020448614254659193,0.02004109348826456,0.019609233179220104,0.019819721803597184,0.02050673457953427,0.019716616440037363,0.020482159197937503,0.019230474050851144,0.020022155530961195,0.020333950329215346,0.01986710190270892,0.020543259730666844
16,83053f28-d761-4d5a-acd6-855cb22e46e2.FPKM.txt.gz,0.0201877218583163,0.019885332126758005,0.01975922677418417,0.020154507701464666,0.01961839061439944,0.0201429224299858,0.019954222027810352,0.019822540979887036,0.020221963036029196,0.02088535319282125,0.019627378223881085,0.019129924059398146,0.019220003003249997,0.02038615219101501,0.020397085649027574,0.01987751601935714,0.01962751100772638,0.019209129169237688,0.01943178613238212,0.02060132879685657,0.019941539584198996,0.020267592854395555,0.02007518269313472,0.01968428272343332,0.01954471179084535,0.019793660574803633,0.02068592102770908,0.019800827369263654,0.0208286924883624,0.019689715611969916,0.019925708047572894,0.019573866182613097,0.019152930404290777,0.020890303976340032,0.02047445170453814,0.01973740964285589,0.01973255736316828,0.021208731632373024,0.02037384979542505,0.02060084118009169,0.01981431894539747,0.019716568610797337,0.020573873118712657,0.019702212143630927,0.020382675018503937,0.0189831952353205,0.01998896685134493,0.020287972120265684,0.020040516704067556,0.02038692961078548
17,1b3deeeb-5fde-4154-a57f-bb575ccfb2be.FPKM.txt.gz,0.020579343379902196,0.020167173193542973,0.019607991512170627,0.0200000841828283,0.019456107876012495,0.020316026101047574,0.020132300254611112,0.020138298909332965,0.020303272056995152,0.02055765284503952,0.019710324200273063,0.0195599472784036,0.019754255704112492,0.0202719654862679,0.020237583168979077,0.020006257189304672,0.019627293489961686,0.019381810336187164,0.019367463467664117,0.020624303058012078,0.019726507186651775,0.020409310149110634,0.02030642653844583,0.019521084161192435,0.019455349253081868,0.01977374914389705,0.02039986068179414,0.01985775089546724,0.020446161405501814,0.01935776187582318,0.019858279788945284,0.019921096874697813,0.01961893212024558,0.020383779906699616,0.020008848020847094,0.01983679446615318,0.02008810182840864,0.0212263273920626,0.020699421750632323,0.02028577974123293,0.01949152860085597,0.019469463727033346,0.020304759644535843,0.01974808215345039,0.02018218396316821,0.019242565464088823,0.020121510662772967,0.02009001631288939,0.02009464480464427,0.0202744677950211
18,eb3fc2fd-468c-42b4-bffe-700011c0a918.FPKM.txt.gz,0.019901848086222446,0.019894658533394928,0.020621475437445483,0.019902191727290713,0.020148686142622982,0.01984758624751989,0.02039778552058489,0.019636364324767723,0.019547441662794762,0.019000078774988036,0.01980015689470526,0.020661220495779658,0.020426491874942533,0.02024975691399763,0.01996518740232336,0.02001147577508488,0.019822109740827855,0.020511647858467475,0.020588661063320496,0.0192329774173817,0.019839285870949824,0.020024622719759685,0.020595735268176263,0.020482337600976636,0.020369751457266095,0.019930499415404975,0.019705579516912937,0.019762524849451246,0.019677995660354726,0.020804228820383585,0.020499131044803567,0.02005183948130527,0.01983292242343439,0.01972171672885332,0.019977635125184433,0.020043874210755843,0.020115518148143025,0.019338104172528982,0.019867931806409275,0.019459456138600197,0.0205026893922693,0.020120512217606173,0.01928287148061406,0.020297776961749177,0.019677714032192165,0.021034787246889012,0.01991998495733584,0.019780800524873906,0.019852592745986337,0.019261778086367146
19,b0a26c8d-9863-4352-8abe-dde66bdb8e55.FPKM.txt.gz,0.019904094572538188,0.020122530167576248,0.020300154130259714,0.020050416907109004,0.019732766895139277,0.020266065577835408,0.019872362929884875,0.01978387333168689,0.019759495991315656,0.0199522399448693,0.02037979352245009,0.020259315502381955,0.020196310402132475,0.020159154059010784,0.020496803714965383,0.019837544576632657,0.020130898465623468,0.019762664474830566,0.020349750445453275,0.02008495991935407,0.0195812398167937,0.020225279436565817,0.02030912927930075,0.02005785803145288,0.019979928371544067,0.020144396280718874,0.01970446364168467,0.01991616395271293,0.019664349260149358,0.020242702000913822,0.019938310921771524,0.019955970156683836,0.020234547604253507,0.01924991845046864,0.01968657548884717,0.019752503129526883,0.020215882380756365,0.020256926374418876,0.02014092612292871,0.020254168278895028,0.019597614306833096,0.020142032822090806,0.019808306085089624,0.02021107280504964,0.01993970884135958,0.020016725300649123,0.019555153586901228,0.020018573731146558,0.019919199194998332,0.019879178814445404
