i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
10,4ed9b51a-78a1-48c7-90bd-8ecd2e5767ad.FPKM.txt.gz,0.025597642331991653,0.026518225914132325,0.02709640753501055,0.026375070942387224,0.026133859707658618,0.025517208424450974,0.02534502442319034,0.026012293953211134,0.026569371056394085,0.026500452943856837,0.025690936795459945,0.02623273098903406,0.026928687532599783,0.026462913011839038,0.026289284393892796,0.026253279518760584,0.026680506165799076,0.026770770260216608,0.026046400250438285,0.02650728235081564,0.02621634701246203,0.02641683842179881,0.02545363514796798,0.02675015943235414,0.026223529740130005,0.02621948203915757,0.026542634502193015,0.02579961483127383,0.025817608112822195,0.026283433040657275,0.02624302818708615,0.026411546787587514,0.02725785623767693,0.026468755853388166,0.025734715769555834,0.02661805790015717,0.027032836499803786,0.026981571982787902
11,20a96363-a968-445a-bd9a-96b27e403516.FPKM.txt.gz,0.02492684410742949,0.026653447321594623,0.026949042851104565,0.026396169528823392,0.02568273535038245,0.025364054912279988,0.025341373680717684,0.025790452207048908,0.02710038515543218,0.025793437511353462,0.02521413226132622,0.02691497814953247,0.027266408147252782,0.02680590464070312,0.026494266386628895,0.02628969526962063,0.026465908026563418,0.02698984525953229,0.026223284331454048,0.026860118361966535,0.025556175955020313,0.026631949317918187,0.025604920715811105,0.02709347225577117,0.025833007348234727,0.02550230147623313,0.026643780781643724,0.02587709008530185,0.025272484193933863,0.025427028656574306,0.026510935069479998,0.025991682663185755,0.027484224954276017,0.026943911662124006,0.026156885485094667,0.026835452342769753,0.02808759175192901,0.027024621823951527
12,5f5460db-801d-4d87-ac5c-4b28ab42d8b9.FPKM.txt.gz,0.02842291732729353,0.025614753916981016,0.02453470331381429,0.02614402328221319,0.026506145136769146,0.028213893374667447,0.027868406499374426,0.02759918941813276,0.025220437393432514,0.026704184393113402,0.027726259883680483,0.025798421370889515,0.02558248524738599,0.026459815598850373,0.02608102586476907,0.02646168672025516,0.02539051342681133,0.026099654703475698,0.026076897943328993,0.02596070259971722,0.026726733723439974,0.0259024332195183,0.02789023472797546,0.02577879388205044,0.026443433364634405,0.026464885602983802,0.026333437583018,0.02716983555988232,0.02653724136454712,0.026785675263357716,0.026921937122768514,0.026637763722183752,0.024153428558211478,0.025825181712232827,0.026819644904964697,0.025259030032674202,0.02455689151738134,0.025327300723220182
13,314b3b08-27e7-4936-a7d9-2dce4e4d3db7.FPKM.txt.gz,0.025003493503718395,0.027100006069216028,0.026935522534334615,0.026676904878288336,0.025790044645928937,0.025737377420335602,0.025338542361495228,0.026376724061460115,0.027107658699995863,0.025461488422904313,0.025465762406211196,0.026700388786293248,0.027825202957269583,0.025901343314592967,0.026138265970204005,0.026578662087736626,0.026911327879171623,0.02655096608277229,0.026520935515444474,0.02665898969910625,0.025788699194982168,0.02636696662683536,0.025203630834947935,0.027648983788170014,0.026084082379479796,0.025505906553442183,0.026502995373121885,0.02508652758993784,0.02558293461645518,0.0258359603288695,0.026616132451466983,0.02527136841107973,0.027562831481258276,0.02673764696204313,0.02599707841711473,0.027549729872555925,0.027094063035993717,0.026784854785766005
14,47b14505-ca81-4d39-8eca-0cb773f8934e.FPKM.txt.gz,0.0254933287072944,0.02631051640359183,0.026815242612609282,0.02657516748484072,0.025791191413112462,0.025407205821883005,0.025697607973089093,0.02582597787802622,0.026968854572461082,0.0264905153982811,0.02609519082040238,0.026569468632436387,0.02680170097238186,0.026799538329425634,0.02630482194577832,0.02619156400768645,0.026189248030205725,0.026446617821237316,0.025768173022394324,0.02687504764216297,0.02585832766790559,0.026295676088084856,0.025972286806388273,0.026637022336550298,0.02613901622140855,0.026194676899836015,0.026386235156874625,0.026257099434693475,0.02550659350001382,0.025934502383311322,0.026768690996982335,0.026541875038638547,0.027246800682602632,0.026462703413599166,0.026052598820676183,0.02671896842360152,0.027030085931873966,0.026579860707658484
15,fddb387d-716e-48ca-9e99-483564c5384b.FPKM.txt.gz,0.024847299488302513,0.026372327037615346,0.026996095075892297,0.025888076913251495,0.02581202275469632,0.025819843220440775,0.025240317353161734,0.025499087684398,0.026784064365450225,0.025877705675791045,0.02558020947164332,0.026448084769010293,0.0274883851024544,0.026516694978538022,0.026435257009196442,0.02657841555581257,0.026595417368039716,0.026694760808722136,0.026425993706047875,0.026995299417278587,0.026287489418191867,0.026787821774762233,0.02532952352883951,0.02731898761098862,0.026517398911391474,0.025637753614358782,0.02661747713859319,0.025482545789441167,0.02549183008889503,0.025978735887771068,0.02665851876984425,0.025849232956262735,0.027671983706556415,0.026033933493313843,0.02617420360800655,0.026951836665172695,0.027310751539075084,0.02700461774279218
16,83053f28-d761-4d5a-acd6-855cb22e46e2.FPKM.txt.gz,0.02445694332318749,0.02672588890428797,0.026991034989506456,0.02627580200701616,0.02574851035901292,0.02548997832323946,0.025309496306039108,0.025954104436217703,0.026959167945642692,0.02626573867435148,0.025193329299635435,0.026332969737287517,0.027100337972436307,0.026705219681015253,0.02661636873093607,0.026046168424774547,0.02665914857284723,0.02687720133068852,0.02646033080674335,0.02688338692852504,0.025762504901283186,0.026412098322491213,0.02542279754933105,0.027386678182477236,0.026093660712432933,0.025876899217511677,0.026467205037041253,0.025589109779895473,0.025940028117673986,0.026049371890288223,0.026735302597829528,0.02576283841472931,0.02729618605458344,0.026657890530384087,0.02624890855843886,0.026799442035609293,0.02757064220280749,0.026877309141801267
17,1b3deeeb-5fde-4154-a57f-bb575ccfb2be.FPKM.txt.gz,0.025429566040232245,0.026596077537468118,0.02651665251700479,0.026051106913351642,0.025616791627086813,0.025791294507406377,0.025749710462744425,0.026167947543118266,0.026497923976198517,0.026125553809815606,0.025281860186822575,0.02692098996078294,0.027386203911664624,0.026556815478393527,0.02657283521266134,0.026231729652951074,0.026619967429504728,0.026792344845193605,0.026448305226017665,0.026891618266143686,0.025910826246580577,0.02635578957343262,0.025976282461756397,0.026796203296782287,0.025937274034719127,0.025978165197984734,0.026439900359054417,0.02559237781674424,0.02592878636729313,0.025644771900391813,0.026397001446251286,0.02609125161242072,0.027199143344559737,0.02644932450562152,0.0261744907704026,0.026414724193864092,0.027308712704729787,0.02715967906284839
18,eb3fc2fd-468c-42b4-bffe-700011c0a918.FPKM.txt.gz,0.02755014969621729,0.026254133199934013,0.025280653148346068,0.02644191401468867,0.026772317620711094,0.027292828281254608,0.027715175148137115,0.02736234276316412,0.025797457135606317,0.02668281654006646,0.027050586715209067,0.025665133698742876,0.025681791978071265,0.026464493930216604,0.02589801185804619,0.0263461303797091,0.02567423689689227,0.02630567084158866,0.025974710518073502,0.025897605373766664,0.026585103793177942,0.025755194334976503,0.027217293966116746,0.0258879639252948,0.026357281534996845,0.026544721495424074,0.026315462091739662,0.026912328451512847,0.02655783313304198,0.026794280829581435,0.026992915500344966,0.026371638525316227,0.024859004107562865,0.026176959439175425,0.026523331665499177,0.02550289883056412,0.025094061436761947,0.025443567200470498
19,b0a26c8d-9863-4352-8abe-dde66bdb8e55.FPKM.txt.gz,0.026595706434006473,0.026126097177747293,0.026223410102819426,0.02633118649319231,0.025983391275251656,0.02686961348062269,0.026318863790282896,0.02654114471697984,0.025899668358609344,0.026684101558090086,0.02675465592422689,0.026491471358262103,0.02638522811606521,0.026314479467219508,0.026805274277847752,0.026178249635712584,0.02634036508791532,0.026504536888910506,0.026955712735519066,0.02631173669653209,0.026161304125028265,0.02620498501158418,0.026755003778443164,0.02629087157833396,0.02643323823035153,0.026368788584173245,0.02626419803815023,0.02648424330523187,0.026061664188600536,0.02627735540577326,0.02612686782664616,0.026123733868994522,0.02636125142696858,0.0255709419352617,0.026155296531181836,0.025592590592767406,0.025547113484141976,0.02660565851255442
