0,Topic 1,Topic 2
ENSG00000074527,839.6671913591954,529.2911224951678
ENSG00000075240,678.3660733772975,732.9963849433188
ENSG00000075618,1069.7600910240603,1011.3245430747171
ENSG00000075651,332.146429305506,343.6262785494639
ENSG00000076258,314.3194800835195,361.28996714744915
ENSG00000076382,520.036597979097,469.0707041748011
ENSG00000076641,380.71382204916273,416.4363426360365
ENSG00000076864,729.4889558221192,542.9669817710472
ENSG00000077009,14.260141358652254,15.887293859903368
ENSG00000077152,895.4990336487185,749.4277926709625
ENSG00000077157,360.075890738999,306.22634518233673
ENSG00000077235,673.7131184788053,610.5920348623024
ENSG00000077782,497.98043618798994,448.17708188409205
ENSG00000077943,277.84876575961323,285.3843003885246
ENSG00000077984,755.6774549585493,577.3797724181436
ENSG00000078053,60.7102141495557,83.98008978430724
ENSG00000078070,750.2497184265878,601.6331467449091
ENSG00000078401,763.8474689455358,599.5747251511364
ENSG00000078804,697.7023889699504,708.2404313720414
ENSG00000078814,54.553928474664446,55.1163731123803
ENSG00000078900,214.27077887159706,244.91722382762538
ENSG00000079215,410.06621329718496,360.56306708425217
ENSG00000079308,792.758846597405,658.168022716659
ENSG00000079385,582.389087694161,567.9364509901218
ENSG00000079462,1002.1663058246713,843.3096959417844
ENSG00000080007,149.5710098838719,140.98644167454404
ENSG00000080200,260.808433817902,323.9016786621614
ENSG00000080493,380.1527776461828,279.17301001826627
ENSG00000080503,657.1452930019689,760.391655515731
ENSG00000080573,323.62894248481695,372.7919165172469
ENSG00000081041,513.5925903007819,928.859923588906
ENSG00000081052,272.35985597634556,292.9626120946262
ENSG00000081181,321.5231242025088,398.0464043508321
ENSG00000081277,803.2024573302571,583.4023091399298
ENSG00000081923,725.1099862798566,667.4563049076205
ENSG00000082074,503.89022570952966,484.4439466095629
ENSG00000082196,299.7674988946059,253.62727420046008
ENSG00000083454,116.5006250411959,90.23392546246225
ENSG00000083720,533.1179494749902,610.5985232069402
ENSG00000083937,829.9371644325806,861.9321210465995
ENSG00000084072,638.3674914278618,484.85453804248147
ENSG00000084636,524.1845000669018,477.75663909720043
ENSG00000084731,422.5280377055751,378.25599939967566
ENSG00000085117,886.3977628036689,860.9081896622442
ENSG00000085265,293.7707432252023,287.40380631597566
ENSG00000085377,857.5713690889751,628.2995148515554
ENSG00000085382,220.09365420505566,229.2454356842794
ENSG00000085465,232.28337997536852,176.05901612819787
ENSG00000085514,482.37039883628296,564.9613559424125
ENSG00000085662,746.3263172856266,1051.1256651676074
ENSG00000085741,254.1577145432087,207.09670743752648
ENSG00000085788,453.0897513958362,485.8911928507195
ENSG00000086289,848.4523226097128,652.3106787873862
ENSG00000086300,585.1482851106537,721.8009198867643
ENSG00000086619,457.2086377474663,384.5228803984223
ENSG00000086967,81.76389380799174,104.57004275127521
ENSG00000087074,973.8083792038002,930.7316750227039
ENSG00000087076,682.6836455327449,507.96600623891715
ENSG00000087086,2659.568908321821,2261.062488853556
ENSG00000087250,54.72340201433755,69.30042975931491
ENSG00000087303,310.99439027648015,266.9991680632738
ENSG00000087589,239.54522396399017,273.87683041247
ENSG00000088002,490.61488831841154,384.6181519930569
ENSG00000088305,212.58318030842537,231.27428081455236
ENSG00000088325,691.760031008976,872.8328500844249
ENSG00000088340,161.87002248522825,191.50731796360338
ENSG00000088826,552.1535971444949,435.6212775206026
ENSG00000088836,423.11983409511566,293.6592153221844
ENSG00000088882,504.5330515205635,507.8618313830509
ENSG00000089127,718.1537499138443,838.1426588346922
ENSG00000089199,158.6479511819831,130.73115181163487
ENSG00000089351,922.7375175882883,710.5593287282436
ENSG00000089692,354.8082215609152,299.94679065401806
ENSG00000090006,842.6614064978218,573.0037970789593
ENSG00000090104,1015.2964705569508,665.5605292448125
ENSG00000090339,1260.8487421934299,1026.5554934934848
ENSG00000090376,347.7864108225861,333.5209909404163
ENSG00000090382,1610.1387451059873,1363.9614662106833
ENSG00000090530,468.8239722475624,621.8051540840858
ENSG00000090621,920.7608126395609,951.4486311808082
ENSG00000090661,737.911067431159,594.2366482637326
ENSG00000090924,550.0912922758178,431.31959442428547
ENSG00000091106,216.12179186912746,203.0975754923043
ENSG00000091129,207.04315323391052,297.79432087483946
ENSG00000091409,909.6708864143701,803.8221333628527
ENSG00000091513,106.45152370030928,192.5476437730191
ENSG00000091583,245.97422905745756,233.53404465625687
ENSG00000091844,161.63208828965486,144.23687966392885
ENSG00000091972,400.52918544719614,422.76680673597303
ENSG00000091986,624.5055246037263,686.1375172958195
ENSG00000092054,5.964196839630725,6.418180871986486
ENSG00000092068,684.9139262403727,690.1245285146497
ENSG00000092208,371.75112933634813,553.8486979161362
ENSG00000092295,275.7081616975835,198.49781944902145
ENSG00000092421,265.2622019784362,186.6160078787571
ENSG00000092607,260.95652187849333,192.2165536188511
ENSG00000092621,585.0246227574164,580.0135354884799
ENSG00000092758,109.35468779105649,138.65923163981543
ENSG00000092929,563.6001685758281,486.85969866214595
ENSG00000092964,803.009356551757,814.570133094371
ENSG00000092969,316.64453255700266,323.8348394565833
ENSG00000094804,406.5963524821265,542.7756050202942
ENSG00000095209,414.95217811819094,463.80711215771873
ENSG00000095303,302.77767341281645,570.7858596469649
ENSG00000095370,468.4560306126593,348.38890661849877
ENSG00000095539,292.76335852567456,287.76967647271744
ENSG00000095739,516.7379419085198,599.9924282593347
ENSG00000095932,160.15268199788858,102.48187704840034
ENSG00000095970,749.7093655926071,937.7883584091204
ENSG00000096060,647.5745586364939,582.0617222922791
ENSG00000096088,760.2848316260997,754.1924431289826
ENSG00000096092,1081.2921398954527,975.1172393466319
ENSG00000096696,837.0407050255551,1225.932956302687
ENSG00000096872,441.8449873558821,308.01566816852744
ENSG00000096968,484.054163989597,336.68478004553583
ENSG00000097021,665.608858058648,655.6093002815722
ENSG00000099219,542.3356001567247,750.4809657565644
ENSG00000099284,662.303851653434,631.186296372741
ENSG00000099337,430.58451830957375,487.38756446082823
ENSG00000099338,106.41288576585842,56.67056106186728
ENSG00000099822,92.38387882903578,91.34274575754912
ENSG00000099860,792.2102345850046,1002.1443713146496
ENSG00000099864,482.4683292618672,331.6018562306639
ENSG00000099901,742.0288122837935,900.5312251024898
ENSG00000099953,677.7581132528543,692.2184022989612
ENSG00000099958,670.0106285651252,580.3543875679172
ENSG00000099994,726.072813921836,663.9057033023785
ENSG00000099998,502.07036783103655,564.5866507311129
ENSG00000100003,295.8974646570781,290.73001029564654
ENSG00000100031,534.8201345602911,385.65056694446497
ENSG00000100033,377.04249744114287,286.3353611298101
ENSG00000100092,486.44389112867105,577.6328142559237
ENSG00000100097,1488.5612400221294,1569.9150933649835
ENSG00000100139,641.9746515288883,647.489815929102
ENSG00000100156,127.87816260781247,105.16963506807929
ENSG00000100162,500.6454340947037,587.8772513410105
ENSG00000100196,952.4527246447044,826.7542760764309
ENSG00000100197,140.89904313298794,110.25885439288568
ENSG00000100234,276.74368176022335,355.67848712500904
ENSG00000100285,133.06226070888923,160.04047335662153
ENSG00000100292,1034.4926157989821,828.9877095009658
ENSG00000100311,626.8946567399154,451.5151700386209
ENSG00000100336,438.05286052282094,531.3804657090567
ENSG00000100342,1130.8080923989341,1139.9092157901237
ENSG00000100350,687.6564075831552,418.72162242086034
ENSG00000100385,562.1629634942947,415.6086251656819
ENSG00000100413,571.5695588688909,682.8943316508669
ENSG00000100473,311.0562889017116,202.89208382425198
ENSG00000100504,738.4968180627737,760.8459906031194
ENSG00000100505,78.28663015457973,60.70138206842139
ENSG00000100522,736.8353006315057,592.5753914087172
ENSG00000100526,591.3375070850792,447.0048834071249
ENSG00000100604,71.1460550343205,70.72177143557774
ENSG00000100628,193.77432576680985,173.8689916689934
ENSG00000100814,622.9151709219293,759.9976323731646
ENSG00000100918,380.65432417513375,309.3186605823705
ENSG00000100985,790.9894471485653,987.6754682071296
ENSG00000101000,701.2984965349482,919.2260587495194
ENSG00000101003,552.9644024209919,397.4188858016199
ENSG00000101049,95.51244038903182,105.7060157683115
ENSG00000101104,470.59469185689795,349.7054989062708
ENSG00000101187,317.84374719490813,273.401193374506
ENSG00000101194,309.5990767284553,362.1062949797349
ENSG00000101210,405.39946445363336,526.2845211366738
ENSG00000101213,676.0068072250551,463.91378244334567
ENSG00000101230,342.36224141077867,346.65436727924856
ENSG00000101255,801.0007410870194,580.5248578538673
ENSG00000101265,478.93179296118115,558.40346521823
ENSG00000101307,162.06708950228852,179.63746480337718
ENSG00000101336,673.3360077924034,795.2839207565468
ENSG00000101384,655.9237793855916,749.0520677391785
ENSG00000101400,738.856625305767,601.4627560906317
ENSG00000101405,70.47319355352806,50.7705460193066
ENSG00000101412,539.0315605957873,657.5241802508468
ENSG00000101417,599.1463053897759,495.6023361437167
ENSG00000101443,1624.0048756131719,1115.6321294306524
ENSG00000101447,549.771332577515,722.1388636086295
ENSG00000101457,972.7665681744795,898.3139040600029
ENSG00000101460,824.0715935270946,451.2899431576967
ENSG00000101470,267.8884603084362,319.7341979370658
ENSG00000101577,761.2022793967991,692.1148087213655
ENSG00000101605,87.30168130221129,78.15690549756506
ENSG00000101670,160.25033907169507,187.02929299288613
ENSG00000102524,568.1322565585461,506.35301273526505
ENSG00000102575,1051.1895351738506,1024.5589163217696
ENSG00000102743,416.8332012131669,464.8811366868086
ENSG00000102760,1077.0315987351346,1045.1082011643853
ENSG00000102802,419.70029365550744,310.10837612546266
ENSG00000102837,84.0653020671887,159.13347879015478
ENSG00000102878,262.48287629310533,328.0940934825293
ENSG00000102886,317.8073654503074,319.4860027578893
ENSG00000102908,310.9140402576111,321.1393778050854
ENSG00000102934,481.1010202909592,332.9223101853515
ENSG00000102981,396.20590730877103,441.2653758012918
ENSG00000102996,872.3389249688183,611.6274062330646
ENSG00000103034,223.32911847002916,307.5864667304159
ENSG00000103044,553.5014764486917,754.6379310243024
ENSG00000103222,786.8436249600975,809.2963773555493
ENSG00000103257,739.0458170788866,1149.8969199484918
ENSG00000103260,411.0300841987567,530.8292766022695
ENSG00000103269,248.84597894425661,300.238246272766
ENSG00000103316,297.17690632187464,391.3510927657511
ENSG00000103485,527.57691320661,525.2142278646234
ENSG00000103569,465.3128164628197,395.40210336366215
ENSG00000103710,484.61378431920457,409.87172157990517
ENSG00000103811,1292.278255890206,1086.9311139064641
ENSG00000103888,443.3787302079526,579.8125163016455
ENSG00000104043,101.38563499360822,90.52832880786673
ENSG00000104081,623.2517088514049,494.04994282419267
ENSG00000104093,355.7125402936514,289.03347118828555
ENSG00000104140,757.0483817672994,692.8724868944884
ENSG00000104147,377.772665180744,368.4845849102143
ENSG00000104154,176.97933215699788,215.92418426041147
ENSG00000104213,482.3103489098004,558.3256400821961
ENSG00000104221,537.0053098862676,364.85046461712903
ENSG00000104267,687.194551856084,572.4508350862544
ENSG00000104332,176.97218643170896,333.0632234890224
ENSG00000104368,546.8076161324884,949.5126627301662
ENSG00000104369,367.49659094053874,375.04557853929214
ENSG00000104419,1304.451626252359,1163.3610177379817
ENSG00000104427,470.12433830643806,417.65901688094226
ENSG00000104435,75.63173682662836,77.82287368883335
ENSG00000104447,241.36383286819193,311.9517000416409
ENSG00000104635,715.6598479589273,553.8510610693784
ENSG00000104723,716.026838046097,607.7394121418017
ENSG00000104728,311.9473960959472,325.9463990979658
ENSG00000104738,792.7255766621819,734.185138826302
ENSG00000104783,526.7122987021505,633.6400797714936
ENSG00000104833,200.3385948000012,116.5078541321653
ENSG00000104856,660.9994327894899,692.6918797050065
ENSG00000104879,102.76038770245604,112.25569765943854
ENSG00000104888,54.94898522500362,59.5128317832804
ENSG00000104889,699.9034134272631,810.1305133527608
ENSG00000104894,558.8618714324211,590.4697761365923
ENSG00000104899,69.8669590153615,67.70225575618407
ENSG00000104951,380.06808073860265,632.5053749056783
ENSG00000104998,667.4961124106782,693.439494596994
ENSG00000105011,528.8894701915749,796.8738723373466
ENSG00000105048,530.6146068246426,495.26511325293035
ENSG00000105063,624.9374796117926,976.9766430061647
ENSG00000105088,572.5623855049146,568.635692988855
ENSG00000105173,400.93150754738036,392.84049386396083
ENSG00000105197,671.4680393093505,714.3297249005619
ENSG00000105227,311.7142372057464,259.6376173973041
ENSG00000105246,274.7754304852289,355.3685719916701
ENSG00000105270,432.49239399580614,464.2018284303991
ENSG00000105290,269.371130192186,252.40069136379182
ENSG00000105339,324.37930580997005,374.7286151264552
ENSG00000105369,781.485978036262,696.8736756584211
ENSG00000105374,613.2141810148299,768.3473009824845
ENSG00000105376,259.41210822084537,239.34361162060114
ENSG00000105426,688.9349473363617,456.41650773015664
ENSG00000105427,501.2700533222742,535.1350156076377
ENSG00000105479,144.00075781574984,151.30218164425972
ENSG00000105519,637.5851367437276,540.6386709043538
ENSG00000105538,302.51502858192765,372.82047095294337
ENSG00000105655,687.5749291786011,769.0097363175452
ENSG00000105696,300.68224634389776,228.02468407266855
ENSG00000105697,105.09225129231449,122.55937573771814
ENSG00000105737,74.24170989405,66.72331246078464
ENSG00000105767,683.24048025652,730.017336244459
ENSG00000105810,403.6088235038547,405.3990992290825
ENSG00000105825,672.0957621797758,542.5434958099149
ENSG00000105835,945.8443798202028,918.4395518013466
ENSG00000105854,1120.84354731771,958.1323322672571
ENSG00000105894,533.9017641855012,517.1944745969499
ENSG00000105928,277.8406155639151,287.5492169600658
ENSG00000105971,902.6884925849793,647.7613161314531
ENSG00000105974,870.3984531425396,1095.947919766733
ENSG00000106003,656.3956742680505,685.292636604989
ENSG00000106025,790.0300189575275,505.1893965267084
ENSG00000106089,374.25442968024413,364.88350528086625
ENSG00000106123,291.6111434144375,263.9013884567076
ENSG00000106258,112.77341127537824,119.40337302444514
ENSG00000106333,787.2498671283312,853.1869653564048
ENSG00000106366,995.2058727125336,995.0328573122631
ENSG00000106415,434.6722037483009,394.90510033052806
ENSG00000106483,658.8194439965184,787.9301786586516
ENSG00000106538,1145.157072878714,900.119332141255
ENSG00000106610,450.3001144059406,354.13291713910286
ENSG00000106624,1323.8428723358788,961.9402247498151
ENSG00000106688,366.1170438600053,444.67686138770233
ENSG00000106772,152.41950439375657,138.4965953866154
ENSG00000106799,571.2854849200595,781.8341983772704
ENSG00000106804,382.7270894791421,293.5249369863056
ENSG00000106809,219.4412107422679,202.62411091323966
ENSG00000106853,823.9408137534642,702.145133899151
ENSG00000106927,166.84760444824525,126.04212544126753
ENSG00000106991,909.8221080072163,1052.8865041899328
ENSG00000106992,514.2937592064251,507.951098378027
ENSG00000107130,512.9233851094334,509.86629774236894
ENSG00000107140,652.9770814009744,695.6701041008714
ENSG00000107159,509.16082982142854,534.3708812135122
ENSG00000107175,1150.4410511046574,804.9811104378556
ENSG00000107281,744.3836815058465,596.4494199841616
ENSG00000107317,843.6694284623463,859.3976970551411
ENSG00000107562,541.9979673876475,504.9293549759676
ENSG00000107614,147.7755773309386,137.40165524816882
ENSG00000107742,750.9452313052476,534.4906894658222
ENSG00000107954,104.83880811064753,104.57232393906328
ENSG00000107984,432.36128134008965,408.43662997896155
ENSG00000108106,547.1231383292845,734.4355938983869
ENSG00000108176,414.78040439533635,326.75663216097564
ENSG00000108187,257.21322702113156,257.7194051797903
ENSG00000108309,85.91867793231374,86.14882457922124
ENSG00000108342,154.5258504739134,168.90225205693204
ENSG00000108352,483.67857717614174,410.34239295463095
ENSG00000108448,443.3029204655561,409.16902216591905
ENSG00000108515,239.21030315684624,171.57036502872356
ENSG00000108551,855.6153942802614,774.1459914528957
ENSG00000108578,608.3975319758347,585.9116589469622
ENSG00000108582,759.3374049090529,918.3626596103617
ENSG00000108602,685.4589378880515,495.1522994098875
ENSG00000108691,854.7315346948291,840.0307717432928
ENSG00000108821,1399.1155165927814,1571.31525351819
ENSG00000108823,217.40577459035092,270.45296881823646
ENSG00000108830,240.79229469429384,206.02442175264017
ENSG00000108839,215.93771726356215,137.03676015102334
ENSG00000108846,768.6060991079519,601.79697617888
ENSG00000108932,207.2872771337724,162.57473678952687
ENSG00000108950,555.5875588617957,536.2252829262203
ENSG00000108984,202.7321763958861,208.44485859567857
ENSG00000109046,947.246527974687,686.5492221852954
ENSG00000109061,9.155847713772674,10.326184160531596
ENSG00000109062,1073.947886876553,1081.2870067363585
ENSG00000109072,98.98270474638818,105.70956602544709
ENSG00000109084,759.2619295731139,804.4317036209665
ENSG00000109107,696.8704548497458,764.615688832355
ENSG00000109445,764.8594078604785,710.5073420356554
ENSG00000109472,990.5458700851499,913.2736930195641
ENSG00000109501,775.0407971101689,677.910297189174
ENSG00000109610,755.4922380427247,710.3394080394205
ENSG00000109654,836.3836136440013,531.4942245662505
ENSG00000109685,388.1169847642253,506.15762114947574
ENSG00000109743,326.8550358807862,313.44968542467916
ENSG00000109762,620.6493925907288,448.33192839334595
ENSG00000109771,106.16011022257695,102.54127604202388
ENSG00000109794,249.55474504005747,226.9829818702609
ENSG00000109814,1151.2748726423497,767.45987039825
ENSG00000109846,562.2138714408615,505.4240316926255
ENSG00000109881,493.0323583895581,396.8576470227726
ENSG00000109929,831.8569835559287,692.3691295979766
ENSG00000110013,522.8070683541122,532.3489312262537
ENSG00000110042,780.3532194868063,550.7945543024742
ENSG00000110076,61.28539379833397,59.74807409971198
ENSG00000110092,976.0773225373605,1213.7907749487956
ENSG00000110169,55.95709087707817,69.43673357242952
ENSG00000110245,6.889005974190852,5.423602102415497
ENSG00000110400,712.755429091963,829.470672434159
ENSG00000110721,656.8794548185369,470.9150128380592
ENSG00000110799,737.1738356148846,807.3241609666661
ENSG00000110811,447.97794972249994,570.0415945474599
ENSG00000110852,624.8952669069926,481.047358845779
ENSG00000110876,695.5244361535246,809.9696346077526
ENSG00000110944,377.6843190512494,253.27274399419096
ENSG00000111012,318.8420970352867,237.27061814507852
ENSG00000111052,150.29238462259514,132.22472540976318
ENSG00000111077,597.2993536210001,577.809994264689
ENSG00000111087,143.19603536603037,144.81504603786644
ENSG00000111110,422.4456253259016,369.014469696206
ENSG00000111186,310.81728755488956,353.3484061071771
ENSG00000111206,520.509248949993,686.3357097736665
ENSG00000111215,100.62699795646719,100.35204232191093
ENSG00000111245,14.283431959583194,10.833200423545014
ENSG00000111247,445.06832104324786,525.4645272043525
ENSG00000111261,525.1512615780989,616.173590739833
ENSG00000111275,689.7405232169182,961.5225390570782
ENSG00000111341,1014.4953137413655,1316.9058726542105
ENSG00000111412,747.7294542693589,634.990409117916
ENSG00000111445,580.7477678283898,576.4256849363461
ENSG00000111452,274.6984255189247,203.61680920522463
ENSG00000111530,705.4065600797124,720.0727157613202
ENSG00000111666,532.6435699122485,596.7597551159912
ENSG00000111671,597.1830642326618,613.8845864078869
ENSG00000111674,713.9655969100631,863.1889420527311
ENSG00000111729,464.96333899669673,472.90380548161323
ENSG00000111799,547.4130936298658,666.6498864120672
ENSG00000111834,195.76439090930646,178.2353726050167
ENSG00000111859,796.6671894090371,672.8816415062573
ENSG00000111879,200.869824735193,159.25215442811273
ENSG00000111906,672.7286011297251,559.926091083888
ENSG00000111907,504.04529172217315,511.1835692997199
ENSG00000111912,800.6706717950499,770.8636630111558
ENSG00000111961,494.51549369284686,331.09943733976
ENSG00000111962,399.62555733281226,396.40212074683376
