0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26
ENSG00000006118,45.99517055646009,51.14070519671251,38.63914593096879,64.05598092691318,50.995074972886044,47.215406944979854,48.402254494395564,50.98277662353811,43.82060163091865,51.800275598755555,40.68011649542862,51.93960500804121,49.620784231966816,41.35268105484196,48.16450752897183,45.92023582836433,47.288531073481906,56.69947672237159,48.16756220522669,56.08479275732262,54.37302377933167,40.434701290157925,54.54232005370353,52.44846067470141,63.2603379670854,51.120341934789096
ENSG00000006128,2.537044521491052,2.7568393191267275,2.4567764718420286,2.6211177391414706,2.6993344339978345,2.691855379010352,2.698686354389706,2.6377204905526583,2.4735538726153203,2.560379036022409,2.7118478651784623,2.7838047064831843,2.9204147728647585,2.7558244915859964,2.6003895903426377,2.573734078553111,2.656218957451601,2.6654451087846764,2.5637583400744575,2.7430141278038254,2.4134407816200607,2.5399781974263456,2.8821932878650327,2.7187435102971382,2.487586396377786,2.6624574255117404
ENSG00000006210,52.48253044443064,75.5272048179551,48.661202864525976,58.94250900413213,73.70808049495932,50.36093500605085,59.40701151823424,61.18878340242043,72.64177639859034,42.723041035242886,66.53189054230108,44.91513768291772,62.948928299737915,46.83451331384256,54.416001692961366,45.11012742858976,59.051881255444485,58.6113898201313,59.95155025003349,62.55572563976138,45.10396484371756,70.90058813758803,90.52756573522915,70.50272163969697,64.539676395844,69.41242909637559
ENSG00000006327,97.95457000918982,78.39428885939957,73.48624474309221,77.45786323436882,76.56049115138723,71.34243480017021,92.58488231343618,46.06320264135296,83.84449737360238,76.87755285924365,101.88210968719483,105.39045028600975,69.29730485929214,61.93938184548617,87.39802661211205,87.29198512778687,81.32844654013076,90.81768450384577,78.52166759787015,72.90646311064832,67.03247400183038,73.28287491563758,61.57837228787585,70.63614484036772,103.32090502593044,84.82315497434944
ENSG00000006453,53.642268509947684,43.25507344088432,56.832787025638204,75.61900307779392,62.457812993130595,49.121320046473045,55.3845334737493,74.1379972030312,54.42751229454796,58.7015957959208,74.17741344049722,66.26077745798548,48.212238028303176,59.16715783873035,55.47604279781996,72.68025971917649,78.82276155590064,65.93901733266863,86.34266469931075,51.46152188565085,59.18687276566323,86.89883305129233,73.55491450323879,73.99367864269014,67.42556876561159,73.09634001467288
ENSG00000006534,41.58510053625872,50.28853363234691,54.54586250083259,39.57567343378534,45.23325864306997,41.30037281427817,43.66501861890298,51.90739303341362,61.267208940986755,42.550973049149015,53.12821450700632,51.60134041759814,50.53590314176507,40.682867941333086,53.40709766400208,53.41358908987334,52.89328931421648,41.907620436409225,58.22519534810319,59.0743765939713,44.262714672315184,52.018894734996195,52.010236664907666,63.574810747316484,45.78941906767318,57.351921928656324
ENSG00000006652,42.2393889452801,41.94115191676772,33.3840337136391,47.40247657883941,30.13151902817253,38.700736523175024,50.92137866156048,31.59740161141131,33.16712298049216,28.09287399054683,35.87310172145004,41.81272548634735,48.030648220209635,36.26469134450249,53.67871638734994,44.96210716421145,42.65551466901134,40.816413802138165,35.941172397843545,43.166324504463205,34.996211637880634,42.041033749854165,45.67311172729461,41.70538396071862,38.45227227312386,29.09795023792206
ENSG00000007312,35.37404638082768,29.33254269263132,32.73864191476377,29.628093731816932,33.915247484399075,27.865941743205347,30.91549253991901,25.612177056728964,28.4822250469132,28.080610600684317,33.60271646551867,32.768651524306634,23.540028147688783,22.083339572370477,35.292099153111394,27.111549363852053,27.422605763886185,34.04075613355501,25.831786516140347,37.5637817494365,37.4572266202292,29.35948136109839,29.076859083833675,29.184543932895146,33.38295470225139,35.81644184649964
ENSG00000007516,21.313981840742063,24.10172761710982,19.883508494155087,24.905508770565866,21.5324984427915,23.842771373936802,17.20903050513196,24.595351098668235,27.648431520514954,17.23900019199816,20.685795179225924,25.314616909268363,20.219031215730443,14.4884175832914,20.70296943109476,19.29901644734581,22.262522523804215,17.79673943825839,21.177992820198355,22.063917719085165,18.688320607904867,23.10902322376497,18.994244616524472,26.23186437181384,17.655741798471585,24.220650306276063
ENSG00000007944,54.925321613094,42.60948169216688,69.28117791016832,67.01190172150513,69.62790289467429,39.05052933699095,47.9377419643104,50.30807347462704,60.18288522958074,57.02679596091417,61.37013297363931,68.58071522744856,64.92375787974979,46.3439008705436,46.1840963250561,54.358224392761294,54.33897083738728,58.824607385875304,57.34884751828591,65.70566519474637,62.562569321867024,60.97492313393099,59.704655170535,79.9709225728725,45.502555779259794,65.63191491050198
