i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
10,4ed9b51a-78a1-48c7-90bd-8ecd2e5767ad.FPKM.txt.gz,0.07177937310681841,0.07177063391720764,0.07002375692603109,0.07048931768181262,0.0715981100915339,0.072202838220826,0.07052676221389452,0.07148661730415676,0.07213333724259449,0.07372940977683572,0.07131341431378532,0.0704917904262065,0.07208070547639579,0.07037393330190132
11,20a96363-a968-445a-bd9a-96b27e403516.FPKM.txt.gz,0.07057977064685482,0.07105564910921573,0.0694903585066527,0.06991370722342066,0.07059584680768942,0.07340691151142019,0.071202541640059,0.070067961587108,0.0733747168502225,0.0727088189691525,0.07093553838455581,0.07184938499053506,0.07351769673040386,0.07130109704270965
12,5f5460db-801d-4d87-ac5c-4b28ab42d8b9.FPKM.txt.gz,0.07261239295976676,0.07119739343364521,0.0728133854850355,0.07216704881097961,0.07207811797259502,0.06779716741144655,0.07348285139779241,0.07223885672915863,0.06857604473180468,0.06938480180800405,0.07319182001785092,0.07235424449754921,0.06939208530443597,0.07271378943993553
13,314b3b08-27e7-4936-a7d9-2dce4e4d3db7.FPKM.txt.gz,0.07223127025663421,0.07136698280728161,0.06914065798915861,0.07024429614628212,0.06838463946001372,0.0753921283629245,0.07080230986907037,0.07261631008686051,0.07199618398946193,0.07238848374018846,0.0708567340204397,0.06908761142250539,0.074654247576142,0.0708381442730368
14,47b14505-ca81-4d39-8eca-0cb773f8934e.FPKM.txt.gz,0.07188827838818893,0.07143053054459461,0.0696931769951117,0.07117642954823802,0.07049818226231849,0.07236428853817013,0.0709988769820559,0.070841288103627,0.07304353867128476,0.07305095828970162,0.07142002189744293,0.07109963951864894,0.07153806831228296,0.07095672194833404
15,fddb387d-716e-48ca-9e99-483564c5384b.FPKM.txt.gz,0.07168565867942889,0.0712038857889885,0.07006510488441987,0.06973712085016819,0.06930010136102938,0.07531033161426993,0.07061713800360081,0.07075131721096328,0.07229622343356931,0.07284935879502179,0.07168268787588032,0.06991567600302717,0.07307401080491488,0.07151138469471774
16,83053f28-d761-4d5a-acd6-855cb22e46e2.FPKM.txt.gz,0.06997325711505296,0.07154234576163311,0.06984995775478058,0.0699087623299262,0.07055462501423378,0.07387766135927432,0.07101987899987829,0.0699724432479091,0.0729989458724831,0.07440806635951773,0.07180612954425582,0.0700018594500982,0.0723328522053796,0.07175321498557721
17,1b3deeeb-5fde-4154-a57f-bb575ccfb2be.FPKM.txt.gz,0.07246589331170192,0.07206868472852644,0.06930439269939184,0.06921871836827978,0.06987067506854222,0.07266395469561757,0.07167206125187169,0.07033857472384897,0.07197224977833569,0.07308946790202549,0.07121294980824727,0.07229604121869604,0.07257368819673903,0.07125264824817615
18,eb3fc2fd-468c-42b4-bffe-700011c0a918.FPKM.txt.gz,0.07114066370727215,0.07211898539625489,0.07320316598075634,0.07248763951216476,0.07240173300654675,0.06867658182339156,0.07312526894501847,0.07224389337270191,0.06932413574437656,0.06995721983157319,0.07168776536669724,0.0716573089836641,0.06985585855113682,0.07211977977844539
19,b0a26c8d-9863-4352-8abe-dde66bdb8e55.FPKM.txt.gz,0.07226852579815868,0.07171117814176438,0.07138661723309353,0.07128592272350738,0.07161764423764862,0.07003252800080209,0.07182521397860696,0.07089087830550668,0.06993021061988898,0.07224186666316831,0.0738341864374476,0.07216942754429088,0.06937294386041819,0.07143285645569762
20,dc674030-76f0-412d-8491-586a928803fb.FPKM.txt.gz,0.0704192780291535,0.07262182823887693,0.07245688797779744,0.07223438401849683,0.07268314336183358,0.06975035295846264,0.07172855557816582,0.07135883224335057,0.07082485016263883,0.06990595015028052,0.07192021968464897,0.07251897059441484,0.06986909261019263,0.07170765439168694
21,b30ff193-2e02-443a-9a87-7ab4027bccaf.FPKM.txt.gz,0.07122866674512678,0.07179738128833273,0.06988395977206191,0.07036288550288824,0.06967875539636384,0.07416911740917113,0.07099400483172792,0.07069210964889966,0.07221256488680639,0.07251386052776575,0.07184547415636373,0.07007391653782546,0.07301021340464393,0.07153708989202251
22,23e87533-2220-4b0d-b3e2-43707cb25858.FPKM.txt.gz,0.07095055692765702,0.07141679646805797,0.0700189209084348,0.07033302567288352,0.07121678338273922,0.07234594577898941,0.07117055526658914,0.06996093562195825,0.07262771750443431,0.07347086640091573,0.07111874895139976,0.07157030031654538,0.07227706477827826,0.07152178202111716
23,f387829d-a128-4eda-9d8a-10d63bb1ee9c.FPKM.txt.gz,0.07077554930686872,0.07205228517196183,0.0708285034494199,0.0715400702708378,0.07075350596171125,0.07258559419158532,0.06997399059076685,0.07113810740989177,0.07260538957486302,0.07342589063013265,0.07013551803318424,0.07138084120827302,0.07215356173108402,0.07065119246941963
24,5774022a-7bf2-4fdd-a4a5-f9aa33c2174d.FPKM.txt.gz,0.06879055198081033,0.07315212853905612,0.07110536164874479,0.07068784893216631,0.0700929227765212,0.0752632819373904,0.06997723495154189,0.07108062924018851,0.07455767645559161,0.07086611668201483,0.06954402657494209,0.07142858911199014,0.07387934876481796,0.06957428240422397
25,18ec943b-2068-467c-82df-07c60f4ed200.FPKM.txt.gz,0.0722424887668919,0.07101114288761726,0.0727857552305385,0.07231950426194612,0.07266649688712458,0.06978599926380954,0.07297212048800991,0.07295213367672564,0.06776735334661457,0.06962066891196664,0.0737084971910585,0.071598347085254,0.0688007066120109,0.07176878539043191
26,d20acb1e-7d44-4a0f-9ad4-2cc39c8fb151.FPKM.txt.gz,0.07089049069504054,0.07177957445536336,0.07149160261105508,0.07227331946087587,0.07145191759398031,0.07109731981573104,0.07209650684549451,0.07161975224346245,0.07068082580168057,0.0711146603966167,0.07214731911875656,0.07157550401817725,0.07072482878991375,0.07105637815385199
27,430d5203-9a93-4e33-94fa-aa4e0970989c.FPKM.txt.gz,0.07158193512196358,0.07104240551625336,0.07285838159718523,0.07376476661750203,0.07195905991982396,0.06808022647389071,0.07294337466362597,0.07187242423882684,0.06900661482274799,0.06997607491560058,0.07283797556924126,0.07191204495942986,0.06912779436878515,0.07303692121512347
28,e78e2bc9-95d1-4ee7-a42f-c548715ca6f7.FPKM.txt.gz,0.07248695064461994,0.07061467567941486,0.07225260631913107,0.07269325453149166,0.07176935118296546,0.06823865020433477,0.07333981425690679,0.07286754136009056,0.06844211053232692,0.0698862583403317,0.0734046352888295,0.07207813577987593,0.06968650112885372,0.07223951475082707
29,ac3052a6-d735-4755-9145-80b9f633c838.FPKM.txt.gz,0.07173661820082299,0.0716170537374781,0.07114508809758074,0.07158757116008338,0.07219014708492491,0.07113567735809499,0.07032324311275918,0.07094160262733386,0.0719922741541304,0.07346472611799623,0.07095221130773044,0.07161103618164036,0.06994992646743364,0.0713528243919909
30,60f8b5a7-a7da-4dd6-88d0-97dbf4c3c269.FPKM.txt.gz,0.07088504483422298,0.07241910472789499,0.07088675232661927,0.07090340318611663,0.07052146054496028,0.07262883559753862,0.07028833363355247,0.06967423369177331,0.07307733284332918,0.07280081845831637,0.07071910312553939,0.07187051276513683,0.07200317931358015,0.07132188495141942
31,60a2aca4-1635-4343-81cd-9d7f68d3c395.FPKM.txt.gz,0.07209437630001825,0.07176784766204079,0.0729820095384174,0.07232375680562386,0.07287122034571283,0.06824760945670186,0.07291736788014667,0.07168827426557951,0.06917791955100538,0.06904116616427987,0.07262364743768462,0.07331205287846926,0.06851451668807777,0.0724382350262419
32,55adf423-02a4-425b-b57d-2d804a96320d.FPKM.txt.gz,0.07205048443836765,0.07051988061531367,0.06996526311677133,0.07018722497646318,0.07129998310562376,0.0725069934964556,0.0715786081484119,0.07001397260386223,0.07125117942030558,0.07289940236694996,0.07237213917015538,0.0716293389930453,0.07195821402478608,0.07176731552348851
33,7ea958f2-f45d-4549-9d45-07c51eebae99.FPKM.txt.gz,0.07081263170140566,0.07221239633747153,0.07084508056135555,0.07156155641148532,0.07118229680599272,0.07239921733674433,0.07015557559837814,0.07023685775626648,0.07236417504184932,0.07303371976525115,0.07119721538628947,0.07127814867038276,0.07183828962261678,0.07088283900451081
34,cfd41bd1-a69c-470a-be0a-885732277544.FPKM.txt.gz,0.07083607777304882,0.0717935423167431,0.07069312696727884,0.07130962721348545,0.07173440591656682,0.07200995094654947,0.07064565485712707,0.07035617292531783,0.07252884066312229,0.07318695765664598,0.07102305325015297,0.07138374266164653,0.0706057692254981,0.0718930776268168
35,2c4641bd-928f-4fa2-9931-3351955c2396.FPKM.txt.gz,0.0707427476862194,0.07130457629957268,0.06961200662322822,0.06910358594614004,0.07106351696461585,0.07366132464177708,0.07102867421928982,0.06982884847158671,0.07356352762353972,0.0729136388173732,0.0720963819642104,0.07153570632430778,0.07243907516609092,0.07110638925204817
36,d38d30c2-78fe-4e5f-a94b-56080bf4371a.FPKM.txt.gz,0.07100178897889224,0.07144816341805006,0.06979928620997536,0.06941079437216345,0.0713832519689831,0.07287239131245435,0.07072272448006439,0.07001115833065294,0.0729681759466187,0.0742416068371766,0.07185542005788163,0.07151978168998045,0.07176886950568058,0.07099658689142632
37,f0051b3a-479d-4410-ab85-270618818492.FPKM.txt.gz,0.07124070717321149,0.07119655949398444,0.0717106271866733,0.07217637264353666,0.07132057814069961,0.07134149225826411,0.0721115258431278,0.07069284763861786,0.07117913976107115,0.07178066644383509,0.07165948064300323,0.07103937826549699,0.07086366138405512,0.07168696312442306
38,04c8f4a3-77c8-4085-ae46-ae66ab486c08.FPKM.txt.gz,0.07120507458262196,0.07185787427716687,0.07007654709970654,0.07027180802453795,0.06917516676949466,0.07491213172289363,0.07030336138956794,0.07136961511870514,0.07194939660319695,0.07264492142119512,0.07227196146797196,0.06931420554336458,0.07361082084850201,0.07103711513107461
39,f5abf3ae-a7bd-4606-bd9a-2633a82eb65c.FPKM.txt.gz,0.07084406997472448,0.0719091571673633,0.07086537491785617,0.07110059374437881,0.07035625742622287,0.07330314075548013,0.07032771620428206,0.07150581284599745,0.07252729166015574,0.07215806584915425,0.07138677213799817,0.07009530260696796,0.07204700010876261,0.07157344460065598
40,c962af41-67e1-4e18-9d59-cee591ef98f9.FPKM.txt.gz,0.06887904198440864,0.07340613698603056,0.07141662090249659,0.0704644315146274,0.07046525367244483,0.07442496330849718,0.0701358197779831,0.07124067894357197,0.07429733083423203,0.07062282433637912,0.06990085316694106,0.070948476571988,0.07435789093953346,0.06943967706086598
41,73912113-540a-41bd-ada5-4f427592dfee.FPKM.txt.gz,0.06919946852770159,0.07260629139978463,0.07138232727148273,0.07042138665319865,0.07066475565494347,0.0737739352765506,0.07029698460256588,0.07086174568674235,0.07456722876486278,0.07077618544433102,0.07029107248115246,0.07140344181238434,0.07429844068875587,0.06945673573554374
42,430d6c41-8efd-4e14-9876-5901e770f74d.FPKM.txt.gz,0.07072755752732336,0.07239074745655996,0.0712056811900887,0.07081678858582295,0.07204202558846419,0.07150461591848228,0.07109096470173136,0.07070714345946927,0.07260169619038721,0.07138956998957478,0.07191848245592522,0.07156138072565764,0.07163801441796748,0.07040533179254559
43,f9deb5e8-3a97-4eba-8b67-c71068a1bc93.FPKM.txt.gz,0.07177304654490152,0.07069660714326347,0.0718568267944143,0.07241368898851164,0.07201338685928302,0.06950627077806824,0.07154836573194338,0.07086472605175241,0.0717535010957631,0.07197679942015409,0.07192477789626123,0.07139527434117567,0.07098007616344695,0.07129665219106111
44,3d936a71-67c1-4173-82a4-12a667bcf3e9.FPKM.txt.gz,0.07103618294339799,0.07148191216073109,0.07086511495624336,0.07117933205101735,0.07156620544722764,0.07207050914998553,0.07030607539072194,0.07061516865083078,0.07279759541688012,0.07282103355152368,0.0710784691539866,0.0716982689212806,0.07122150703926802,0.07126262516690542
45,1477e0a8-d5fb-4572-8caa-c6f2d1786402.FPKM.txt.gz,0.070810743372416,0.07177622628208376,0.07029827705522897,0.07081316329303883,0.07089429977579863,0.07248987776846356,0.07085197643715027,0.07005144366513097,0.072640063987973,0.07313415836996119,0.07162014082837277,0.07106477961394167,0.07208259845063678,0.07147225109980378
46,8cd200d8-da0a-4176-8665-d527343c7264.FPKM.txt.gz,0.07061659125656966,0.07256324782953606,0.06980171761743605,0.06964210703060728,0.07101473883188869,0.0734000084972846,0.070734349138374,0.06980690703525383,0.07272011921647373,0.07337520759626863,0.07208382026625526,0.07122840963113128,0.07182011796987979,0.07119265808304127
47,433237bf-1db2-4d5b-98f8-2e1c5796c65f.FPKM.txt.gz,0.07108298010958991,0.07179952407531863,0.07191287123918347,0.07158130063549561,0.0718192680067655,0.07065771690941537,0.07237369494698465,0.07102027840293938,0.07160274944784102,0.070682058445061,0.07108231998396453,0.0720491672866327,0.07046176083468926,0.07187430967611891
48,7b39751b-6e15-416c-b879-42c76270e133.FPKM.txt.gz,0.07118610076948839,0.07197647503740186,0.07388637733181166,0.07252717460244787,0.073293094179069,0.06820979726947442,0.07313791931859394,0.07230197384147113,0.06878968493258103,0.06949188353774656,0.07277186576047116,0.07138918198114426,0.06912190435982522,0.07191656707847338
49,69f590a7-8b7d-46e4-9a90-a1a3d59771f9.FPKM.txt.gz,0.06872204870414647,0.07307249266316547,0.07191898586868048,0.07096780875555872,0.07055895803863772,0.07395038342354766,0.06985909788112243,0.07136017647063896,0.0745269376098882,0.07072396270807468,0.06981221490155744,0.07131259402866799,0.073967491210957,0.06924684773535679
50,bfcc0178-87a0-481d-b694-eb429fdfbaf4.FPKM.txt.gz,0.06963544614278017,0.07188552979479736,0.07165027477200066,0.07053762550004428,0.07020808385223286,0.07384712015877735,0.07039163380624704,0.0718272378844637,0.07480265528848984,0.07082098058023169,0.06985789634246904,0.07139930548516374,0.0740143292616953,0.06912188113060698
51,5230a3f7-5cec-4a22-a2d8-600d0f6b0d2f.FPKM.txt.gz,0.07184575903596643,0.07100395945406014,0.0723103690381986,0.07341254376814386,0.071925144485941,0.0696214327171854,0.07259209080874314,0.07192483135893761,0.06886109799006956,0.07050064334843635,0.07323341954440726,0.07133778980425735,0.06977213497122854,0.07165878367442466
52,ed610a8d-576a-4f6a-8259-01f9dd48b9d4.FPKM.txt.gz,0.07146577264696938,0.07153109174182595,0.06998277603285508,0.0707231169206454,0.07086248076510389,0.07244149831412802,0.07101864582808401,0.07101623786602694,0.07189326323811697,0.07270707606049305,0.0718188614857417,0.07141529265815028,0.07194380701216434,0.07118007942969488
53,1a0ba473-dd46-4a74-af37-784643492999.FPKM.txt.gz,0.0717416598096463,0.0711401361762271,0.07108074183938932,0.07249973838311367,0.07221616079681456,0.06864157167256392,0.0711450207249683,0.07003904268864485,0.07183142852965822,0.07363760172292641,0.0715639528347163,0.07171572568029526,0.07013063659935667,0.0726165825416793
54,fab01c26-ff5b-4db5-bb5f-5b17847ca2b5.FPKM.txt.gz,0.07206487646999418,0.07122254076749823,0.07227613908747818,0.0723875467002149,0.07263998771442734,0.06899141399050153,0.07285788797526817,0.07168024008551731,0.0696181155177281,0.07067266256426875,0.07275961925114219,0.0718345997900006,0.06872383397576252,0.07227053611019789
55,d14e0a59-4f3a-4d92-9a54-82925bd470aa.FPKM.txt.gz,0.07088162461664323,0.07145982840930387,0.06988347123207407,0.0712752051197863,0.070965830430964,0.07295842226276227,0.07039735997543908,0.07013613788856898,0.07327570078298161,0.0728125868838522,0.07059654987509104,0.0720807818897535,0.07231933703393424,0.07095716359884569
56,43b83f4b-dea9-4821-902b-d600fe8c03e7.FPKM.txt.gz,0.07185871243399845,0.07190601589487486,0.07335820290321014,0.07258867843939469,0.07269668132547828,0.06817671280992058,0.07298539345320156,0.07220072075101373,0.06828023330270634,0.06941547546081786,0.07359914075981835,0.07143296503326334,0.06925725974643142,0.07224380768587033
57,3be615b7-aa41-47c4-852d-a5423cd03188.FPKM.txt.gz,0.07227407680119367,0.07118686626298434,0.07020844192368453,0.07070705201590308,0.0699026984979546,0.07242436874903102,0.07134288596655856,0.07156663957159541,0.07173812440546742,0.07239358864558568,0.07256638523349321,0.07077224867992131,0.07203862191753345,0.07087800132909379
58,5d6d057e-dd3f-4a85-8bf1-74d5069c7d9d.FPKM.txt.gz,0.07153596008494674,0.07141482870645384,0.06936918209362204,0.06982874368914449,0.06886615985502291,0.07345249043154733,0.07148435009522632,0.0714908626633105,0.07168688150581183,0.073393584646503,0.07125959928361333,0.07076034544270815,0.07413396276832823,0.07132304873376118
59,276b725d-0218-4fdd-896e-c727cc7de8e2.FPKM.txt.gz,0.07080271918445792,0.07185872195327633,0.07265731451304402,0.0723054970120287,0.07221027918922074,0.06949297166335378,0.07147148212307318,0.07188173550268095,0.07016056475625797,0.0700245090602692,0.07257039733708447,0.07225531077785902,0.06948070211947356,0.07282779480791994
60,7fe42315-1c0a-46cd-9b38-c09841337a96.FPKM.txt.gz,0.07207565096346426,0.07116111248212792,0.0717815515829996,0.07229036451558282,0.07191414390903907,0.06912298087609937,0.07268259959750818,0.07219877190546378,0.06935965552608438,0.07031492034481207,0.07299314365567633,0.0712065811297596,0.0710028316432063,0.0718956918681763
61,7352c749-5f16-4c5d-bab8-740dac7a5c0d.FPKM.txt.gz,0.07177952743528981,0.07087915216038924,0.07320117297998059,0.07253883807977486,0.07287398745495119,0.06742862507462263,0.0728492529727636,0.07192960002584553,0.06878978965624595,0.06978518972334148,0.07347173080855333,0.0723711879384066,0.06892455347262624,0.07317739221720883
62,b0546d5c-875e-4086-9155-7ac41b92ba52.FPKM.txt.gz,0.0731023895643651,0.07028409969458806,0.0706410828619637,0.07218623523392112,0.07144572860342789,0.06966976116749074,0.07262663398723757,0.07130642066672851,0.06919152706510179,0.07054260196433809,0.073695905738502,0.07161220416747695,0.07112769671727075,0.0725677125675875
63,2d0ce6d3-9a09-46ba-9c91-bd4f3764e490.FPKM.txt.gz,0.07178418266327573,0.07134851533054719,0.07033359704188846,0.07184839183220623,0.07056123373114817,0.0719773587448912,0.0705983078587379,0.07051601491951834,0.07283192664229475,0.07250859351320427,0.07140226607944697,0.07101969374814136,0.07239300381564656,0.07087691407905283
64,6261ea0e-e248-4620-ac4c-b90ffc580938.FPKM.txt.gz,0.07136409359938731,0.07169097490842342,0.0734611373764406,0.07225491573992136,0.07320642569171647,0.06886808594788293,0.07251708304143721,0.07214827632972738,0.06912478552435505,0.07019712574834235,0.07310110541432198,0.07134983846406599,0.06884674324055945,0.07186940897341856
65,b08b8095-f54b-4649-ae13-cfdac7c7c5f2.FPKM.txt.gz,0.07105810644997711,0.07161050688308583,0.06977568516699256,0.0708977577454773,0.07035468577745922,0.07297940274706056,0.07026653951801595,0.0701203723625688,0.07341041784186114,0.07403585404852639,0.07097091565579351,0.07102550007474688,0.07292344989021633,0.07057080583821823
66,4938e83e-4ff0-4880-bc31-aa52e3a68ec2.FPKM.txt.gz,0.06960531197046069,0.07283606751686744,0.07089012107876712,0.07121753223965042,0.06998968143646996,0.0741135965435035,0.06995478626977701,0.07046682834740317,0.07436826427079199,0.07198713265663141,0.06988628891665545,0.07078977068556315,0.0736064295396216,0.07028818852783704
67,79caf319-b6a9-4e02-aede-444242d215d4.FPKM.txt.gz,0.07150259703196954,0.07212765651835124,0.07009198794539552,0.07005651946146438,0.06964712050065532,0.07405966096601745,0.06999043508259312,0.07062430152388542,0.0722399058822762,0.07378303265031569,0.07241145521937861,0.07025822948851115,0.07255480883372026,0.07065228889546599
68,e24662bd-3b02-4762-b306-75f98b700375.FPKM.txt.gz,0.07276287698185124,0.07058828879151885,0.07091273593461242,0.07042793995423213,0.06971645832911923,0.07306203906990918,0.07173697058510879,0.07283027236065204,0.07049114869423134,0.07089766216680181,0.07336345763148655,0.07049121318221752,0.0725881537240928,0.07013078259416625
69,944c109e-c6eb-4073-bac9-541585602d59.FPKM.txt.gz,0.07170653558241061,0.07185306177761663,0.07088650271196167,0.07059652438533401,0.0708591112824127,0.07181983020584386,0.0715651206354355,0.07196858682970614,0.07117201115396209,0.07131067503262517,0.07174621437229982,0.07098375508616601,0.0717925580189778,0.071739512925248
70,96978a72-9b98-4238-abab-cbf1c41bf5f8.FPKM.txt.gz,0.0725530208843909,0.07137505410493632,0.07358573452035343,0.07333466723891811,0.07294087741542248,0.06771652445616547,0.0730443637223912,0.07193659234845444,0.06771338828836618,0.06996774221173493,0.07402364702883528,0.07151883891676847,0.0680387325190439,0.0722508163442189
71,9a07164a-711f-460d-a2cb-43651c85bcde.FPKM.txt.gz,0.07110451124325953,0.07194282679570511,0.0711637639337171,0.07085701172454913,0.0700335887153658,0.0742631407270902,0.07071711412508491,0.07135020064576386,0.07267731355895991,0.07220005242576012,0.07035584141361062,0.0706785058728102,0.07194410056463663,0.07071202825368676
72,b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.FPKM.txt.gz,0.07186515648117744,0.07100253219837853,0.07108745514874387,0.07198663807230359,0.07115625617649865,0.07133696130286006,0.07253368257114766,0.07102615246312245,0.07061405623129395,0.07195448740338893,0.07115336942989144,0.07067408201076936,0.07175703420039031,0.0718521363100338
73,113872f7-02c9-4a3f-9af6-fd70130c458a.FPKM.txt.gz,0.07130648501680185,0.0711282035897448,0.07296204363308682,0.07253989186246819,0.07275978330695372,0.06910289802322282,0.07217228990435526,0.07133655898597938,0.07079564493992647,0.06963423832400122,0.07213942821736741,0.07275822337326017,0.06964730924140197,0.07171700158142996
74,9c62a984-f89a-4838-af13-786468b293c1.FPKM.txt.gz,0.07067748389807842,0.07159647210810638,0.07128068081519619,0.0714790291814912,0.07139702164103139,0.07223755455122206,0.07154438284173957,0.07083820302641596,0.071819487557505,0.07191712537351058,0.07124892188631402,0.07122676158419936,0.07161225811074251,0.0711246174244476
75,7d6848a5-7dfc-4494-9095-4e89fea1aee5.FPKM.txt.gz,0.07143810493824992,0.07192879782956199,0.07309856650241628,0.07298909679580774,0.0735029440770537,0.06766891536520817,0.07318650693985405,0.0724690028733272,0.06952522700408695,0.0691210431841042,0.07245289418887181,0.07236287301022042,0.068736883363409,0.07151914392782857
76,2fa4738b-04ba-4d04-b95a-1f9b08cba802.FPKM.txt.gz,0.07157787017536021,0.07182969033654096,0.07261662475921767,0.07342365961153993,0.07267609323330984,0.06906204229124258,0.07229050103452385,0.07141097172884878,0.0700599055432468,0.07010795257586404,0.07246438316123671,0.07233208955192316,0.0680237909144222,0.07212442508272301
77,55e976c2-4953-4014-8264-6c703a5eacbc.FPKM.txt.gz,0.07199865386465439,0.0715613925974143,0.0722749195161984,0.07335957962671456,0.07284989496963001,0.067955818033661,0.07262703572352787,0.07155882546061508,0.06811108260721574,0.0710428571241829,0.07280748511667365,0.07165407451421928,0.06906789125463512,0.07313048959065764
78,22c44a19-4cbb-4950-acf5-8d23a3fcb0a7.FPKM.txt.gz,0.07198265941872008,0.07110227868157734,0.0709490325948737,0.07001639015094449,0.07186872875479693,0.07186694544439991,0.0708298345926766,0.07066058149691119,0.07193069978945175,0.07270429928147851,0.07158296283658042,0.07171821181521636,0.07134242955696933,0.07144494558540342
79,971ad289-437b-4c53-8d7c-6b6e9000aab5.FPKM.txt.gz,0.07194816335817067,0.07167353147800329,0.07249289896134409,0.07235947849989052,0.0729739541330086,0.06909845276359323,0.07271992397597696,0.07157813728835863,0.0686597710819482,0.07035219755142916,0.07373210931096906,0.07121018956920797,0.06936619469720821,0.07183499733089133
80,f7a7853b-6fd7-4b89-b567-3798df13b4fd.FPKM.txt.gz,0.07137854857309013,0.07132578866885936,0.07281177714716412,0.0724504268512701,0.07271876943223457,0.06860425430798216,0.07267268566522164,0.07157622471806085,0.069404474859322,0.07016036324123238,0.0731202582792685,0.07197842673953539,0.06893505209251481,0.07286294942424404
81,d4ab2d5f-6980-4974-8f65-5e260bb6fb7d.FPKM.txt.gz,0.07285583321285762,0.0702470423793639,0.07207317092722924,0.07321222144159996,0.07141044722001014,0.06882638433281588,0.07362256299143914,0.07146819082400399,0.0682738495231405,0.07001186769792812,0.07327496929074771,0.07157418917621244,0.07065840128102607,0.07249086970162535
82,0bf53fc6-b8fb-4e6d-9297-4129c708f3da.FPKM.txt.gz,0.07104066706917851,0.07190093793237987,0.06963073138170689,0.07002328239838518,0.06980343985653255,0.07398906330044742,0.07052946695367888,0.07063892593236586,0.07345130254163584,0.07315962386707922,0.07091421021900762,0.07141589552291314,0.07225994927494625,0.0712425037497428
