,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
ENSG00000120992,0.0013801438884565517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121039,0.0010751258958489208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121152,0.0,0.0005080608680883122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121316,0.0010459461191254262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121552,0.0,0.005534647354888399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121578,0.0,0.000608958351200596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121690,3.7755058046317475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121769,0.0007103191362404966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121858,0.0,0.00576145648880122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121864,0.0,0.0006058053048533371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121898,0.0,0.0006287174416434182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121966,0.0020084023464828128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122035,0.00036933260252880283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122641,0.00036123372572391453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122679,0.0,0.0,0.0018571689196990716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122694,0.0006500539647217691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122852,0.0,0.0,0.17930365932740766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122861,0.003252413643939551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122862,0.007038519449095343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122863,0.00023772585444936808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122877,0.00023212810136363646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122966,0.000336817994179766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123095,0.0002822696768762537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123106,0.00019663596477750836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123191,4.251910322566353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123342,0.00018865618910210373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123358,0.0,0.0,0.0019810034363206288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123384,0.0008828966728623074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123610,0.0,0.0004386938484486171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123689,0.0,0.0,0.0,0.006674856145341695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123836,0.00019032360491487484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124006,0.0003075191163267878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124097,2.0008989753253424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08487263309244697,0.0,0.0
ENSG00000124104,0.00024070338268645936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124107,0.0,0.0,0.0,0.21161828408870498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124116,0.0,0.0,0.0,0.0006801577552207926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124126,0.0003222876563827605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124225,0.001002593307993377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002484874675885912,0.0,0.0,0.0,0.0
ENSG00000124406,0.00015828540108377265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124466,0.0,0.0025066718460707996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124507,7.741573416437338e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124602,0.00013208315259736935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124635,0.0,0.00019233582718279093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124701,0.0,0.0,4.813848815147857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124731,0.000580737107362284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124772,0.0,0.00014672175669244597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124785,0.0,0.0007687126994617119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124813,9.551910584588837e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124920,0.0,0.0,0.0,0.0007273550139005625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000124942,0.002024361897833622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125144,0.00035384945569592814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125148,0.00559894409702645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125170,0.0005082045195067403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125378,0.00022307641552287897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125398,0.00047283148405009585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125430,0.0,7.188945671750219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125538,0.0,0.00032581478921674963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0803802938634399e-05,0.0,0.0,0.0,0.0
ENSG00000125657,0.0001417303440855451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125730,0.005217224977031347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125740,0.0,0.0,0.00319004691409617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125772,0.0004778337314884092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125775,0.00042733485258734103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010864281547734785,0.0
ENSG00000125787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017286084701815038,0.0,0.0,0.0,0.0
ENSG00000125845,0.000323835971066048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125966,0.0,0.0,0.0003777824831018209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125968,0.0026715574354477835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126218,0.0,0.0,0.00010988133165011412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126233,0.0,3.363249437076125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126264,0.0004409123813484773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126353,0.00012041124190797152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126368,0.0,0.0007661902623839048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126500,0.0,3.3632494370761253e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126709,0.0,0.0,0.0,0.07065235663024504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126803,0.0,0.0002537151294094302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126860,0.0003426539495244649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126861,2.9775282370912838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000126878,0.00025892585549745805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127314,0.00019032360491487484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127328,0.0001412539395676105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127329,0.0,0.0,0.0003749918461075323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127334,0.00019937529075563236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127337,0.0007741573416437337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127399,0.0003184764202392837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127528,0.0,0.0,0.0015254319470030127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127561,3.203820383110221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127585,8.777753242945104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127603,0.00027286068764704525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127863,0.000305732599384533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127914,0.00015768989543635438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127920,0.0,0.0,0.0017525200324132488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127951,0.0005091573285426094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127980,0.00014816180507766228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127989,0.00011302697187998513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127990,0.0005246404753754841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128000,3.894606934115399e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128011,0.0,7.125884744805042e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128016,0.006024730634930503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128039,0.0007624854309543359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128045,8.944494824222216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128203,7.479550931573304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128266,3.8588765952703035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128268,0.0,0.0,0.0003087142174931778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128274,0.0,0.0010049809724163097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128284,0.0002732179910354962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128298,0.0,0.0,0.0,0.0005812374733303162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128311,0.0013105888288380994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128342,0.0002953708011194553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128567,0.0005228539584332294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128578,0.0,0.0,0.0,0.000267666645115407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128591,0.0,0.0,0.0,0.0006484774035042349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128594,0.0,0.0004164123209279878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128602,0.0,0.0005994992121588193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128606,0.00010171236457903826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128815,5.835955344698916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128849,0.0,0.0,0.0005584762284820086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000128965,0.0,0.00022575811846373492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129003,0.00017495955921148382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129009,0.0013432225383166198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001404494382022472,0.0,0.0,0.0,0.0
ENSG00000129170,0.0,0.0,0.0,4.5257645309368335e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037362364589236456,0.0,0.0
ENSG00000129235,0.0008938539767748033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022212618841832326,0.0,0.0,0.0,0.0
ENSG00000129521,0.0,0.0010333583895416395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129538,0.0,0.0,0.04577237680994611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129596,0.0,0.0,0.00010639303540725335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129691,0.0004951033952635387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129757,0.00026404720406525504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129991,0.0,0.0,0.0,0.0002799508631279498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130005,0.0004309078864718506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130164,0.000797977567540464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130176,0.0002222427076164934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130208,0.004194979982673167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130222,0.00045984946093637785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027947689378201175,0.0,0.0,0.0
ENSG00000130294,0.0,0.0001969602951587706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130414,0.00042209440289006037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130475,7.408090253883114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130508,0.0005663258706947622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130513,0.001341078717985914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130518,0.0,0.0,4.499902153290388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130528,6.550562121600824e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130529,0.0003239550721955317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130592,0.0006881663261565375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130595,0.0,7.273026907677122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130598,7.193708220812541e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06738872082973206,0.0,0.0,0.0,0.0
ENSG00000130635,0.0,0.0024949004730410334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130653,2.036629314170438e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130702,0.0005743056463701668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130707,0.002641305748558936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130748,0.0003213348473468913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130755,0.0007506944191354544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037189058665926364,0.0,0.0,0.0
ENSG00000131016,0.0,0.0,0.0,0.001613758324174048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131018,5.9907868130276624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131037,0.0,0.0,0.0,0.0013564362837007824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131055,0.0,0.0,0.0008821901198194876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131094,0.0,5.948747441828397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131097,0.0,0.0,0.0005065006144633832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131153,0.0,0.00048010385714261693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131378,0.0006311168851338685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131400,0.0,0.0,0.04479077024720509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131409,0.0,0.0,0.0,0.0,6.558133045722301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131435,0.0,0.0006360745497870223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131459,0.00015387865929287754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131471,0.0,0.0,0.0019255395260591426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131477,0.0,0.0,0.0022042543958637178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131626,0.00031859552136876735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131634,0.00041137530123653177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131711,0.0,0.0005429545809979771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131730,8.575281322822896e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131748,0.0005254741832818698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131771,0.0,0.0,0.0015760122425244939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131773,5.240449697280659e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131781,0.0,0.0,0.000997652725458179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131941,0.0002895348457747564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131944,0.0,0.00018687054684754222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131979,0.00035551687150869925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132170,0.0,0.0,0.0,0.0011928622227969224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132329,0.0,0.0,0.0,0.0052414818646149865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132432,0.002020907965078596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132434,0.00024117978720439399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132465,0.0,0.0,0.0,0.11019331479925001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132561,0.0,0.0003939205903175412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132622,0.0,0.0,0.00026127338859027136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132639,0.0,0.0,0.0,0.0,5.8062451806076425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132688,0.00042411912209128243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132692,0.0,3.804675925692367e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032951598962834916,0.0,0.0,0.0,0.0
ENSG00000132819,0.000829062962335697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132821,0.0,0.0,0.0,0.006347061485743842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132837,0.0,0.0,0.0,6.0128014482446496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000132965,0.001261876466879286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133026,0.0005793078938084802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133048,0.0020153102119928644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133069,0.0,7.294047216658848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133216,0.0001101685447723775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133246,0.0,0.0,0.00012592749436727364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133321,0.002899516997279492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133392,0.00042781125710527566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133401,0.0,0.0,0.00019883288584306364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133466,0.0,0.00033485352207889176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133687,0.0,0.00013936464854884194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133710,0.00032502698236088455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133816,0.00033669889305028235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133818,0.0004571101349582539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133985,0.00035944720878165976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134013,0.0,0.0008559469817358739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134020,0.0,0.0,0.0027131968176971034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134070,0.0,0.0,0.0,0.0008948083015452253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134121,0.00011195506171463226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134152,0.00017364944678716367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134184,0.0,0.001168308773204319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134201,0.0,5.654463116084236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134202,0.0,0.0016229780564790477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
