i_doc,doc,MEpurple,MEturquoise,MEbrown,MEred,MEgreenyellow,MEpink,MEmagenta,MEgreen,MEyellow,MEblack,MEblue,MEgrey
263,TCGA-49-AAQV-01A-11R-A39D-07,-0.0298941665508802,-0.0108570721050017,0.00966564864301802,0.0260951612493719,0.0447667087456338,-0.00672386642863754,-0.0025955019951828602,-0.0028417838752311697,0.0164972160059114,-0.0103625526968169,-0.00402148143881354,-0.02650336999417
264,TCGA-44-2655-01A-01R-0946-07,-0.015121777892603001,0.00246248787339857,0.000391038628977348,-0.00426815749386633,0.0343768579180255,-0.00672386642863754,-0.00312382527277825,-0.0139602099489527,-0.032029638601854996,-0.0208873042964253,-0.0158906336829545,-0.0365517020523672
265,TCGA-05-4402-01A-01R-1206-07,-0.00688723961985662,-0.00237913572924809,-0.00251178563810053,0.0433447121567173,0.0414758884527744,-0.00672386642863754,0.0222484288475858,0.0197551037654329,-0.00202532613472216,0.0591524782292861,0.0013779432601598801,-0.0105206898535291
266,TCGA-MP-A4TE-01A-22R-A466-07,-0.0597024532610639,-0.0260229068695928,-0.0429841154002781,-0.074495649143905,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.008627702072292921,-0.00985199501402876,-0.01912780169311,-0.0114552007140389,-0.0418222118521107
267,TCGA-55-8514-01A-11R-2403-07,-0.0355353646997296,-0.00783649271012883,-0.0225163110183972,0.0284523637911115,0.0100214748011626,-0.00672386642863754,0.0321535122700632,-0.0185647048418763,-0.030203724032020002,0.0362751200440593,-0.0204952954754234,-0.0343336755890236
268,TCGA-97-7941-01A-11R-2187-07,-0.00239365252605315,0.0109632436496781,-0.000550006560784812,0.0192377894382279,0.0221241900168194,-0.00672386642863754,-0.0113378820921545,0.000362138294311207,-0.0328794110672663,-0.0193652432488002,-0.0075681670444528205,-0.0223038427005665
269,TCGA-05-4425-01A-01R-1755-07,-0.0210586631090546,-0.0033001062844400103,0.00662238116494196,0.0151236852731174,0.0433896568249178,0.000407527752206405,-0.0113378820921545,0.0233379733620837,0.0127516422407176,-0.0221562104171689,-0.0140834599052757,-0.0269200124844833
270,TCGA-55-6983-01A-11R-1949-07,-0.0175073377079148,0.00484191476730665,0.0279570537560322,-0.0264495292846273,-0.00918550730369572,-0.00672386642863754,-0.0113378820921545,0.0205665450564808,-0.0018519501059621102,-0.0206202527276494,-0.00840124427479744,-0.0253525526130407
271,TCGA-97-7937-01A-11R-2170-07,-0.0466036690635713,-0.0204660970465097,-0.0384105738445713,-0.0272980771619221,-0.0304500789504252,-0.00672386642863754,-0.0113378820921545,0.0153150388088845,-0.0143110457458045,0.0169668504887828,-0.0132799813430234,-0.0307780303034458
272,TCGA-95-7562-01A-11R-2241-07,-0.029134761667161,-0.0208437285948057,-0.00100504769424287,-0.0062882546333681,0.0313646299080335,-0.00672386642863754,-0.0113378820921545,0.0112336400285173,0.0162097784407149,-0.0209325056632682,-0.00378017034420351,-0.0169570137996224
273,TCGA-78-7143-01A-11R-2039-07,-0.0289626619949581,-0.00300092759967992,-0.0110545661708762,0.0293823154189244,0.0261552342569333,-0.00672386642863754,-0.0113378820921545,-0.0219997557784813,-0.0280542636208087,-0.0219020596317753,-0.00702820874189545,-0.0272988587249483
274,TCGA-99-8033-01A-11R-2241-07,-0.00136247322236251,-0.0155297744370863,0.0134880213464901,0.0012878775992236301,0.028848385041779,-0.00672386642863754,-0.0113378820921545,0.0100678173389632,0.0088701319208604,-0.0187688498831383,-0.00203374359007225,-0.0230462463453941
275,TCGA-71-6725-01A-11R-1858-07,-0.0295150928801372,-0.0166692261152939,-0.0679590317551629,0.00158377237434064,0.00939013266815767,-0.00672386642863754,-0.0113378820921545,-0.0261852709588595,0.0205422117750459,-0.0215691073579075,-0.0240640391495433,-0.0375882847987163
276,TCGA-49-4486-01A-01R-1206-07,-0.0379545411260899,-0.0159737046249986,-0.0339063791693214,-0.0403326653472182,0.0116097004872172,-0.00672386642863754,-0.0113378820921545,-0.061246195378281,-0.0144550703530856,-0.0215039131360005,-0.0226630167975147,-0.0418234615228575
277,TCGA-55-8090-01A-11R-2241-07,-0.0160881998804983,-0.00107295023580863,-0.0124236591208207,-0.00911802925747598,0.009914254712466741,-0.00672386642863754,-0.0113378820921545,0.0135846621612173,-0.0144351827228007,-0.0200891949652484,-0.00538387906810306,-0.0279549884912334
278,TCGA-86-8073-01A-11R-2241-07,-0.019019925057988,-0.0005841498911929179,-0.019506290557661,-0.00561451618454128,0.0103030923703359,-0.00672386642863754,-0.0113378820921545,0.0120815737494174,-0.014358801340714,-0.0196084306970067,-0.005609848077736321,-0.0182722544862844
279,TCGA-44-2665-01A-01R-0946-07,-0.0179499641085577,-0.0057832016528607,-0.0206936952355018,0.017196779214458998,0.0324651871780684,-0.00672386642863754,-0.0113378820921545,0.0609479114768493,0.0158017890646938,-0.0214013065015808,-0.00564096067952289,-0.0180720821878905
280,TCGA-73-7499-01A-11R-2187-07,-0.0412245579804937,-0.00957653993822532,0.0379518503477534,0.0147380415818224,0.0485270660800488,-0.00672386642863754,-0.007134484145069059,0.00992259385829055,0.0443120897804749,-0.0119206580782927,-0.00499929317323728,-0.017306156194298
281,TCGA-S2-AA1A-01A-12R-A39D-07,-0.015605969373152,0.008619739453621409,0.04152527262307901,-0.00561742515993904,-0.0291484044385804,-0.00672386642863754,-0.0113378820921545,0.0158926994357895,0.00943920314524499,-0.022945368307558996,-0.0167586369973489,-0.0189424141612964
282,TCGA-44-6775-01A-11R-1858-07,-0.0154918769506735,0.0019238360381810603,0.00216211927475805,0.0235809797314438,0.0142129562269637,-0.00672386642863754,-0.0113378820921545,0.0520752259582251,-0.0149799254385147,-0.0150442555178898,-0.00181390887380452,-0.0148215678776957
283,TCGA-55-7994-01A-11R-2187-07,-0.020870041759393002,-0.0144290402230626,0.028160860468406,-0.007674912295656929,0.0320997617549672,-0.00672386642863754,-0.0113378820921545,-0.0147724943425206,-0.00620901279758454,-0.00849979920372743,-0.0141013636842494,-0.0382170581130332
284,TCGA-55-A494-01A-11R-A24X-07,-0.0596640704707187,-0.0293796383240932,-0.0659630286131473,-0.0615776952803021,0.0427293878627816,-0.00672386642863754,-0.0113378820921545,-0.00983161573476051,0.00073888591057927,-0.00598058168508169,-0.0130263941811063,-0.0385111070003559
285,TCGA-75-6203-01A-11R-1755-07,0.00438648304115173,0.0226241887456175,0.00725488546703208,0.00720777032034573,-0.0156902583204249,-0.00672386642863754,-0.0113378820921545,-0.0210571665446698,-0.0128756294268663,-0.0201034181000599,-0.0247048553728711,-0.0259899684239844
286,TCGA-50-5930-01A-11R-1755-07,-0.00903685396252262,-0.00271394623686457,0.0226775406036067,-0.0235714779115983,-0.0210033481612066,-0.00672386642863754,0.000906542722082393,0.0318453768463463,0.0260657210259875,0.0336966073415572,-0.00416165435050459,-0.0200690376037456
287,TCGA-67-3771-01A-01R-0946-07,-0.0456730266225979,-0.00898461162480886,0.022551099556413996,-0.00637346916367709,-0.007114398338929229,-0.00672386642863754,0.00259930881269115,0.0108018870762701,0.0296928766799438,0.0557496720887683,0.00400330091801982,0.0112746172647452
288,TCGA-38-4625-01A-01R-1206-07-1,-0.0704458813688887,-0.11984851410526899,-0.1487116073896,-0.08737225468792,0.0122536169758155,-0.00672386642863754,-0.0105612227784946,-0.139368132536478,-0.0926920243575663,-0.0218286366203538,-0.0829176438881591,-0.0562965046202879
289,TCGA-69-7978-01A-11R-2187-07,-0.0101855720465398,-0.0018390577076735,0.0384702440193845,0.00450688498823259,0.039931833430186005,-0.00672386642863754,-0.0113378820921545,0.0282430033953258,0.0195857677535014,-0.0189191723513058,-0.00114871811946433,-0.0215681496957631
290,TCGA-78-7540-01A-11R-2066-07,-0.0111926539690184,-0.00403240413674659,-0.0259617931752141,0.00293170302458423,-0.0161965775784452,-0.00672386642863754,0.007038424391812741,-0.0257676598492901,0.0294295990187231,-0.0207975211742088,-0.00788565162344613,-0.035179610319613
291,TCGA-78-7160-01A-11R-2039-07,-0.014932378560065001,0.00656412525153177,0.0211526349254839,-0.007310379593459079,-0.022791343576829,-0.00672386642863754,0.00201957167295049,0.016946404825562002,0.00933180009972365,-0.0215382192615962,-0.007169732211361471,-0.0288677117256737
292,TCGA-55-8513-01A-11R-2403-07,0.0064956604274173,0.0218333959827084,0.0111552391590861,0.0447853472557514,-0.0115106478298236,-0.00672386642863754,-0.0113378820921545,-0.0102109044104952,0.007049307284642441,-0.0205206677145975,-0.00740433215516013,-0.0161001714240601
293,TCGA-38-4631-01A-01R-1755-07,-0.0554381269796958,-0.0289426302716826,-0.0052935313349157,0.0298376097751927,-0.0238863525947866,-0.00672386642863754,0.0514002737511589,-0.00221042525514849,-0.0170750782588539,0.0530248179494468,-0.00140492892689556,-0.00638477992575331
294,TCGA-44-5644-01A-21R-2039-07,-0.0530721945056247,-0.0238760208186785,-0.0270028864272825,-0.0543310746664765,-0.0345617696869282,-0.00672386642863754,-0.0113378820921545,-0.00435304281941955,-0.0247795636545224,0.0161987254032053,-0.008641949955972991,-0.0293578297624165
295,TCGA-86-8075-01A-11R-2241-07,-0.039589496888145,-0.00125167804877754,-0.00743587552932912,0.0357643914803195,-0.0243698075794898,-0.00672386642863754,0.0024245494758014198,0.0480548513102051,-0.000448333998854338,-0.0164301847541425,-0.0012653577279551301,-0.0122495402823162
296,TCGA-64-5779-01A-01R-1628-07,-0.054545960158133,-0.009803749702616991,0.0205932168302341,-0.0272692194024737,-0.0345617696869282,-0.00672386642863754,-0.000407830475027585,0.0310809291195566,0.0402273491272793,-0.00219159847397371,-0.00883631192261897,-0.010987395528327
297,TCGA-05-5423-01A-01R-1628-07,-0.0300798090067658,0.00575704739521181,0.0077327679384091,0.0251769076893393,0.0471238472583244,-0.00672386642863754,0.0037202154747689,-0.00421572162364024,0.0163585843589479,-0.0102972502480198,-0.0211979940561174,-0.0343681740738572
298,TCGA-05-4434-01A-01R-1206-07,0.0213191488320875,0.00365353668399375,0.0321023090979449,0.0364868631049789,-0.0148782850730283,-0.00672386642863754,0.0351479931956537,0.0161892008917571,0.0062093305767611795,-0.017890991246119998,0.0145619004594809,-0.0035435214530731
299,TCGA-05-4249-01A-01R-1107-07,-0.028414451205459,-0.00185177818788972,-0.00457805367179321,0.010347383860875,0.034213471508019996,-0.00672386642863754,-0.0113378820921545,0.00517828529812145,-0.0131780191409866,-0.0206772215568406,-0.0186622883420751,-0.0317888754874572
300,TCGA-73-4675-01A-01R-1206-07,-0.0162491739483999,-0.00822936700174461,-0.0305303264576668,-0.0281296827203506,-0.00641340962824091,-0.00535530491386754,-0.0113378820921545,0.0176330760446892,0.00767294203968415,-0.0186648270417466,-0.00937008996044405,-0.0284699893230346
301,TCGA-44-3918-01A-01R-1107-07,-0.0353964828028238,-0.00181035416503077,0.0476774830241982,0.0151373913004036,0.0435388687361583,-0.00672386642863754,-0.0113378820921545,0.0350517699047804,0.0155392657324559,-0.0171116948697362,-0.00677613141412108,-0.0227969467943148
302,TCGA-78-8662-01A-11R-2403-07,-0.0211071927909225,-0.0226127539194479,-0.0410237203490049,-0.0333575618843329,0.0414952534681677,-0.00672386642863754,-0.0113378820921545,-0.0171796669704028,0.0204168443845401,0.00927138046532135,-0.0144770264387545,-0.0219542574945877
303,TCGA-62-8395-01A-11R-2326-07,-0.0324905023549251,0.00226868792962533,-0.0155335115913193,-0.0272630170781492,-0.0168779763927169,-0.00672386642863754,-0.0113378820921545,0.00787159686370509,0.00171739543540594,-0.0220764924299023,-0.0146260068599892,-0.0329876495778236
304,TCGA-78-7148-01A-11R-2039-07,-0.0363389921766281,-0.008417764710118259,-0.00562879818139738,-0.0014015799279137801,0.0305382121538852,0.108349441725386,-0.00318088227588722,-0.0053847578956037,-0.00821412771912416,0.0181402990449854,-0.00936490631676247,-0.0387953146018246
305,TCGA-44-3918-01A-01R-A278-07,-0.0419154626170263,-0.00915638798789787,0.0275164159865681,0.007777995818854759,0.0373558324560424,-0.00672386642863754,0.000906542722082393,0.0321095001028499,0.101530961853301,-0.0201916630420161,-0.014089444660164,-0.018545532840073
306,TCGA-55-7907-01A-11R-2170-07,-0.0256579500373645,-0.00573033254597969,0.0200927750346571,-0.0191962284721765,0.0409641317688164,-0.00672386642863754,-0.0113378820921545,0.0172873687350093,0.015550740173296999,-0.022945368307558996,-0.00784519276837152,-0.0284910416699949
307,TCGA-J2-A4AD-01A-11R-A24H-07,-0.0260509249042984,-0.0114104974432238,-0.0455636903177774,0.00114170951333461,0.018007933853281,-0.00672386642863754,0.0158901689372689,0.0147931319576731,0.0271935473797017,0.0629672470725141,0.0038332119590661603,-2.58038318326428e-05
308,TCGA-73-4666-01A-01R-1206-07,-0.0464905257742621,-0.0191437836071715,0.020981412533082004,-0.0035489131372988705,0.0322241280795688,-0.00672386642863754,-0.007606014910451391,3.08704860384362e-05,-0.00949271349986596,-0.0185828511780015,-0.0070844823705087595,-0.0229361956220246
309,TCGA-44-6779-01A-11R-1858-07,0.00228148447674445,-0.0211470705605247,0.0245006018571326,0.0123051380583778,0.0305620061829152,-0.00672386642863754,-0.0113378820921545,0.0190330770405598,0.031041968071886004,-0.0197257512793688,-0.00732328880883555,-0.0215488389978537
310,TCGA-73-4662-01A-01R-1206-07,-0.0400381638436543,0.0012160485675764099,0.0147920978031868,-0.00490165933062006,0.0393934213030348,-0.00672386642863754,-0.0071893310526176205,0.00472793216578015,-0.0194450553659184,-0.0179957215683006,-0.0229239697970655,-0.0361901087950803
311,TCGA-55-7816-01A-11R-2170-07,0.0377145543263744,0.007285315724996559,0.0148246512033894,0.0180144745158038,0.0213192689201445,-0.00672386642863754,0.0105264061014868,0.0197086051065359,-0.0156866695693347,-0.0200974110033187,-0.0133629720740833,-0.00674017695891819
312,TCGA-49-AARO-01A-12R-A41B-07,-0.0133266339819657,0.00461199798401732,0.0219538039459182,0.0129000881249097,0.0477186061345169,-0.00672386642863754,0.0100921079669993,0.0271742631086311,0.0324924293540017,0.0181785418391649,0.00102749146290509,-0.0113769963305038
313,TCGA-50-5049-01A-01R-1628-07,-0.0330746422370466,0.00411653314722553,0.0571028878513002,0.0127796681861884,-0.0110018483200912,-0.00672386642863754,-0.0113378820921545,0.0389876001633608,0.0021515424863603897,0.0314339119311149,-0.00873278315059225,-0.0100408724359178
314,TCGA-55-6712-01A-11R-1858-07,-0.0256859664250292,-0.00459950384050809,0.0338576662363888,-0.00247981823947102,0.0418157278550267,-0.00672386642863754,-0.0113378820921545,0.0125487307487613,-0.0101754506044287,-0.004641786349142529,-0.00615618980398132,-0.0253159096516763
315,TCGA-05-4424-01A-22R-1858-07,-0.0195833490294307,0.00488425831681473,0.000115911767357177,0.0139063722289554,0.0434578491724573,-0.00672386642863754,-0.0113378820921545,0.00958126586195172,0.0208163100603986,0.0664164713915968,-0.00539943163112368,-0.00102909911405046
316,TCGA-44-7667-01A-31R-2066-07,-0.0580269010666286,-0.0316556913439376,-0.0225167440421139,-0.0157969209163319,0.0119930568082307,-0.00672386642863754,-0.0006932422763664731,0.00150786047132653,0.0460496532771338,0.0430561098932147,-0.00903043806253432,-0.005900770166351379
317,TCGA-99-8032-01A-11R-2241-07,-0.0410640059869927,-0.00429260738649162,0.00201603801423938,-0.0283716567217627,-0.0165294863350969,-0.00266919077982716,0.0150232760450019,0.0312893947007813,0.0202437223560797,0.0022607372247832,-0.007165099023812541,-0.0183809099904416
318,TCGA-38-6178-01A-11R-1755-07,-0.023033041623557998,-0.00293497646758774,-0.0102949608286962,0.0337888833366887,0.0245832581997004,-0.00672386642863754,-0.0113378820921545,0.0327826339047313,-0.0134530493010876,-0.0217283997448281,-0.00633731221742,-0.0207795875266956
319,TCGA-44-6147-01A-11R-A278-07,-0.00817724385999639,0.00848607125150728,0.0020613860706170397,0.0289276250694825,0.027461680530064,-0.00672386642863754,0.0129550554865384,0.0184149785759886,0.11631031522624198,-0.00318420199288249,-0.007201621605760759,-0.00863838073922285
320,TCGA-NJ-A4YQ-01A-11R-A262-07,-0.0354840761457269,-0.0102702101102965,0.0473672343165984,-0.00884008262229635,0.00296823766674963,-0.00672386642863754,-0.0113378820921545,0.00136973992455474,0.0335774232212998,0.0237902440252981,-0.009012636241740259,-0.0108379627162624
321,TCGA-97-8171-01A-11R-2287-07,-0.0652289418763128,-0.0249744821792378,-0.0591594963358454,-0.0265443959532319,-0.0191770281685584,-0.00672386642863754,-0.0113378820921545,-0.0270288315913467,-0.00687257220250434,-0.0218777039275609,-0.0278389222369708,-0.0329069626564764
322,TCGA-64-1681-01A-11R-2066-07,-0.0323776360619721,0.0100230148210493,0.0019258004717493,0.0448820179101963,-0.0113811138674576,-0.00414144511839189,-0.0113378820921545,0.00393524738052051,-0.0067044786951058295,-0.00964429750606915,-0.0124650570370376,-0.0226205378836751
323,TCGA-69-7979-01A-11R-2187-07,-0.0224645910921468,-0.0190178207455151,-0.0310472257853241,-0.0327214339191963,0.0353278060702945,-0.00672386642863754,-0.0113378820921545,0.0232074036198632,0.0161304573973956,-0.0216636061611213,-0.00144226130527011,-0.0141081798725153
324,TCGA-05-4426-01A-01R-1206-07,0.000423933825943708,-0.00894160236821698,-0.0293425309159743,0.00261633333390315,0.0383983534646721,-0.00672386642863754,-0.007577463014988421,0.00176346682047301,-0.00685183767097545,-0.018893782028647,-0.0126170742556883,-0.0243411684098436
325,TCGA-55-8092-01A-11R-2241-07,-0.0252059820940239,-0.0141162038647104,0.0377055765467844,0.00887167132493008,-0.0316028215279164,-0.00672386642863754,-0.00636786521618489,0.0154420040493393,0.0569858774075903,0.04518780004653599,-0.0124914473896774,-0.0176245638552516
326,TCGA-MP-A4SY-01A-21R-A24X-07,-0.0198976537872726,-0.00861056828622471,-0.0297656917753121,0.0014967028296734,0.045410168327125,-0.0052225272576005,-0.0113378820921545,0.0396263602142769,-0.00394543623104839,-0.0179592957579962,-0.000751661867459755,-0.0233613580832019
327,TCGA-95-7948-01A-11R-2187-07,-0.00587209618700539,-0.0194506988014485,-0.0340827638042464,0.009718957259350059,0.038332022383595,-0.00672386642863754,-0.0113378820921545,0.000922575831256625,0.0548967600446604,-0.0212857609895709,-0.0142524681579568,-0.0186331513933347
328,TCGA-86-6851-01A-11R-1949-07,-0.031311045166136,-0.0078822923169638,0.0488461292695419,0.0021724133772989197,0.040135934330223,-0.00672386642863754,-0.00310071583026108,0.00461293866561001,-0.003995723820815,0.0057045028184499295,-0.00852315074203677,-0.018113410978805002
329,TCGA-50-5931-01A-11R-1755-07,-0.0130688462504382,-0.0281101222883642,-0.0479357061152114,-0.0303441719420652,-0.0283494798526333,-0.00672386642863754,-0.0113378820921545,0.0221179282973765,0.0252115595733397,0.0101760323446795,0.0209980356220855,0.037743945387320996
330,TCGA-49-4506-01A-01R-1206-07,-0.006333263172531379,-0.0297356365417483,0.0242879970468633,-0.0139221687168803,-0.0174932909712896,-0.00672386642863754,0.000346354616311858,-0.00195420584987595,0.0129976608689778,-0.0153921387894518,-0.0038076921210046,-0.0234340168842046
331,TCGA-50-6592-01A-11R-1755-07,-0.0214571275718857,-0.0141760342235476,0.0277797928805128,0.0174378569825549,-0.0225473225522747,-0.00672386642863754,-0.00132226844125604,0.0267330110732893,0.0242671606932826,0.00810851483587289,0.0103360490094535,-0.00157363588800513
332,TCGA-49-AAR4-01A-12R-A41B-07,-0.0091459914775431,-0.00392941960423398,0.0410804454867767,0.0141026003225553,0.033869640476536,0.0907214034646515,0.0353669059551693,0.0188242945611039,0.0114655024078793,0.0150247611193344,0.00267919663892288,-0.0178074848276081
333,TCGA-75-7025-01A-12R-1949-07,-0.00861063915390692,0.0125721307324123,0.0113051868802858,0.018897515682516002,-0.0215360323319899,-0.00672386642863754,-0.0042897240628913605,0.0073696088045368206,-0.0119633958682813,-0.0164176264286945,-0.00793816929913206,-0.0119807091211593
334,TCGA-49-AAR0-01A-21R-A39D-07,-0.0127774011148161,0.0069104637986925205,0.016451510877122,-0.00519694514617003,0.0254656863234533,-0.00672386642863754,0.0233756807141032,-0.00565816176479223,0.012618523210645001,0.0251062009366962,-0.004894665901266629,-0.008627932266231509
335,TCGA-86-8055-01A-11R-2241-07,-0.0144956279177442,-0.0022186748315770003,-0.0036114752482037,0.0186288620511106,0.034163237244672996,0.136846502942043,0.0153646043773342,0.054890282895225996,0.00843629949875322,0.0595283523612671,0.00455952662257847,-0.00545195161984434
336,TCGA-95-7947-01A-11R-2187-07,-0.023367484820185,-0.00925693047186883,0.00623851065559671,0.0184580754687822,-0.0122667310011496,-0.00672386642863754,-0.0113378820921545,-0.0199822555387657,-0.0027311822136368,-0.0189682550007997,-0.0034716528537361603,-0.0142580472010156
337,TCGA-55-A4DF-01A-11R-A24H-07,-0.0263942548778561,-0.012836020889112,0.0261811494145174,0.021580319282086,-0.00433104925920172,-0.00672386642863754,-0.0113378820921545,-0.00117295030327821,0.0136557267453625,0.0500498720697114,0.00470482998136675,0.007045038690893491
338,TCGA-05-4250-01A-01R-1107-07,-0.00257320082772565,-0.0073857562545693,0.009657851733619,0.000258962008426178,0.044866496683477,-0.00672386642863754,-0.00783804449883672,0.0268646756589158,0.0363739297418307,-0.022945368307558996,-0.00143396058310417,-0.0224331624497649
339,TCGA-73-4677-01A-01R-1206-07,-0.0240550090684305,-0.000329866014696909,-0.00763873619477602,-0.036320128160628,0.0409833687703954,-0.00672386642863754,-0.0113378820921545,-0.022425070523541,-0.00833712725297607,-0.022945368307558996,-0.0200797370388566,-0.0372409620472536
340,TCGA-55-7724-01A-11R-2170-07,0.0254108592967233,0.00967061493844595,0.0172255687487894,0.0117697307618224,0.0031149367325211397,-0.00672386642863754,-0.0113378820921545,-0.0013704065582397,-0.0166639025618941,0.007900959763774121,0.0331985982695767,0.0174472910613636
341,TCGA-64-5774-01A-01R-1628-07,-0.0575377991212675,-0.0245161171612021,-0.0177967639118539,-0.0246847918094185,0.045449428011787,-0.00672386642863754,0.0246840053170461,0.0149022205055693,0.0306908031880526,0.0291777058151508,-0.0074960139555018,-0.0219080650335368
342,TCGA-55-6985-01A-11R-1949-07,-0.0143084467823441,0.008259854215769271,0.0299925066113158,0.0124977464777176,0.0358311813481523,-0.00672386642863754,-0.0113378820921545,0.0302563752654924,0.0155000858283756,-0.0206703704587216,0.00265430396773108,-0.013925711691781001
343,TCGA-71-8520-01A-11R-2403-07,-0.0424569239149491,-0.00824847698146463,-0.0305949801480676,0.035159073494483,-0.008038587225854321,-0.00672386642863754,-0.00477996237162827,0.0387381236053043,-0.0005572558664232,-0.017677827091445,-0.0129734571157681,-0.0279735830896827
344,TCGA-50-5935-01A-11R-1755-07,-0.0559209075150943,0.000724103327394384,0.00804408679064696,-0.0025332889025555198,0.0359543679849626,-0.00672386642863754,-0.0113378820921545,0.00837005124136001,-0.0062953177907379395,-0.0189532777757443,-0.016816632280795,-0.0340010948787054
345,TCGA-97-7552-01A-11R-2039-07,-0.00676829130690571,0.0133596030179114,0.0530262547993828,0.0185980232149308,0.000878968132236025,-0.00672386642863754,-0.0113378820921545,-0.00988811252977778,0.00136955087347859,-0.0214574457657366,-0.00796754918906159,-0.015185857634923
346,TCGA-62-A46U-01A-11R-A24H-07,-0.0335097296187122,-0.008864384004901471,0.0285644840140187,0.011183689819528999,0.0415103684696048,-0.00672386642863754,-0.0113378820921545,-0.0113821298812643,-0.0206505052209084,-0.021116251033486997,-0.0104038272463688,-0.0291579142138401
347,TCGA-55-8094-01A-11R-2241-07,-0.0502688526485586,-0.0259629961052765,-0.05297257004771,0.0279838477343161,0.0327342264828321,-0.00672386642863754,0.0305215209151307,-0.0381057164724663,0.0357177582907571,0.0441711081347497,-0.011464309608951,-0.0378622265377548
348,TCGA-MP-A4TJ-01A-51R-A262-07,-0.0184329238400092,0.0128287819703445,0.0562952298554136,0.0114256013517032,0.028993251894537,-0.00672386642863754,-0.0113378820921545,0.0285311015518021,0.0172030449737679,-0.0210028811316327,-0.00584935607207936,-0.0135404230929231
349,TCGA-50-8457-01A-11R-2326-07,-0.0315678748776213,0.0105023913653028,0.0287103656201208,-0.0119891104534736,0.0323690880028539,-0.00672386642863754,-0.0113378820921545,0.0022567810008122897,-0.0013408316109535302,-0.0133629342203904,-0.0175998666423017,-0.0249955573526431
350,TCGA-95-7944-01A-11R-2187-07,0.00713923686684297,-0.0197268703884316,0.0365315278756839,0.0113016099436622,-0.0304944970295015,-0.00672386642863754,-0.0113378820921545,0.00635879144577525,0.0139638458811955,-0.0135451678135763,-0.00813180925924632,-0.0154991623099228
351,TCGA-55-8512-01A-11R-2403-07,0.0131147172642646,0.0142201106529231,-0.0217783048621308,-0.0129127789637896,-0.00125165538973712,-0.00672386642863754,-0.0113378820921545,-0.0278471674976908,0.00744461060742308,-0.022945368307558996,0.0010496215432895199,-0.0069950866524308205
352,TCGA-55-8621-01A-11R-2403-07,0.0023997567550369,0.0253966869255453,0.0257226142793208,0.0250212452644965,0.0214104293039446,-0.00672386642863754,0.00799104805175709,0.0093633307412506,0.0076436746500498,-0.00419940068094298,-0.00693935040348086,-0.0115014603673366
353,TCGA-73-4668-01A-01R-1206-07,-0.0206801229006185,-0.0136994368183561,-0.0249396822809413,-0.0472469561083013,0.0427367878688123,-0.00672386642863754,0.00126075608921085,0.0274456371436432,-0.0110834809080717,-0.0121485602373476,-0.00827735232917495,-0.0308358750824054
354,TCGA-L9-A50W-01A-12R-A39D-07,-0.0447139061012012,-0.00486603765433926,-0.0111517263580949,-0.0144145127697025,0.0382057660468142,-0.00672386642863754,-0.0113378820921545,-0.0063336548189296205,0.0186135299703305,-0.0199040281955061,-0.0192389787809314,-0.0357193347718133
355,TCGA-73-4659-01A-01R-1206-07,-0.025010506391347,0.0032336750559471103,-0.028001486046634997,-0.0258030990716707,0.00587207468704319,-0.00672386642863754,-0.0113378820921545,0.0172310083230619,-0.0139593027593671,-0.0216831832299336,-0.0086425161465585,-0.0306716051213627
356,TCGA-J2-A4AE-01A-21R-A24H-07,-0.00660362388841834,0.0116147735697515,0.00979909124584145,0.00598606229360944,-0.0127573485489921,-0.00672386642863754,-0.0113378820921545,-0.0357211988531606,-0.0222074759160285,-0.0210463292018296,-0.016618932740397,-0.025323100878955
357,TCGA-55-8206-01A-11R-2241-07,-0.026857351448012,0.0129578211576798,-0.00606210106409048,-0.0211845484577171,-0.0189127762153533,-0.00672386642863754,-0.0113378820921545,-0.0121866071023248,-0.0412327451030049,-0.0216494213338937,-0.0272695952409329,-0.0268636246514309
358,TCGA-05-4384-01A-01R-1755-07,-0.0162582460146802,0.00838887153152961,-0.0218435012774411,-0.0205465215654352,0.0289976108253312,-0.00411951268562933,-0.0113378820921545,-0.0164937864469813,-0.0036974637726174,-0.00369134411640483,-0.0143625244056939,-0.033337400745817994
359,TCGA-44-A479-01A-31R-A24H-07,-0.0521609655347971,-0.00602186466148275,0.0461587896298739,0.007267337745939609,-0.00917745146944775,-0.00672386642863754,0.0556965750476364,0.0320824444335643,0.0243110940191843,0.0495357988908124,-0.008556889286708341,-0.013568619219075002
360,TCGA-44-2665-01A-01R-A278-07,-0.0207652290950227,-0.0122395562849043,-0.03528941866508,0.0207916519537928,0.0291740102511102,-0.00672386642863754,-0.0113378820921545,0.0559190919781826,0.118220018581609,-0.0203093990125312,-0.0119874953489813,-0.0152867184961709
361,TCGA-97-8176-01A-11R-2403-07,-0.0194192153476364,-0.00528046769576834,-0.0237618977533253,-0.0270353799261823,-0.00936550762985822,-0.00672386642863754,0.009267406700443721,-0.004144511813384429,0.0306397454758693,-0.0142858269274061,0.00307889041040413,-0.0253076122904737
362,TCGA-55-1596-01A-01R-0946-07,-0.0446055826163117,-0.0246543816312123,-0.009114467422838779,0.0548430312977373,-0.0345617696869282,-0.00672386642863754,-0.00710426479983438,-0.010016000385396,0.00738270067541824,0.0485888633979443,-0.00647734118353398,-0.0239819321064106
