i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
46,f790ef4c-71bf-43a7-a610-4006a4c0a42c.FPKM.txt.gz,0.659520987452487,0.1705562594515061,0.13747087914333592,0.00044958515551559244,0.026198553153226795,0.005803735643928557
47,ee6beadb-79ab-4f2f-87cc-bba566e6bc24.FPKM.txt.gz,0.5559147205171976,0.1681073620746014,0.2614317364617005,0.0028874441579195874,0.009915374278138961,0.001743362510442015
48,0d38dab7-b983-4829-9a5b-d79f0fee6f26.FPKM.txt.gz,0.5706603345322485,0.27071620630652654,0.1324684848273213,0.002566609630897091,0.023221706184307016,0.00036665851869958444
49,ba65f95e-4a58-4378-925b-60f864c4f5de.FPKM.txt.gz,0.7011998530792148,0.2503162878014937,0.0451373301228421,0.0005101416153124107,0.0028363873811370036,0.0
50,0b5a79f8-be5b-4b72-b5e9-a764a70b2b38.FPKM.txt.gz,0.7210323726806158,0.2028474141334386,0.060550730359257794,0.0014064350572443743,0.013792933280694829,0.0003701144887485195
51,6f618400-b914-4103-bf46-9c026b470aa0.FPKM.txt.gz,0.7086248191799663,0.2061229813370011,0.07066802627522588,0.000545424363869193,0.01403874884393749,0.0
52,609420eb-0650-4187-8b48-cb1ea5fa0d8d.FPKM.txt.gz,0.6683150733586514,0.2200486325510232,0.09420507636403377,0.0008742930521024015,0.01655692467418923,0.0
53,05eb3daf-d392-4ede-87d6-8f0aef8b6372.FPKM.txt.gz,0.5545995059247163,0.3701377548884143,0.04880040195955282,0.005903780932043713,0.01978394674035925,0.0007746095549135368
54,27035d6f-4b2d-48ef-ae2b-b3cf52d67903.FPKM.txt.gz,0.5941738034726524,0.1879631804882216,0.21030262904982594,0.0010037801934946501,0.006535249770411977,2.1357025393503193e-05
55,133909c8-05bc-41ea-97aa-44eb699da75f.FPKM.txt.gz,0.5227705137027892,0.3913492288386026,0.08132615471805044,0.0014370724203538032,0.0031170303202040237,0.0
56,4dcd18d6-b7b2-4a92-bcbe-361c7278e84e.FPKM.txt.gz,0.7107341590378747,0.22722581224196733,0.04584006462035541,0.007000538502961767,0.009176987973433854,2.243762340692874e-05
57,26bfd2ed-0d81-48ae-afd5-cf61b249bc14.FPKM.txt.gz,0.6666998249243992,0.16480980423364636,0.16317841795320706,0.000895272958777654,0.00441667992996976,0.0
58,9ae1330c-a197-416a-9d5f-3ca16b36ec90.FPKM.txt.gz,0.7125468780840845,0.21764589775643134,0.06515779546900015,0.0007018005570541922,0.003947628133429831,0.0
59,4f6e9a85-31c9-468b-b121-1e235f159010.FPKM.txt.gz,0.6249409135834301,0.2579175798203773,0.1118129861200636,0.0010098405741051093,0.004275707962700357,4.297193932362168e-05
60,bf78430f-6c70-4e76-ade6-a434e0770d5f.FPKM.txt.gz,0.5926230718912874,0.3784473845244878,0.02380198771918719,0.001244962123609968,0.0038614926884851554,2.1101052942541833e-05
61,8ddc8e8b-d131-4f4e-96ec-078ced613de6.FPKM.txt.gz,0.7706972585509267,0.10755148741418764,0.08572900722869656,0.003136981526664343,0.03283980177913832,4.546350038643975e-05
62,ffd7b10e-8c0c-4aeb-81a0-b060108d57fa.FPKM.txt.gz,0.6817903126916003,0.19437972613938279,0.1040874718986307,0.0016963008379317392,0.01655426118945432,0.0014919272430002045
63,6f2d3476-cfb8-4e9e-abd0-266cc679d0df.FPKM.txt.gz,0.33288867545310635,0.5954591537271223,0.058890489657257704,0.0003735126193906408,0.012388168543122921,0.0
64,26e8feed-d934-4dbc-8b04-d771b2a65915.FPKM.txt.gz,0.6051035057657574,0.23440466817950262,0.15377668688926968,0.0006252026119575788,0.006089936553512713,0.0
65,fe07bbb2-6d46-44b4-8363-1e1b8d648660.FPKM.txt.gz,0.6826219236678013,0.2791216073741603,0.02888815254390457,0.0020785010693737385,0.007259692140856102,3.0123203903967227e-05
66,fd3c752c-4a40-4ae9-bfb0-b0315eca3d1d.FPKM.txt.gz,0.7366458719173409,0.20976703382395945,0.04837216102934009,0.0007310654059849888,0.004410761282776099,7.310654059849888e-05
67,053e76fc-4063-4039-9bac-bfbe73929d0e.FPKM.txt.gz,0.7323770959279114,0.19507813391125814,0.055520702634880806,0.004020759666932816,0.012946275807003535,5.7032052013231435e-05
68,ee7d6b4b-a341-4a9b-9a3a-38526e749cdd.FPKM.txt.gz,0.771568461928077,0.18658498347844962,0.03067943368466752,0.0013265478401389258,0.00984057306866694,0.0
69,7e89a428-9132-4efa-b119-10241f0ecdcc.FPKM.txt.gz,0.6885186620173059,0.2365491411597572,0.06904300658659435,0.0007232338886736407,0.005165956347668862,0.0
70,148d950b-4202-4f3f-be15-84735cd08a48.FPKM.txt.gz,0.6146147168462442,0.3304907317571363,0.04258795894398203,0.0008510783162266591,0.011404449437437233,5.106469897359955e-05
71,648e4d91-e53f-47c8-b343-e224d2a72956.FPKM.txt.gz,0.757736276732039,0.18273874051443775,0.04902926973489701,0.0008130481915837193,0.009682664827042475,0.0
72,aa42dd76-efb1-4fb7-9922-cf54540844e7.FPKM.txt.gz,0.7226493051208214,0.1521221985726806,0.11250782521597597,0.0013021159383998998,0.011418555152122199,0.0
73,c1f0e689-1d11-4f7d-8386-616efe367e52.FPKM.txt.gz,0.7184794743681253,0.2117169055070554,0.0597375501015758,0.0006588700378850271,0.009407199985358444,0.0
74,d4675ebb-2444-4e2f-ade2-5c5af9882399.FPKM.txt.gz,0.5722556837461825,0.21975738038683407,0.1678825924669155,0.002163216830675263,0.03787750254496098,6.362402443162538e-05
75,900a1913-f3b7-46ca-88be-c180a5fb5265.FPKM.txt.gz,0.6502313743637205,0.2868579361406756,0.053123553910226745,0.0011568718186024988,0.008607126330402592,2.3137436372049977e-05
76,21feac5d-641f-4802-a910-51b73431de3c.FPKM.txt.gz,0.7282883158619634,0.1726987527737394,0.0936057336700079,0.0036218022291937663,0.0017853954650955187,0.0
77,07858399-2ec0-4d01-b197-b362873e56a8.FPKM.txt.gz,0.5671641791044776,0.3631952345893849,0.05595341677263905,0.001505923298306673,0.012181246235191755,0.0
78,0827bd64-de4e-45bc-9e75-a9bdce41f4a5.FPKM.txt.gz,0.5942989352621412,0.3367626578013388,0.06370456893840694,0.0008985129610494632,0.004290399389011186,4.4925648052473156e-05
79,999edb9e-8a45-4115-84d5-fca75dcfa639.FPKM.txt.gz,0.6812740600116015,0.26831197595317197,0.038153245794441806,0.0015029267520961873,0.010731424352686812,2.6367136001687495e-05
80,23393a6a-bfbc-4dec-9ab5-e78a487a095f.FPKM.txt.gz,0.7239784301977232,0.23472738166566806,0.03618933493109647,0.001390053924505692,0.003714799281006591,0.0
81,4a9bb3fd-4e75-4585-82f7-7254889b9838.FPKM.txt.gz,0.6888756556194315,0.2670804608231603,0.03577563500606949,0.0013055129291587458,0.006962735622179978,0.0
82,22c16f46-950f-4389-bb16-b5cec4d8b94e.FPKM.txt.gz,0.6278084615797094,0.258083543353531,0.08582229610166765,0.006086117218081399,0.022172770657944124,2.6811089066437878e-05
83,90d19c5c-f80b-454b-b776-99d13f01617e.FPKM.txt.gz,0.6041202672605791,0.2849718952168841,0.10239686074875384,0.0009810160144235868,0.007370877081344787,0.0001590836780146357
84,c443bbe4-b053-47fa-a7a9-97457e44e2a0.FPKM.txt.gz,0.6195037004788855,0.32725549950062743,0.04630080155701811,0.0009987451663294835,0.005198596634997055,0.0007426566621424364
85,7bcc02ad-a4c7-44e1-8654-10c4598f936d.FPKM.txt.gz,0.11908598025676435,0.05930642933865275,0.006310418904403867,0.8139161679709478,0.0013810035292312413,0.0
86,acf02cd5-270d-40c0-864d-abebe048f309.FPKM.txt.gz,0.5863292511642806,0.23012098662001332,0.16965231747283346,0.0069733632309094944,0.006776236355124067,0.00014784515683907056
87,bdc7d527-3905-4905-b245-b282883ea3a6.FPKM.txt.gz,0.6845802324063194,0.22814988901945424,0.0751795273534404,0.001018409714061888,0.010889150019584803,0.00018279148713931323
88,f31566a9-ffde-40fa-b879-71827a3540a9.FPKM.txt.gz,0.5919398010201505,0.31564062421089845,0.05785061360537347,0.011767082470582294,0.021918084945204787,0.0008837937477905156
89,e1f960fc-6efa-4492-9f44-8e645ec8bfc2.FPKM.txt.gz,0.6067790996163295,0.21275773551574706,0.05467995252422093,0.001738938419498192,0.11267216870462889,0.011372105219575478
90,3ec6ccd2-6cd9-4094-8a3d-98ae065ff95c.FPKM.txt.gz,0.7291967726396917,0.22654744701348747,0.04115486512524085,0.0009031791907514451,0.0021977360308285164,0.0
91,552e9a21-3493-4567-8d55-40e7f8009a5f.FPKM.txt.gz,0.6232495683867255,0.3331780439012359,0.03765311994738429,0.0007673124880107424,0.005151955276643556,0.0
92,471d762f-bd20-4665-9e2f-cc7ce8f94001.FPKM.txt.gz,0.7428419533682692,0.18804587225639857,0.051226551226551224,0.006987164881901724,0.010822510822510822,7.5947444368497e-05
93,90c4dd6e-a5cd-44fb-ad0c-8a27d88429c5.FPKM.txt.gz,0.6479230107626862,0.29591575815337406,0.04939677816778633,0.001069294962690904,0.005695157953462424,0.0
94,e1557786-4586-409f-9c5a-a559535f0aa0.FPKM.txt.gz,0.7061543038930721,0.23161604833726226,0.05138122811434326,0.0014189916004852035,0.009360767170942714,6.866088389444533e-05
95,5d6adefb-ceda-4ef2-a6b9-8077fd618ae6.FPKM.txt.gz,0.6637238788447992,0.28659309697111995,0.04092509978868279,0.0011035454332002817,0.007654378962197699,0.0
96,5c006621-470c-4d58-9c59-804988b955d9.FPKM.txt.gz,0.6269436765722184,0.21289737387698687,0.15037577747062889,0.0016413268832066344,0.0074075673807878365,0.0007342778161713891
97,5ec8fcf2-85bc-4c30-9329-62b1cc47b67f.FPKM.txt.gz,0.6005826603237822,0.2842312940222001,0.09919976398569164,0.0006637902422834385,0.015322491426042703,0.0
98,ec83d8bd-7f42-4be1-aa49-18b436bf7cce.FPKM.txt.gz,0.7212439972558884,0.2346215412760119,0.03450148639378001,0.000686027898467871,0.008946947175851818,0.0
99,deaa56c1-8031-4c65-b3bc-1228407e06ea.FPKM.txt.gz,0.6076112335522726,0.24332816898335044,0.1388482772164881,0.00048006633643921706,0.00971043271433871,2.18211971108735e-05
100,7bda3c7f-9e51-4e8a-9398-e9dc1dee8c62.FPKM.txt.gz,0.751813423928014,0.1911302910660178,0.037609034983013497,0.013625929666697272,0.005821320356257461,0.0
101,b73518ee-287c-4130-9da2-61772aa195fc.FPKM.txt.gz,0.6699301872156649,0.23099016750875281,0.07838738757625946,0.0011111344053334451,0.01956015849388876,2.096480010063104e-05
102,fa49537b-edee-4d4f-823d-b6c574d33900.FPKM.txt.gz,0.4778611806134742,0.25321100917431194,0.25613937540543047,0.0011676396997497916,0.01134278565471226,0.00027800945232137893
103,6cef5fb7-2c60-4ece-87e8-4acff9374fb2.FPKM.txt.gz,0.5818043996163486,0.16880665820983262,0.17844435506327155,0.003310541134247084,0.06763404597630024,0.0
104,2b5c518f-8327-478a-a282-01bfe59aca4c.FPKM.txt.gz,0.4573189404379115,0.4131641402541724,0.12214821619966315,0.001129229826979023,0.006162915326902465,7.65579543714592e-05
105,52fe6ec2-36d3-413b-81c7-b79870d74450.FPKM.txt.gz,0.4113047079059693,0.33030993183410845,0.2339698668535389,0.0003981652545072307,0.02399343823660572,2.388991527043384e-05
106,906456e9-96d6-4be0-9d61-73647f6684d9.FPKM.txt.gz,0.6881758806524144,0.16394232485099397,0.13928048824012276,0.0005888861129947536,0.007619829401477569,0.0003925907419965024
107,e26f2b4a-ca55-4a0c-b8e7-4f1e21aa6dae.FPKM.txt.gz,0.7192729717400178,0.23652428629739009,0.040024970587529116,0.001776753343417609,0.0024010180316454176,0.0
108,e740e34f-31fe-4fe4-8965-4e9ec5ec50fd.FPKM.txt.gz,0.5318550974794751,0.21460975016043726,0.25076899245391576,0.0006860076567306203,0.002035893690942486,4.42585584987497e-05
109,98da76dd-0fb5-4313-a277-a122c205e843.FPKM.txt.gz,0.6856218503079698,0.27801281652460647,0.03331674236296896,0.0015865115410937597,0.0014620792633609158,0.0
110,3f500570-271f-4da1-90d5-d60f353521e1.FPKM.txt.gz,0.6529405969855187,0.25460545759038516,0.08361245197517486,0.0031523987784454733,0.005689094670475815,0.0
111,0632152a-63d4-422f-a105-de29b83e3523.FPKM.txt.gz,0.7414504357165523,0.20069812287939073,0.04918593013889228,0.0006346571630824811,0.008030854102082164,0.0
112,944b1e8d-7219-40a4-ab27-385192062cbf.FPKM.txt.gz,0.6756107603623387,0.22827340104309635,0.08700247049135328,0.0008097721657974197,0.008097721657974196,0.00020587427944002197
113,019a5486-ad80-44b4-a9e3-7e7f93e8e6fa.FPKM.txt.gz,0.6231496002754083,0.2761733542439659,0.08352140152239605,0.0028114600466664116,0.013961672340588302,0.000382511570975022
114,1294d2f0-3a01-45b8-9e18-f5da4fbe8223.FPKM.txt.gz,0.7127800084530854,0.2423129754860524,0.03843512256973795,0.0008188926458157227,0.005626584953508031,2.6415891800507184e-05
115,f5e4c398-d9db-4cd0-bd12-3751a624d377.FPKM.txt.gz,0.6882992122622377,0.23649211194842346,0.06500437632090174,0.0014303097581282154,0.008731293896633435,4.269581367546912e-05
116,ea1b4005-545a-4fa3-a3d7-a2dbd1bcc744.FPKM.txt.gz,0.6954583935062995,0.19229620038842687,0.08485633185598326,0.0037099746028584233,0.02367909964643195,0.0
117,a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259.FPKM.txt.gz,0.524270158559247,0.43542140636668347,0.03108664316354353,0.000885708827564648,0.008336083082961394,0.0
118,d65401e7-2bde-4b7e-b901-c173dd3cd33d.FPKM.txt.gz,0.6324172764874324,0.28316894686605154,0.057966115176582886,0.0027640789055042954,0.02290804963410754,0.000775532930321349
119,4b19c0e2-2a61-4f0a-9257-4a528e6b320e.FPKM.txt.gz,0.607785947215977,0.3141520325697272,0.03850438516538049,0.021672641834275183,0.015089830062182253,0.0027951631524579207
120,7acdfb7e-882e-43cb-a449-e1bff9869637.FPKM.txt.gz,0.4545967105369138,0.18369122219179407,0.35101567408218826,0.0006765790872625933,0.009423780144014692,0.0005960339578265703
121,c22879b5-4183-4c3c-804b-f6cef1df617e.FPKM.txt.gz,0.07838723762784204,0.02793921391364243,0.005307405152426462,0.8879602467359151,0.000405896570173982,0.0
122,ecefab08-36f5-4a49-9e4d-9e6def0d747e.FPKM.txt.gz,0.7682915135048746,0.19555697618667092,0.033370624900111875,0.0012466038037398115,0.0015342816046028448,0.0
123,754aad86-ccb1-4716-84fc-abe77e4b3e2d.FPKM.txt.gz,0.6490654741428735,0.28471505561288846,0.041337002637312235,0.0030386423575278067,0.021843825249398006,0.0
124,6b59b355-7581-426d-98c1-36e132a77c4e.FPKM.txt.gz,0.6156463175435247,0.3148704240509625,0.048150526809116315,0.0016142750516394439,0.01970109874850289,1.7357796254187568e-05
125,abd58426-924c-47c2-99f3-102e93a3d341.FPKM.txt.gz,0.7486613193503233,0.18152731797275978,0.049347879218788186,0.0035550025551580864,0.01688626213700091,2.2218765969738042e-05
126,b033c85a-2395-4ced-a84d-ac1fbce674bf.FPKM.txt.gz,0.7698493787284533,0.19158893905935862,0.028575195280313766,0.0019775221647275964,0.007020203684782967,0.0009887610823637982
127,4d8ca8d3-eec4-4dee-9805-4a84fa1f1716.FPKM.txt.gz,0.6639105838162205,0.29019033004282996,0.03481367811089989,0.001236801722360917,0.009711183894093126,0.00013742241359565745
128,4ce949d4-55e1-4e4b-a6d3-d2910ae3b448.FPKM.txt.gz,0.656722091831675,0.17533304684142673,0.11720273709960001,0.0014214406135334369,0.048907474133086506,0.00041320948067832467
129,64262505-9f17-4989-94c9-fc6db56ca676.FPKM.txt.gz,0.6806145688160713,0.26904381522145554,0.044529045854719736,0.002243448111764506,0.003569121995988987,0.0
130,c0838214-75ee-4668-85fe-4247b8e5ea1c.FPKM.txt.gz,0.5998326650459381,0.23911533482777128,0.13386796324945538,0.0009629653016765068,0.026126353676633095,9.471789852555804e-05
131,7403bf3f-1678-4b86-b094-c87c993e583f.FPKM.txt.gz,0.605045408678103,0.32096367305751766,0.04417255297679112,0.009762865792129162,0.019601412714429868,0.0004540867810292634
132,a32c6a56-997e-46b6-8da9-fcfe24aafc08.FPKM.txt.gz,0.7745691906005222,0.19093994778067885,0.030234986945169712,0.0009399477806788512,0.0033159268929503914,0.0
133,e023c283-afcf-4334-b741-3dce8e98b0f6.FPKM.txt.gz,0.6234283961974855,0.16923715208254414,0.178274437649945,0.0003968468712231903,0.028645128704655735,1.803849414650865e-05
134,8cc12fdc-c850-42a3-9aac-eae3ac9b21a0.FPKM.txt.gz,0.6851188923923094,0.2289419406841943,0.08005974253810957,0.0014698560963466963,0.004409568289040089,0.0
135,4bf2bea7-00ef-485c-b9e5-035f0ea62b1d.FPKM.txt.gz,0.6698188732112479,0.25367757430201143,0.06962373661563094,0.0010257180026018212,0.005829080356249375,2.5017512258581007e-05
136,757b49f6-849d-45d9-a182-4caa6c527fc2.FPKM.txt.gz,0.5957836596303183,0.256671770753582,0.11229902657770972,0.012851361697473477,0.022202778081592475,0.00019140325932407305
137,d2ba49d2-5207-495c-97b3-d70ebef30c7d.FPKM.txt.gz,0.6329193751819152,0.2437663723682934,0.11436402444940331,0.0006306393713010575,0.007543417095178034,0.0007761715339089939
138,e4e0ed55-a9f4-4978-9aa5-7a6f892ebb53.FPKM.txt.gz,0.6370953600112229,0.21981201557184443,0.12673166625749657,0.0020692315785781922,0.013432469399922842,0.0008592571809350121
139,ce137517-0320-46dd-b4e0-82c02773ba97.FPKM.txt.gz,0.7282910572116275,0.22667098685428624,0.03596556193297538,0.0005091649694501018,0.008493797444917607,6.94315867431957e-05
140,fcdaa827-e263-46e0-8a83-206fa5a009ba.FPKM.txt.gz,0.5927435891250332,0.3506380720333872,0.046293392516826286,0.0009408245482835983,0.009335874363737244,4.824741273249222e-05
141,801d0a1e-b2c9-4e05-bd6b-15322b0458c6.FPKM.txt.gz,0.6685993952429938,0.2586427257707535,0.060662738863430904,0.0028990928644907882,0.00916487421677733,3.1173041553664394e-05
142,fd55692a-cd56-459b-8edb-ba83a735e665.FPKM.txt.gz,0.6743220078238319,0.2764713638960925,0.043009098501164786,0.0009669904619577161,0.005230539316953101,0.0
143,baa3cdc1-1ee8-4aab-80f9-dafa35cc5fbf.FPKM.txt.gz,0.7099254576133621,0.26521284094064373,0.022085050940857345,0.00034174160063222197,0.0024349089045045814,0.0
144,592f19d7-8afb-4db6-9409-24ded8862985.FPKM.txt.gz,0.5487475743314076,0.3011843954230143,0.1470568554413044,0.0006245399594049027,0.002386634844868735,0.0
145,dcca8e16-a1d4-48c3-a87a-f409c86104f1.FPKM.txt.gz,0.719640799286817,0.1883411971907547,0.07899371616185775,0.0031310473788349895,0.009871496597160315,2.1743384575242984e-05
146,82bfc74a-cb0f-4966-b53e-c7b535ae7f23.FPKM.txt.gz,0.7091850310844481,0.24944967222235662,0.03473717312949031,0.0014030334550908343,0.005225090108614142,0.0
147,e6bec4f4-0b51-43ba-b62b-5af777712488.FPKM.txt.gz,0.5505194041552333,0.1943110544884359,0.24867698941591532,0.0012005096040768326,0.005292042336338691,0.0
