subtissue,tissue,l0,l1,l2,l3
LumA,BRCA.Lum,1181,144,25,6
LumB,BRCA.Lum,1182,144,25,6
LumA,BRCA.Lum,1183,144,25,6
LumA,BRCA.Lum,1184,145,26,6
LumA,BRCA.Lum,1185,145,26,6
LumA,BRCA.Lum,1186,145,26,6
LumA,BRCA.Lum,1187,145,26,6
LumA,BRCA.Lum,1188,146,26,6
LumA,BRCA.Lum,1189,146,26,6
LumA,BRCA.Lum,1190,146,26,6
LumA,BRCA.Lum,1191,146,26,6
LumA,BRCA.Lum,1192,146,26,6
LumA,BRCA.Lum,1193,146,26,6
LumA,BRCA.Lum,1194,147,27,6
LumA,BRCA.Lum,1195,147,27,6
LumA,BRCA.Lum,1196,147,27,6
LumA,BRCA.Lum,1197,147,27,6
LumA,BRCA.Lum,1198,147,27,6
LumA,BRCA.Lum,1199,147,27,6
LumA,BRCA.Lum,1200,147,27,6
LumA,BRCA.Lum,1201,147,27,6
LumA,BRCA.Lum,1202,148,28,7
LumA,BRCA.Lum,1203,148,28,7
