i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
68,ee7d6b4b-a341-4a9b-9a3a-38526e749cdd.FPKM.txt.gz,0.17311608961303462,0.002036659877800407,0.5539714867617108,0.23217922606924643,0.018329938900203666,0.020366598778004074
69,7e89a428-9132-4efa-b119-10241f0ecdcc.FPKM.txt.gz,0.19463087248322147,0.008389261744966443,0.5268456375838926,0.2231543624161074,0.03523489932885906,0.01174496644295302
70,148d950b-4202-4f3f-be15-84735cd08a48.FPKM.txt.gz,0.18078175895765472,0.003257328990228013,0.509771986970684,0.26547231270358307,0.017915309446254073,0.02280130293159609
71,648e4d91-e53f-47c8-b343-e224d2a72956.FPKM.txt.gz,0.18761061946902655,0.010619469026548672,0.5699115044247788,0.17876106194690267,0.035398230088495575,0.017699115044247787
72,aa42dd76-efb1-4fb7-9922-cf54540844e7.FPKM.txt.gz,0.17164179104477612,0.0018656716417910447,0.5447761194029851,0.23507462686567165,0.018656716417910446,0.027985074626865673
73,c1f0e689-1d11-4f7d-8386-616efe367e52.FPKM.txt.gz,0.19415807560137457,0.006872852233676976,0.5481099656357389,0.19072164948453607,0.03436426116838488,0.02577319587628866
74,d4675ebb-2444-4e2f-ade2-5c5af9882399.FPKM.txt.gz,0.15492957746478872,0.006036217303822937,0.5171026156941649,0.2676056338028169,0.02012072434607646,0.03420523138832998
75,900a1913-f3b7-46ca-88be-c180a5fb5265.FPKM.txt.gz,0.21766561514195584,0.006309148264984227,0.5078864353312302,0.21766561514195584,0.033123028391167195,0.017350157728706624
76,21feac5d-641f-4802-a910-51b73431de3c.FPKM.txt.gz,0.19963031423290203,0.011090573012939002,0.5360443622920518,0.19593345656192238,0.036968576709796676,0.02033271719038817
77,07858399-2ec0-4d01-b197-b362873e56a8.FPKM.txt.gz,0.15913200723327306,0.003616636528028933,0.5533453887884268,0.2423146473779385,0.0162748643761302,0.02531645569620253
78,0827bd64-de4e-45bc-9e75-a9bdce41f4a5.FPKM.txt.gz,0.20665499124343256,0.005253940455341506,0.5271453590192644,0.2171628721541156,0.02626970227670753,0.017513134851138354
79,999edb9e-8a45-4115-84d5-fca75dcfa639.FPKM.txt.gz,0.19392917369308602,0.011804384485666104,0.5413153456998314,0.20067453625632378,0.03204047217537943,0.02023608768971332
80,23393a6a-bfbc-4dec-9ab5-e78a487a095f.FPKM.txt.gz,0.20729684908789386,0.009950248756218905,0.5373134328358209,0.19071310116086235,0.03316749585406302,0.02155887230514096
81,4a9bb3fd-4e75-4585-82f7-7254889b9838.FPKM.txt.gz,0.22748091603053436,0.012213740458015267,0.4916030534351145,0.21374045801526717,0.030534351145038167,0.024427480916030534
82,22c16f46-950f-4389-bb16-b5cec4d8b94e.FPKM.txt.gz,0.19663865546218487,0.005042016806722689,0.5260504201680672,0.2134453781512605,0.03361344537815126,0.025210084033613446
83,90d19c5c-f80b-454b-b776-99d13f01617e.FPKM.txt.gz,0.20572450805008943,0.005366726296958855,0.5420393559928444,0.18962432915921287,0.03577817531305903,0.02146690518783542
84,c443bbe4-b053-47fa-a7a9-97457e44e2a0.FPKM.txt.gz,0.21869782971619364,0.00667779632721202,0.5358931552587646,0.18697829716193656,0.0333889816360601,0.018363939899833055
85,7bcc02ad-a4c7-44e1-8654-10c4598f936d.FPKM.txt.gz,0.2213375796178344,0.020700636942675158,0.5095541401273885,0.1735668789808917,0.03343949044585987,0.041401273885350316
86,acf02cd5-270d-40c0-864d-abebe048f309.FPKM.txt.gz,0.2018018018018018,0.009009009009009009,0.5495495495495496,0.18018018018018017,0.03423423423423423,0.025225225225225224
87,bdc7d527-3905-4905-b245-b282883ea3a6.FPKM.txt.gz,0.2036036036036036,0.0036036036036036037,0.5441441441441441,0.18558558558558558,0.03783783783783784,0.025225225225225224
88,f31566a9-ffde-40fa-b879-71827a3540a9.FPKM.txt.gz,0.22950819672131148,0.00894187779433681,0.47093889716840537,0.23248882265275708,0.028315946348733235,0.029806259314456036
89,e1f960fc-6efa-4492-9f44-8e645ec8bfc2.FPKM.txt.gz,0.17937219730941703,0.006726457399103139,0.5739910313901345,0.17488789237668162,0.04035874439461883,0.02466367713004484
90,3ec6ccd2-6cd9-4094-8a3d-98ae065ff95c.FPKM.txt.gz,0.1857707509881423,0.003952569169960474,0.5849802371541502,0.17588932806324112,0.039525691699604744,0.009881422924901186
91,552e9a21-3493-4567-8d55-40e7f8009a5f.FPKM.txt.gz,0.21052631578947367,0.0054446460980036296,0.5553539019963702,0.17422867513611615,0.034482758620689655,0.019963702359346643
92,471d762f-bd20-4665-9e2f-cc7ce8f94001.FPKM.txt.gz,0.17723880597014927,0.0037313432835820895,0.5541044776119403,0.22761194029850745,0.009328358208955223,0.027985074626865673
93,90c4dd6e-a5cd-44fb-ad0c-8a27d88429c5.FPKM.txt.gz,0.2222222222222222,0.014492753623188406,0.49114331723027377,0.22383252818035426,0.028985507246376812,0.01932367149758454
94,e1557786-4586-409f-9c5a-a559535f0aa0.FPKM.txt.gz,0.2230320699708455,0.0058309037900874635,0.48833819241982507,0.2259475218658892,0.029154518950437316,0.027696793002915453
95,5d6adefb-ceda-4ef2-a6b9-8077fd618ae6.FPKM.txt.gz,0.23127035830618892,0.004885993485342019,0.511400651465798,0.20521172638436483,0.03257328990228013,0.014657980456026058
96,5c006621-470c-4d58-9c59-804988b955d9.FPKM.txt.gz,0.19850187265917604,0.013108614232209739,0.5636704119850188,0.1647940074906367,0.03745318352059925,0.02247191011235955
97,5ec8fcf2-85bc-4c30-9329-62b1cc47b67f.FPKM.txt.gz,0.19152542372881357,0.001694915254237288,0.5220338983050847,0.25254237288135595,0.011864406779661017,0.020338983050847456
98,ec83d8bd-7f42-4be1-aa49-18b436bf7cce.FPKM.txt.gz,0.209009009009009,0.0036036036036036037,0.5657657657657658,0.16936936936936936,0.036036036036036036,0.016216216216216217
99,deaa56c1-8031-4c65-b3bc-1228407e06ea.FPKM.txt.gz,0.20654044750430292,0.0051635111876075735,0.5438898450946644,0.18588640275387264,0.03270223752151463,0.025817555938037865
100,7bda3c7f-9e51-4e8a-9398-e9dc1dee8c62.FPKM.txt.gz,0.1986644407345576,0.00667779632721202,0.5292153589315526,0.2370617696160267,0.01335559265442404,0.015025041736227046
101,b73518ee-287c-4130-9da2-61772aa195fc.FPKM.txt.gz,0.18218623481781376,0.006072874493927126,0.5789473684210527,0.1700404858299595,0.038461538461538464,0.024291497975708502
102,fa49537b-edee-4d4f-823d-b6c574d33900.FPKM.txt.gz,0.22935779816513763,0.009174311926605505,0.4892966360856269,0.21865443425076453,0.03058103975535168,0.022935779816513763
103,6cef5fb7-2c60-4ece-87e8-4acff9374fb2.FPKM.txt.gz,0.22392638036809817,0.012269938650306749,0.495398773006135,0.2147239263803681,0.032208588957055216,0.02147239263803681
104,2b5c518f-8327-478a-a282-01bfe59aca4c.FPKM.txt.gz,0.22632423756019263,0.009630818619582664,0.49759229534510435,0.21990369181380418,0.028892455858747994,0.01765650080256822
105,52fe6ec2-36d3-413b-81c7-b79870d74450.FPKM.txt.gz,0.19900497512437812,0.004975124378109453,0.5091210613598673,0.23051409618573798,0.026533996683250415,0.029850746268656716
106,906456e9-96d6-4be0-9d61-73647f6684d9.FPKM.txt.gz,0.22899505766062603,0.006589785831960461,0.5024711696869851,0.20922570016474465,0.032948929159802305,0.019769357495881382
107,e26f2b4a-ca55-4a0c-b8e7-4f1e21aa6dae.FPKM.txt.gz,0.18726591760299627,0.0056179775280898875,0.5730337078651685,0.1891385767790262,0.031835205992509365,0.013108614232209739
108,e740e34f-31fe-4fe4-8965-4e9ec5ec50fd.FPKM.txt.gz,0.21314741035856574,0.00597609561752988,0.5617529880478087,0.1693227091633466,0.0398406374501992,0.0099601593625498
109,98da76dd-0fb5-4313-a277-a122c205e843.FPKM.txt.gz,0.22420634920634921,0.011904761904761904,0.5416666666666666,0.17261904761904762,0.03968253968253968,0.00992063492063492
110,3f500570-271f-4da1-90d5-d60f353521e1.FPKM.txt.gz,0.22491909385113268,0.008090614886731391,0.5097087378640777,0.21197411003236247,0.030744336569579287,0.014563106796116505
111,0632152a-63d4-422f-a105-de29b83e3523.FPKM.txt.gz,0.19700214132762311,0.006423982869379015,0.588865096359743,0.16059957173447537,0.029978586723768737,0.017130620985010708
112,944b1e8d-7219-40a4-ab27-385192062cbf.FPKM.txt.gz,0.21052631578947367,0.007974481658692184,0.4944178628389155,0.22647527910685805,0.03189792663476874,0.028708133971291867
113,019a5486-ad80-44b4-a9e3-7e7f93e8e6fa.FPKM.txt.gz,0.23328380386329867,0.007429420505200594,0.46953937592867756,0.2303120356612184,0.02674591381872214,0.03268945022288262
114,1294d2f0-3a01-45b8-9e18-f5da4fbe8223.FPKM.txt.gz,0.19215686274509805,0.013725490196078431,0.5627450980392157,0.17058823529411765,0.0392156862745098,0.021568627450980392
115,f5e4c398-d9db-4cd0-bd12-3751a624d377.FPKM.txt.gz,0.21835443037974683,0.006329113924050633,0.5158227848101266,0.20727848101265822,0.03322784810126582,0.0189873417721519
116,ea1b4005-545a-4fa3-a3d7-a2dbd1bcc744.FPKM.txt.gz,0.17770034843205576,0.003484320557491289,0.5331010452961672,0.24041811846689895,0.0156794425087108,0.029616724738675958
117,a4c7b6e8-ed30-42b2-9daa-0cf0b9d59259.FPKM.txt.gz,0.162217659137577,0.002053388090349076,0.5811088295687885,0.22176591375770022,0.014373716632443531,0.018480492813141684
118,d65401e7-2bde-4b7e-b901-c173dd3cd33d.FPKM.txt.gz,0.20186335403726707,0.004658385093167702,0.4968944099378882,0.24378881987577639,0.023291925465838508,0.029503105590062112
119,4b19c0e2-2a61-4f0a-9257-4a528e6b320e.FPKM.txt.gz,0.17229129662522202,0.003552397868561279,0.5293072824156305,0.2468916518650089,0.02664298401420959,0.021314387211367674
120,7acdfb7e-882e-43cb-a449-e1bff9869637.FPKM.txt.gz,0.21099290780141844,0.005319148936170213,0.5638297872340425,0.16489361702127658,0.03546099290780142,0.01950354609929078
121,c22879b5-4183-4c3c-804b-f6cef1df617e.FPKM.txt.gz,0.22033898305084745,0.007532956685499058,0.5329566854990584,0.17890772128060264,0.035781544256120526,0.02448210922787194
122,ecefab08-36f5-4a49-9e4d-9e6def0d747e.FPKM.txt.gz,0.18585858585858586,0.00202020202020202,0.5555555555555556,0.2101010101010101,0.030303030303030304,0.01616161616161616
123,754aad86-ccb1-4716-84fc-abe77e4b3e2d.FPKM.txt.gz,0.218018018018018,0.0018018018018018018,0.5387387387387388,0.18558558558558558,0.03423423423423423,0.021621621621621623
124,6b59b355-7581-426d-98c1-36e132a77c4e.FPKM.txt.gz,0.23469387755102042,0.00510204081632653,0.47619047619047616,0.23809523809523808,0.015306122448979591,0.030612244897959183
125,abd58426-924c-47c2-99f3-102e93a3d341.FPKM.txt.gz,0.2064516129032258,0.004838709677419355,0.5145161290322581,0.21935483870967742,0.03387096774193549,0.020967741935483872
126,b033c85a-2395-4ced-a84d-ac1fbce674bf.FPKM.txt.gz,0.15918367346938775,0.012244897959183673,0.536734693877551,0.24081632653061225,0.02040816326530612,0.030612244897959183
127,4d8ca8d3-eec4-4dee-9805-4a84fa1f1716.FPKM.txt.gz,0.21138211382113822,0.0065040650406504065,0.5138211382113821,0.2146341463414634,0.03414634146341464,0.01951219512195122
128,4ce949d4-55e1-4e4b-a6d3-d2910ae3b448.FPKM.txt.gz,0.17696160267111852,0.005008347245409015,0.5108514190317195,0.25542570951585974,0.018363939899833055,0.0333889816360601
129,64262505-9f17-4989-94c9-fc6db56ca676.FPKM.txt.gz,0.2127659574468085,0.007736943907156673,0.5415860735009671,0.18762088974854932,0.03481624758220503,0.015473887814313346
130,c0838214-75ee-4668-85fe-4247b8e5ea1c.FPKM.txt.gz,0.20508982035928144,0.004491017964071856,0.49101796407185627,0.2440119760479042,0.02694610778443114,0.02844311377245509
131,7403bf3f-1678-4b86-b094-c87c993e583f.FPKM.txt.gz,0.23424878836833601,0.004846526655896607,0.4798061389337641,0.2294022617124394,0.027463651050080775,0.024232633279483037
132,a32c6a56-997e-46b6-8da9-fcfe24aafc08.FPKM.txt.gz,0.1890909090909091,0.007272727272727273,0.5690909090909091,0.18,0.034545454545454546,0.02
133,e023c283-afcf-4334-b741-3dce8e98b0f6.FPKM.txt.gz,0.20440251572327045,0.0031446540880503146,0.5141509433962265,0.21855345911949686,0.026729559748427674,0.0330188679245283
134,8cc12fdc-c850-42a3-9aac-eae3ac9b21a0.FPKM.txt.gz,0.2185430463576159,0.008278145695364239,0.5182119205298014,0.2052980132450331,0.0347682119205298,0.014900662251655629
135,4bf2bea7-00ef-485c-b9e5-035f0ea62b1d.FPKM.txt.gz,0.21124361158432708,0.005110732538330494,0.524701873935264,0.21294718909710392,0.03236797274275979,0.013628620102214651
136,757b49f6-849d-45d9-a182-4caa6c527fc2.FPKM.txt.gz,0.1968503937007874,0.001968503937007874,0.5511811023622047,0.18503937007874016,0.03740157480314961,0.027559055118110236
137,d2ba49d2-5207-495c-97b3-d70ebef30c7d.FPKM.txt.gz,0.20434782608695654,0.017391304347826087,0.5413043478260869,0.1673913043478261,0.043478260869565216,0.02608695652173913
138,e4e0ed55-a9f4-4978-9aa5-7a6f892ebb53.FPKM.txt.gz,0.2134251290877797,0.0068846815834767644,0.53184165232358,0.18932874354561102,0.03614457831325301,0.022375215146299483
139,ce137517-0320-46dd-b4e0-82c02773ba97.FPKM.txt.gz,0.22298456260720412,0.005145797598627788,0.5317324185248714,0.18867924528301888,0.036020583190394515,0.015437392795883362
140,fcdaa827-e263-46e0-8a83-206fa5a009ba.FPKM.txt.gz,0.17611336032388664,0.008097165991902834,0.5769230769230769,0.18016194331983806,0.04048582995951417,0.018218623481781375
141,801d0a1e-b2c9-4e05-bd6b-15322b0458c6.FPKM.txt.gz,0.20270270270270271,0.005067567567567568,0.5287162162162162,0.20270270270270271,0.033783783783783786,0.02702702702702703
142,fd55692a-cd56-459b-8edb-ba83a735e665.FPKM.txt.gz,0.22003034901365706,0.007587253414264037,0.4931714719271624,0.22458270106221548,0.030349013657056147,0.024279210925644917
143,baa3cdc1-1ee8-4aab-80f9-dafa35cc5fbf.FPKM.txt.gz,0.18233082706766918,0.0037593984962406013,0.5714285714285714,0.18796992481203006,0.03007518796992481,0.02443609022556391
144,592f19d7-8afb-4db6-9409-24ded8862985.FPKM.txt.gz,0.2189922480620155,0.015503875968992248,0.5465116279069767,0.16085271317829458,0.03875968992248062,0.01937984496124031
145,dcca8e16-a1d4-48c3-a87a-f409c86104f1.FPKM.txt.gz,0.20666666666666667,0.008333333333333333,0.5416666666666666,0.19,0.035,0.018333333333333333
146,82bfc74a-cb0f-4966-b53e-c7b535ae7f23.FPKM.txt.gz,0.21565217391304348,0.010434782608695653,0.542608695652174,0.17565217391304347,0.036521739130434785,0.019130434782608695
