"","x"
"94da98fb-7e9f-4937-bf6b-dd6885258f7c.FPKM.txt.gz",1
"fc435124-0749-4c74-ba94-d59a30953ed2.FPKM.txt.gz",1
"9375a989-fa46-4658-8e39-d086885d6065.FPKM.txt.gz",1
"10e453a6-8c30-456c-9a8a-f1195b6122f4.FPKM.txt.gz",1
"42c07ead-83bf-4277-9691-1a363e2b5b90.FPKM.txt.gz",1
"17112e14-d73c-4cb1-9cba-d0ebbdfea020.FPKM.txt.gz",1
"e0c71365-4f21-4bf8-b861-fb3ec1316ce3.FPKM.txt.gz",1
"67ba85ff-0919-4c9d-ad1e-73b25804c0dc.FPKM.txt.gz",1
"f4a1e772-2a5e-4c0a-803a-1bdb2b376a47.FPKM.txt.gz",1
"c9ad1adf-993c-465b-866c-c5c2c5fa9f06.FPKM.txt.gz",1
"653ffc71-52ca-473e-8ce4-c934932baa8c.FPKM.txt.gz",1
"2b5a102d-0462-4fee-a1f1-21dca1390db0.FPKM.txt.gz",1
"7c1d57e4-ea8b-4634-8b1d-65ef201dda59.FPKM.txt.gz",1
"13cf1657-4a38-4e8b-a3e4-8223ba78c6a5.FPKM.txt.gz",1
"10d6ec12-4039-4262-b16d-1bd671b99a57.FPKM.txt.gz",1
"c60f9638-1b5b-4bd5-90f6-c903b8679f2b.FPKM.txt.gz",1
"b448bfa4-4ce9-457c-8e63-5bee1a31e275.FPKM.txt.gz",3
"d146cc22-0cb0-4adf-b507-95c343419dc1.FPKM.txt.gz",1
"2b72861d-7b1b-4b7b-8b9d-1e2fb596bfc7.FPKM.txt.gz",1
"12b16f45-0e5e-4c24-85b5-fd05a6482fa2.FPKM.txt.gz",1
"778e1365-7b5e-469c-915d-c3be22bec7a8.FPKM.txt.gz",1
"0b0f745e-573f-4ace-9431-6b17c550b878.FPKM.txt.gz",1
"ed82f112-4b2e-416b-89f3-9c408f0f022a.FPKM.txt.gz",1
"39ef3ef1-d868-4c8c-81a1-238451a08f11.FPKM.txt.gz",1
"e3bee637-c8c3-4953-842c-11b16ea1bf73.FPKM.txt.gz",1
"ffb473b7-a5cf-4607-b97c-fc78b4719ccb.FPKM.txt.gz",1
"73820dc9-48b2-4fce-ae5d-ca8e0a5359d9.FPKM.txt.gz",4
"378bba31-bcf1-49a1-b1ff-e14278f7054c.FPKM.txt.gz",1
"222a1182-fa38-46be-88c7-0731ba0a81bb.FPKM.txt.gz",1
"88b3eb4d-02ae-4903-89f5-9ee294ee732e.FPKM.txt.gz",1
"dbebc784-425a-4946-b5e1-cb43c349c398.FPKM.txt.gz",1
"8a705b7c-4607-4ede-9486-cbeb1191004e.FPKM.txt.gz",1
"1ef4c9a4-403e-4ed2-b9d6-06302a842278.FPKM.txt.gz",1
"a8b5d651-3c19-464b-aa1a-9dc46be11044.FPKM.txt.gz",1
"6fdbffc8-dac1-4a98-9912-9084b2ce3f28.FPKM.txt.gz",1
"1af985f0-777b-4283-b8cb-cddb4ac1e7cc.FPKM.txt.gz",1
"1916f968-78bb-4ac4-8ddf-0585132076a9.FPKM.txt.gz",1
"6b14871d-013e-4817-9bca-2fd62a71a0e2.FPKM.txt.gz",1
"0633549b-8522-4be3-85b2-055201621efa.FPKM.txt.gz",1
"8478e2c8-4c90-4e3c-97bc-d201991ad4a6.FPKM.txt.gz",1
"6095fc44-4542-4435-8e6b-dba09b3f7f92.FPKM.txt.gz",1
"fd917385-0e99-45cc-91a2-f6bd48c8019d.FPKM.txt.gz",1
"1d381b27-88c0-4ddd-87cc-31fbb24525c0.FPKM.txt.gz",1
"c584b745-3bff-4591-8460-02eb1a00d214.FPKM.txt.gz",1
"85f00b2b-bee0-4bed-bf31-a344b0fe64a8.FPKM.txt.gz",5
"e01aab1d-cbb8-451d-b9b9-ef67ed495c86.FPKM.txt.gz",1
"c258e44b-44c5-43d7-835e-912049ae12c4.FPKM.txt.gz",1
"c6d03bd4-42cd-445a-9222-7ea265bd103f.FPKM.txt.gz",1
"719e930d-dd49-4e49-97ed-7ce1f253f3cf.FPKM.txt.gz",1
"2ec6297f-091b-4744-aaf7-83f86396192f.FPKM.txt.gz",1
"6ad85b23-1f2d-411e-b65e-fefa28732508.FPKM.txt.gz",1
"173d8cb8-d151-4766-b61c-7ecdf8af56ca.FPKM.txt.gz",1
"ae42d69a-f6a4-4d03-9f4a-869b71fef8f8.FPKM.txt.gz",1
"a6801749-f1cc-4824-8be9-c86df987b768.FPKM.txt.gz",1
"51221b71-eaee-41f0-849f-98ef800ad010.FPKM.txt.gz",1
"2c9d9875-4237-410c-afc2-15d06a034d20.FPKM.txt.gz",1
"7975e611-5e6d-444e-a773-5e131734a1ec.FPKM.txt.gz",1
"514bf089-668d-46fe-934d-8538e0d88366.FPKM.txt.gz",1
"2029581a-86cd-4ea2-82d4-0e085ae1f8f9.FPKM.txt.gz",1
"feb82116-b8c0-41e6-9afd-43cc6f6c0d62.FPKM.txt.gz",1
"911f9fce-80fe-4d73-b886-5a51389f181d.FPKM.txt.gz",1
"0c37e843-b21b-4d00-b91d-c9d7865200c2.FPKM.txt.gz",1
"69ad4bfb-b94a-4b72-986b-d6a73febd362.FPKM.txt.gz",1
"ac32a9f2-e148-4e70-899e-78b8ae563839.FPKM.txt.gz",1
"b2192c25-6689-497e-ae44-49fc4fc80e97.FPKM.txt.gz",1
"d5a54e1d-02d7-4cee-b6b1-e0a616cc322d.FPKM.txt.gz",1
"5b917d60-5201-4def-839a-a92f15d9068d.FPKM.txt.gz",1
"6476b6b8-7e7e-44ac-9869-c93b654458a5.FPKM.txt.gz",1
"fa3d075d-a2fd-4842-a724-fdce90fd8eb7.FPKM.txt.gz",1
"15d9df59-6840-4f24-81f2-008e43af911b.FPKM.txt.gz",1
"9e7f3ce2-b4d2-4086-bb9f-3c6099c82837.FPKM.txt.gz",1
"592b3724-0836-41e9-b4d0-1bce729e7a1f.FPKM.txt.gz",1
"2ce7edaf-0a05-444a-ba19-a26ee1b74513.FPKM.txt.gz",1
"86640b11-93b3-4f4e-89a7-1a1fdc9a414b.FPKM.txt.gz",1
"f204f6b8-03fb-4464-922d-de9fffeff9d5.FPKM.txt.gz",1
"7af5a442-83c8-426b-ba0f-a56783fbc5f2.FPKM.txt.gz",1
"a22817b9-da0e-45cd-ba5d-3eb790e273cb.FPKM.txt.gz",1
"aa5ba703-5bc5-4536-98cd-ab31520d29d7.FPKM.txt.gz",1
"206537cc-dc94-4722-b6d2-1e5fd6588078.FPKM.txt.gz",1
"ac4cd473-92f1-43ae-b9ef-2239755ef6a7.FPKM.txt.gz",1
"dd5a0067-d77e-40e7-a42f-064d7cfab3d6.FPKM.txt.gz",1
"cfffb137-1ebf-4c5b-9f38-ac28c191c132.FPKM.txt.gz",1
"20c6123b-33b6-46a7-8625-482e4594c032.FPKM.txt.gz",1
"74a288d5-7bb7-414b-b422-f9a4548a8433.FPKM.txt.gz",1
"b7f4d8a5-5d3b-4995-9ff4-a3298ca82f0e.FPKM.txt.gz",1
"d5fd50e4-2068-4cfc-9b04-3976f9fd7940.FPKM.txt.gz",1
"95167b79-f563-461e-81dd-a7143cfafe0d.FPKM.txt.gz",1
"f69d848c-f9cb-4871-9c25-35c43cbbf4e6.FPKM.txt.gz",1
"9447e559-9df9-4517-9f1e-7b280cc4293b.FPKM.txt.gz",1
"b600c271-e77b-4752-af07-08dd817ea601.FPKM.txt.gz",1
"3743ccc7-6c5f-459c-bd5d-e3c03d19e538.FPKM.txt.gz",1
