"","MMgrey60","MMsalmon","MMyellow","MMbrown","MMblue","MMmidnightblue","MMcyan","MMgreen","MMmagenta","MMred","MMblack","MMpurple","MMgreenyellow","MMlightcyan","MMturquoise","MMpink","MMtan","MMgrey"
"ENSG00000104447",-0.014797535906962,-0.0117680100984082,-0.0284915824343715,-0.0561538106394638,-0.0997043712605334,-0.173114171748353,-0.00397917102264649,0.239028620986454,0.199938169038485,0.0717004045656274,0.0707940371535905,0.182832137378699,0.0422969735528217,0.13078472240641,0.378780263407586,0.0344010564787641,0.000232611008847917,0.220574156155932
"ENSG00000104635",-0.0401314689660215,0.00560298093858664,-0.134801723692887,-0.122550740479432,-0.170150563064646,-0.250353149843246,-0.0124688482609935,0.390980266408616,0.12506299866673,0.0508516069405166,0.000723686924645841,0.0438578476656628,0.018152355761172,0.012656873617046,-0.00758345826073485,-0.0289849968380929,-0.00335839533546814,0.292716845784149
"ENSG00000104723",-0.0286677634726969,0.0180035949616138,-0.0297742485905255,-0.189695463222099,-0.156764891988332,-0.250137781315458,-0.00400466353373012,0.107187082660211,0.044019122895759,-0.000584236261411967,0.0613700269954626,0.122258964254716,0.0240841232700416,0.0477286014774529,-0.0184969181467536,0.0297946998238019,0.0613433905324808,0.298735248827714
"ENSG00000104728",0.0261661727956176,-0.0198126599808559,0.198950381637892,0.198182445727566,0.49448808305033,0.319867850322508,-0.0615631474352449,0.0464239137990062,0.0663731720909469,0.0010765160722805,-0.0354351969757477,0.0307151869782119,0.0141508134527642,-0.0112173607562412,0.12715075136587,-0.00793095868933512,-0.0842504782592782,-0.368457449616054
"ENSG00000104738",-0.0201436792976162,-0.0333242099568545,-0.225859156191338,-0.329118245117305,-0.40088503445404,-0.437793789279944,-0.00891962255058717,-0.00262393622838841,0.149527373895144,0.0235659375708846,0.119737925561728,0.158745661295181,0.0905827453711036,0.0867263906481848,-0.0600134680771977,0.147641057382752,0.122902667603014,0.638479603612513
"ENSG00000104783",0.0282692402438075,-0.044550232691862,-0.00417237930706689,0.0271970328575526,-0.126099836866059,-0.078640613571348,-0.0414531817014054,0.040028444845556,-0.0832053107899145,-0.0482319863142491,-0.0565712551115777,-0.0877665835504898,-0.0622479623679317,-0.0569204410276129,-0.0312017554649189,-0.000913082593531279,-0.06872745924935,-0.321958072571385
"ENSG00000104833",-0.0341380911826879,-0.0263596069969727,-0.0788253523072491,-0.127571212068058,-0.138426048073159,-0.206670363222539,0.00518685847685788,-0.0267428761723623,0.289887659465547,0.0238688221937727,-0.00554725422972446,0.0855840507196965,-0.0202353474305752,0.0331101889666636,-0.0469907420769024,0.0650878330007255,0.0651573013024557,0.285603450455956
"ENSG00000104856",0.000109043312029647,0.0351870965231322,-0.0562435026211847,0.00613302618744593,-0.086091557535552,-0.121218176493478,0.0273690216757447,0.0692564265403152,-0.0127857173912347,-0.0163986479312711,0.000394189283647728,0.0236535913082739,-0.0373485959331281,-0.0083721063018555,-0.0418021242154628,0.0170590896442646,0.0368295574206242,0.149905106061033
"ENSG00000104879",0.0322514553266684,0.00124741159886954,0.0515877814372226,-0.0159147548200255,-0.0590076344975063,-0.0922065884109088,0.0202056482163927,0.0277541825361105,-0.0259929141790346,0.0085601515348881,0.00645359208355094,0.0136010275132855,0.171278442194205,-0.0172814453457177,-0.0194655390628678,0.00258561195795016,-0.0155386458676983,-0.101108471923172
"ENSG00000104888",-0.0116286407504198,0.00578899553909445,-0.0276755254040464,-0.0347085667828593,-0.0549200481620754,-0.0897058810432154,-0.00451514173434489,0.0235315705157138,0.00990630693410645,0.000881624007252775,0.00406845578643738,0.094661508058996,0.055087559870597,-0.00534157250919342,-0.0131370166507409,0.0446292080027168,0.0424206036005649,0.115146014808848
"ENSG00000104889",-0.0747523588756912,0.0108651342351757,-0.188027743406413,-0.276772682026773,-0.356426253037421,-0.389339440344101,0.0279696000250981,-0.111206928784009,0.0815624509593148,0.0929969939004711,0.0636838006183384,0.315087531822629,0.0491215709266218,0.0114602883083565,-0.105528249578312,0.0634206684531251,0.160566704036849,0.656314829899152
"ENSG00000104894",-0.00760219358547323,0.0358729494259707,0.22604439829915,0.778931862748674,0.475271455600019,0.396337986680622,0.106332409980363,0.069740407037333,0.0343689636051048,-0.0302966053997211,-0.0847178687798568,-0.0646236910997968,-0.022531310177437,-0.0293558326341793,-0.010133169883353,-0.00847657915856516,-0.080389237515899,-0.401477841057762
"ENSG00000104899",-0.0241139382701266,0.00992697956681726,-0.0673098965724294,-0.0466829109596883,-0.0848991022638757,-0.0699091148549223,-0.0109193493547374,-0.0470290195320355,0.046560685654734,0.0604291850057456,0.0450932005210924,0.0211841892186686,0.00959169510739768,0.0101239498644679,-0.00523603028165038,0.095831499427156,0.0324032743428481,0.14946937375618
"ENSG00000104951",-0.0213630760846727,0.0735824500660807,-0.111790978045882,0.239015186183466,-0.144856628320798,-0.187768193637471,0.193719333864737,0.217508451034751,0.0435808162933465,0.00493306026174833,-0.00166397401135957,0.00387293878158425,-0.00239404739451429,-0.0233001273873444,-0.0577730513568739,0.0399357534806512,-0.0287012105841976,0.0400429224039333
"ENSG00000104998",0.230858698737746,-0.00443026167113044,0.0341414752333422,0.120316849811241,-0.0127166370758712,0.0642787850179178,-0.0428520112273474,0.0626902970597799,-0.0534153240936421,-0.0287686262844313,-0.0506086534816092,0.0147733018972251,-0.0356025774705347,-0.0403596526022049,-0.044917194762225,-0.0580898610312481,-0.0131541678097718,-0.286083331910055
"ENSG00000105011",-0.0684552690676082,-0.0273981077144244,-0.225078734530944,-0.277600267203589,-0.401189537509717,-0.434662339637924,0.0217091277218956,-0.108538506713919,0.125421767920904,0.0919633478573752,0.0629605322339569,0.164450969358548,0.0115907165196878,0.0753295835847192,-0.0957434447754182,0.075101443946315,0.196118183887881,0.664612694257844
"ENSG00000105048",-0.0363268418264637,-0.0307668993313095,-0.0952977501865226,-0.118094650479528,-0.183617845655081,-0.19774567824844,-0.000558143656679985,0.0526855770802129,0.0155125745994582,-0.0157854324697083,-0.0437940185538162,0.0288077710768516,-0.00257469921179841,-0.0437112321048788,-0.0657433197083219,0.458293318095184,0.000236723444243927,0.0990404091970397
"ENSG00000105063",-0.0276427639942827,-0.0341625672001804,-0.0508335151522548,-0.0326997955924892,-0.0737552797417559,-0.135692213651995,0.0245982252418069,0.0516806107279984,-0.00784631186106675,-0.022499648082215,0.0374666307622407,0.0129219077401183,-0.0034228486429284,0.00897778683557198,-0.0662762960426726,0.942606713950972,0.00991121850915088,0.142111422860815
"ENSG00000105088",-0.0134706441862769,-0.00229480224716991,-0.0498341981886666,-0.133122953687996,-0.0973522809975598,-0.179403160147492,0.0136788545672414,0.303529351019987,0.169287740082832,1.56031570229037e-05,0.00286754427615089,0.294794800921015,-0.0512724443642545,0.0166370139451615,-0.069132421895659,0.0317274468127438,0.0306430520164394,0.213693163900508
"ENSG00000105173",-0.0423973802534934,-0.0183910245260993,-0.171193370688231,-0.205981573964026,-0.317092541227351,-0.363598802667649,0.0025522741056533,-0.00355338092991835,0.177477617954015,0.0170730021921526,0.0759395271564267,0.111918047129706,0.0331400304866219,0.104070560483469,0.182055896719732,0.137320156711729,0.0624233384586098,0.490582877247778
"ENSG00000105197",-0.0421432283061208,0.0556686876044329,-0.150805641424573,-0.175247137528219,-0.259155563320282,-0.254176320892966,0.0739292054030398,-0.143442475321702,-0.0156135572417701,0.00758635002666782,0.0309209038754787,0.0453480076398736,0.0926697462657316,0.00124894939727481,-0.06541367959259,0.0342241409243701,0.0735992435439769,0.341991465859745
"ENSG00000105227",0.00758398710123112,-0.00666223954872652,0.447820715590868,0.440514937573933,0.897126218550927,0.605122467634174,-0.0521136957945867,-0.0937825079672636,0.044762922784538,-0.006854628811065,-0.0700504253712703,-0.0134014377960712,0.00819237660887103,-0.040967691156288,-0.00407730850570928,-0.0267979047544787,-0.0859243836116485,-0.377354626102455
"ENSG00000105246",-0.00339352663535974,0.0906722921709515,-0.031070152575327,0.15542068512082,-0.0275525397970163,-0.0628095534093199,0.0877974031794197,0.0694122938511706,-0.0106016645091925,0.0118357617171203,-0.0253703193299754,-0.0194435616902222,-0.034499717938689,-0.0344972693313662,-0.0434915501815496,0.00821495514552599,0.00248111635919833,0.0149139002905504
"ENSG00000105270",-0.00796606959824054,-0.0453725367542829,-0.0574932021583175,0.0129845669552401,0.0168225572775695,-0.126106221468315,0.144831677988181,0.346911197360624,0.124454716935172,0.0946383066909235,0.00854947247097556,0.0315342553918944,0.00629348150352456,-0.0323424949183605,-0.035134380253638,0.118598882087508,-0.0280065223571995,0.0346989914122587
"ENSG00000105290",-0.0187137286085276,-0.0307269386394027,0.0167543023340522,-0.00292846527715088,-0.0333909950986353,-0.065462014434514,0.154367081307567,0.0200513071656331,0.117812886407582,0.0556416723560899,-0.0129961860491962,0.0332239074204354,-0.0227879896351699,-0.031467495768699,-0.0278321102529593,0.0912628308344998,-0.0222007841348538,-0.0995985377516867
"ENSG00000105339",0.0558545509995638,-0.0069921174058862,0.340824510631361,0.47157713763612,0.666479810504029,0.517497879822096,-0.023312922089093,-0.0427003349745826,0.0129992784755831,-0.0266477343621558,-0.069484533541767,-0.0267817545998068,0.00947778218535813,0.0325368734229019,0.26714183986901,-0.0376415686150904,-0.0647681426211118,-0.414834861164013
"ENSG00000105369",-0.0121041024070643,0.103915346590432,0.00245810998897037,0.0989236505610306,-0.0363194099827054,-0.104273971677564,0.115433789954455,0.238108995326674,0.00955817000109776,-0.0221159706471709,0.000515692794236452,-0.0433579393535986,-0.00877227069433556,0.202010309074493,-0.0322604719868047,0.0382635832393099,-0.0274332609692225,-0.0551887684690257
"ENSG00000105374",-0.0311333325813337,0.0962044050048123,0.0524505449953727,0.409649835149645,0.311213479759758,0.162417293749664,0.100576205762979,-0.0618052649267977,0.0108739369975228,0.00456351661094961,-0.0388755483183358,-0.0585056067928004,0.00893490788429175,-0.0893585357314099,-0.0742810965752476,0.00344663738723475,-0.00909901187806665,-0.0624226647661772
"ENSG00000105376",0.0558978663819087,-0.0350928206830667,0.241263599781533,0.154704340118539,0.239987950435812,0.248003244695712,-0.0358204989131081,-0.0411432124174222,-0.0284462266527801,-0.0355810188079957,-0.0231678072124165,0.127043884019219,-0.0326672726703386,-0.0302907692962508,0.0201548484177929,-0.0177103072621088,-0.0561954434103185,-0.363315765224897
"ENSG00000105426",0.0495458649099846,-0.0523908448514315,-0.061259430927493,-0.159481167995023,-0.0944303118433048,-0.200411467643037,-0.0522096290261149,0.0583765586388169,0.109729650273888,-0.0141549662313292,0.0416999684836255,0.194479034434502,-0.0478113946500611,0.117215145578706,-0.0311783880805158,0.121949452869707,0.15117953104702,0.536683672323257
"ENSG00000105427",-0.0133378356849558,-0.0110820189370085,-0.0245814893844246,-0.06042528925683,-0.117765492604188,-0.140150943496481,-0.0033253352654001,0.0715883049059277,-0.00813972877848259,5.59572558232659e-05,-0.0064611313777331,0.0898443587011908,-0.0272841677831094,-0.0470643548925463,-0.0382952451421241,0.0287111433828214,0.0740623875724419,0.240647168920497
"ENSG00000105479",0.0877663319896708,-0.0192750010816354,0.811457319313718,0.137608819284395,0.326408705547188,0.190582734786133,-0.0173333715805773,-0.119017132408869,0.00496550329466439,0.0133931497810713,-0.0087552011946124,0.0584107455206031,0.0118819856677697,0.0120426606549602,0.0270054131842887,0.0131774887171385,-0.0414560953616911,-0.264907153518452
"ENSG00000105519",0.175277701149974,-0.0126448434505548,0.876651169489741,0.232168044183893,0.379372691042545,0.223515986234534,-0.033198195468726,-0.103386873678574,-0.0180028799892419,-0.00775737791622024,-0.0504003931187528,0.0137516022450964,-0.0145603168825108,-0.0303205383678169,-0.0272220151824569,-0.0335601076411907,-0.0481999821247869,-0.273412261380246
"ENSG00000105538",0.00148339120870572,0.00896365599673837,0.298575279922011,0.408393246274014,0.737941670783751,0.449236587958117,-0.0409867497980264,0.061907589617605,0.0652872779413749,-0.0105445604607958,-0.0249953485754641,0.0586847110588974,0.0334691680106497,-0.0880570270680101,-0.0435475038570682,-0.00883125823689273,-0.0539353047283486,-0.217973963381369
"ENSG00000105655",0.0819951931600992,-0.0369179382047005,-0.0297254226926331,-0.162813108592527,-0.131288844532141,-0.215057326393806,0.0814844309369248,0.0191585269956443,0.00596052402305521,0.00230423425698958,0.0195004123629942,0.0574740942501161,0.00237718436322134,0.00698785495572043,-0.063405016758998,0.102282468047068,0.137536833807065,0.027443018613765
"ENSG00000105696",-0.0143906967657219,-0.00180248608568531,0.0246787984998074,-0.102088196728795,-0.0231240409659138,-0.0590832412091151,0.0609433337488497,-0.0287065726950419,-0.035358611200682,-0.0123232057714683,-0.00735970868388122,-0.0316583844693391,-0.0121706903235366,-0.0113337629570748,-0.00545743156586459,0.0104990890478658,-0.0319217288354433,-0.190916532495667
"ENSG00000105697",-0.0441225665705236,0.105982574088418,-0.0679310706275418,0.249520063480228,-0.105805885809593,-0.11886987448428,0.117313474369295,0.0272762440953626,0.00815370235693727,0.0868110486495406,-0.0334251041401428,-0.0387927871571087,0.0118503968935952,-0.00870665258313431,-0.0377610910876114,-0.0312308049039761,-0.0183364496502554,-0.00517513152547999
"ENSG00000105737",-0.00918478320264081,-0.0164059953785549,-0.0151540689090742,-0.0939876185578518,-0.0409689152813837,-0.0997161080201294,0.0040371661425906,0.0252238107565538,-0.0058204452826601,-0.00455062484729449,0.090592133871382,0.0490482403075174,0.0281509806509595,0.0254721005600826,0.00261049696316408,0.0634430670789151,0.00259337134860219,0.0501400380169442
"ENSG00000105767",-0.00914002279575445,-0.0512471328013005,-0.0636108620573846,-0.206299154884381,-0.194764407570558,-0.259965931354369,0.11223712138131,0.054801346415904,-0.0203405264647727,-0.0323986444312033,0.134566721729036,0.12521429443968,-0.0175337630961921,0.0187570198226764,-0.0713362174903617,0.116957253561215,0.0424919914760873,0.239099766459669
"ENSG00000105810",-0.0203282763342964,-0.019281277258528,-0.0223472926604879,-0.0547093554551645,-0.0442789453729255,-0.10440091441434,-0.00757652187033457,0.157631889531253,0.0818121839177423,0.0079544748377078,0.0106087320544762,0.0316141196734867,-0.00219962558633198,0.579846827359023,0.0454492123641384,0.0204297521089409,-0.00887789119909707,0.149335249871247
"ENSG00000105825",0.000701356358852879,-0.0155605005540475,-0.0510009557455295,-0.00528061461785467,-0.0620083115313056,0.0435049696680384,-0.00587818097461419,-0.0211906584391106,-0.0521113661924834,-0.0122494938330809,-0.0179434075283611,-0.0456966803104661,0.0682333958154265,-0.0271423567385737,-0.00762030071000355,-0.041327726416361,-0.041703939837814,-0.178860069272395
"ENSG00000105835",-0.0469605138302054,-0.0134651000131105,-0.118911363397683,-0.114107261217124,-0.198139433285008,-0.182846433587879,-0.0423965605699149,-0.0477476854346535,-0.0503645398766995,-0.0385761739628952,-0.0666553823547437,-0.0466010912842267,0.0110836924888971,0.0952615106457381,0.293004003930766,0.083761936467303,0.00638880902893503,0.28976920437256
"ENSG00000105854",0.0225478761463376,0.00337340393201391,-0.000936212540982424,-0.00959717935701512,-0.0458741229035443,0.083740360743011,-0.0398154061092982,-0.0683220431173993,-0.105406843177648,-0.0230610265420178,-0.0517933302440686,-0.118795550587856,-0.0284213574542354,0.0741101452017475,0.121043194384593,-0.0425207702029138,-0.0801956450685924,-0.427449939445962
"ENSG00000105894",-0.037815740533096,-0.0169329981347575,-0.0132746850592792,-0.144893047499749,-0.0785352751331648,-0.13525794081538,-0.0142354960438557,-0.0408008840701343,0.0721654356320718,0.327744088870444,-0.00123930330266243,0.0119302738749443,-0.0161600887258114,0.0750939781347949,-0.0390183133465793,-0.00762668679767458,0.0582845970007881,0.380701400454657
"ENSG00000105928",-0.00189549871607278,-0.0509292900038133,-0.0919082629795896,-0.0347916078800681,-0.151156107977131,-0.22467733338899,-0.0154575200092892,0.341481009227839,0.038216305185719,-0.0377945637260725,0.0132421278594979,0.00252859074465225,-0.0891310573442007,-0.0270887329193502,0.0307282000144078,-0.021092754890865,-0.0319723291658744,0.233599548124429
"ENSG00000105971",0.0264608922167956,-0.0358911587889045,0.253687154524216,0.32189245172423,0.570903307861804,0.396526335536702,-0.0470193300340466,-0.0146243293166965,0.0207788474596817,-0.044429775669452,-0.0728715133608946,-0.0284289616036794,-0.0332899207311666,-0.00695156482023265,0.00398053619292265,-0.101758510524714,-0.0369344511613237,-0.113139627162513
"ENSG00000105974",0.0305149384550791,-0.0149108196623828,0.341900473187555,0.458058808040314,0.785464032045914,0.577697861029517,-0.0663865301481545,-0.0111558775691643,0.0506840489554078,-0.0254034961648805,-0.0916741330162646,-0.0211613062040909,-0.0175053252130856,-0.0353251505967859,-0.0314637946769247,-0.0703205286978868,-0.0875324090242118,-0.265650670021524
"ENSG00000106003",-0.0136218039363161,-0.0164975832133956,0.0268494776877898,0.00804175573475979,-0.0328513796941445,-0.0168964250562576,-0.0192541066329744,-0.00132531499345283,-0.0772039895986561,-0.0343250573998493,0.00912141480958401,0.0424588230610656,0.121933497247896,-0.0251837212375957,-0.0268689582256012,-0.0167050916309199,-0.0500470176762002,-0.296276221238903
"ENSG00000106025",-0.0178092847795759,-0.00587616714067672,0.266522443192259,0.252253837322716,0.515535807079758,0.482550081749886,0.0304543851782619,-0.204513177004666,0.0304918515872725,0.0410176505153064,-0.021394229745357,-0.0758128092822563,0.0507798423056186,-0.0155807216375531,-0.00115715001498383,-0.0707432931433268,-0.108695880887682,-0.568626242552468
"ENSG00000106089",-0.0114622781792983,-0.0389757448334393,-0.056707800046989,-0.104531309522494,-0.209439255073271,-0.176572887485767,-0.0555987703471191,0.00213591475821119,-0.0546822076243377,0.00706973412780574,0.0105239260251248,0.0193235241557356,-0.0202345163009004,0.0647851063506932,0.0898144649888321,0.0357223010593625,0.0208906883850513,-0.0885316142107155
"ENSG00000106123",-0.0209799395587774,-0.00600942801649823,-0.0223704164707117,0.0051558964254043,-0.0271791603203426,-0.107319906628141,-0.0383008293429035,0.0286650006831462,-0.00583085585253801,-0.00972267747828378,0.0860490537889261,0.052363277403206,-0.0224812540379136,0.00173212435550913,-0.038892073267712,0.0543894505867546,0.0455303986774538,0.331204347927376
"ENSG00000106258",-0.0125682302781082,0.0132848407227998,0.0588736415309631,0.144671908208227,0.0195710853914221,0.0105094427274977,-0.00874084931779246,-0.0745810530591229,-0.0197882882645063,-0.0191438433405509,-0.0272153932549935,0.0077385301664112,-0.0114641163934842,0.0357783867576105,0.135220323517466,0.0170497596521739,-0.00851464344850281,-0.137602125933585
"ENSG00000106333",0.0117809696731729,-0.00934593470056764,-0.0420337675523956,0.0430538305602228,0.0187187037612592,-0.116942748995428,0.0656118343191943,0.581624551296451,0.079014559692902,-0.00310437232262764,-0.0364445495899965,-0.0296152827686108,-0.0398556804186215,-0.0787741673791324,-0.0677685333169102,-0.00820379978300027,-0.0408604957499763,-0.0511016064787131
"ENSG00000106366",-0.0258041494836882,-0.0265681496995782,-0.0553969042036369,-0.0268158773975877,-0.0437246414125924,-0.166943898072937,-0.0223011001248032,0.506434633440765,0.075368484170689,-0.0372991612172292,-0.0468246162264738,-0.0036454346556435,-0.0302379686299654,-0.0466331205972981,0.0350040257475577,-0.0183894805196979,0.0131323450354843,0.206832925839874
"ENSG00000106415",0.0705818790608186,-0.020816958369101,0.135273081349658,0.0959697314380362,0.175496929903671,0.260251754139678,-0.0127539928984796,-0.095617425407283,-0.0182539930366399,-0.0223390687679919,0.0637058249819576,-0.0174408574793283,0.00379105777011276,0.0824473583573645,0.164728397424457,-0.0502091155882759,-0.0611903163456396,-0.405101333440824
"ENSG00000106483",-0.0101880314633583,-0.014007464122986,-0.0269298780033703,0.0296536499327977,0.0185973285714556,-0.0807141084008328,0.0358528086014416,0.56809590211039,0.0654552708782597,-0.0296425994904478,-0.039131343226935,-0.0534541709684029,0.0098064393532809,-0.0301766646670857,0.00106406650401718,-0.0324501226431747,-0.0542644755418693,-0.126911744137998
"ENSG00000106538",0.0967368179245981,0.0816636881002534,0.136884905486579,0.299672768857303,0.368440227557349,0.133490417308242,0.148521343538987,0.404136192010235,0.0182767648564671,-0.0349645178881198,-0.0673774618265436,-0.0752948789120254,0.0270244498065307,-0.128343857293523,-0.0848361614020791,-0.0553436320741373,-0.00968775674456882,-0.137768946122174
"ENSG00000106610",-0.0404131021872509,0.07665790236622,-0.088229105150487,-0.090706102195761,-0.153806434972553,-0.14099213660121,0.0397083933173991,-0.0832289900023857,-0.00148414345107321,0.0846712185899021,0.0329357909469029,-0.00696350917982282,0.0295323831190553,0.0267660744930271,0.0204507902328108,-0.0412794827372349,0.106681255313883,0.308834894230634
"ENSG00000106624",-0.00267897494321253,-0.0517506241443862,-0.0322891147055416,0.086737752287904,0.11981220367533,-0.0643773448659281,-0.00449199101191341,0.869603678339977,0.127507595290865,-0.0284094701494176,-0.052095064113431,-0.0506456795947533,-0.0290229131567999,-0.0896237046400135,-0.0475811402320262,-0.0238767917703799,-0.0944505552312849,-0.141049066434
"ENSG00000106688",0.0176403356529565,-0.0247644044376679,0.34672390169672,0.395309468609737,0.67895153889365,0.569316751812093,0.000842573318242377,-0.0792415966155283,-0.00351286795548158,-0.0267874373153547,-0.0812210156456975,-0.0492035267406535,0.0149808643090451,-0.00347751531383678,0.0911875509353128,-0.0561497879936706,-0.107825900636392,-0.477977147329147
"ENSG00000106772",-0.00875732855886234,-0.0123295777717183,0.337653825143917,0.120960641399637,0.211799315325601,0.213859323123351,-0.0193886927201209,0.0272489625863754,0.00739307245366401,0.0387490082853884,0.0458976203285344,0.0164791948325251,0.230709886166804,0.0555171256276546,0.17318695843014,-0.0519221314307422,-0.0646525278223929,-0.27999084478714
"ENSG00000106799",-0.0352880514203178,0.129478576855907,-0.0335463185650644,0.0597498822022541,-0.005904395682912,-0.0462208087373133,0.00309330507524787,0.135244251263379,0.00726784383076128,-0.035178597836661,-0.0249961209164885,-0.0189176686634538,0.00676837965348124,0.0217743987412382,0.199902771461298,-0.0424059517079172,-0.0150200159963216,-0.00532532521452654
"ENSG00000106804",-0.020433521091047,0.0919248679038284,0.0173307108560794,-0.00909363464457678,0.0376635108619194,0.134235475595466,-0.0214556574691065,-0.0579427194173327,-0.04255229557926,-0.0141484593464,-0.0256494003302996,-0.0323072768756659,0.0016386145965914,0.011696695730256,0.0449393105913124,-0.0497016216125778,-0.0372873772211687,-0.24062689632309
"ENSG00000106809",0.0173304387809495,-0.00558720768661703,0.339522368205429,0.43603614450786,0.68529925253252,0.503760983360335,-0.0229621459422353,0.1350490112666,0.0473496121134856,-0.0118152016378315,-0.060038412102657,-0.0224846237818834,0.0334782520471489,-0.0162381562860891,0.209862464265167,-0.0730426275576881,-0.0932616096303311,-0.373681791275
"ENSG00000106853",-0.0645241901006341,-0.0415381559333344,-0.139445414174894,-0.218222820710815,-0.20285712644974,-0.210600890383576,-0.0311910533203042,-0.140283734562752,-0.032585775939809,0.00665344580838237,-0.0635262384589862,-0.0452428326533759,-0.0153379184824074,-0.00259148929262927,-0.0622705780282685,-0.0321028460257207,0.0206234028298229,0.429320180640124
"ENSG00000106927",-0.0224417259103215,0.0163968267717249,-0.0193673126452688,-0.0804113447082896,-0.0398060031410922,-0.0553209144175863,-0.00108022412804903,-0.0683213581549903,-0.0276185191207319,-0.00277403721424764,-0.0220608668252283,0.0103753579509506,-0.00705275196941311,0.0416471774588919,-0.00955822960023577,0.0343739025095063,0.0214584820036449,-0.0194414618380959
"ENSG00000106991",-0.00418756235231615,-0.0146672176131216,0.335785214994465,0.629872639881952,0.867098537866711,0.597272417197622,-0.0233560088161825,0.111168656456716,0.0800103612575507,-0.0117278842815654,-0.0840577197122143,-0.0766442085717152,-0.00756648507924933,-0.0858004715341409,-0.0375479624480734,-0.0458679761904859,-0.140369676853598,-0.535669039383074
"ENSG00000106992",-0.015257866642361,-0.02904764245125,0.213353514306516,0.23278283471122,0.369571425626199,0.537529810618273,0.097627509305762,-0.220613068028902,-0.0540125169395596,-0.0470962284616536,-0.0784422085853542,-0.111617154564296,-0.00045186948898991,-0.112947868095632,-0.0413204482410515,-0.0522919255073691,-0.0859034678930486,-0.574666558335324
"ENSG00000107130",-0.0574282646435465,-0.0710057344378271,-0.119584883944189,-0.178701173255699,-0.232341509103839,-0.337650129908718,-0.0552133856686692,0.240048664400905,0.091118730991814,-0.0281757788262838,-0.0277430474613166,0.000767450292580173,-0.0578413136469447,-0.000390715305459958,-0.0902731119575957,0.0127489992861601,0.0563382310609371,0.602492118644503
"ENSG00000107140",-0.0344671083766143,-0.0332315571080212,-0.0726125339712234,-0.0177622603472007,-0.0706688541318715,-0.118477273523427,-0.0081757268037255,-0.0165090769392761,-0.00207870971638508,-0.0113152397283037,-6.4199512132837e-05,0.0468542538272664,0.0321474221488807,-0.0242175932707327,-0.0968085927476786,0.0615624253375318,0.025549010333612,0.224443576766561
"ENSG00000107159",0.00949662922895542,-0.0137605028310427,-0.0704597138345159,-0.0842540711469683,-0.0920403649999314,-0.0976402540186842,-0.0261798609490697,0.0321117695649895,-0.0100855872297857,-0.0228323222191703,0.000479439732071948,-0.00118062152414013,-0.0345370510555862,-0.0133691950651253,-0.0325274570334121,-0.00949019584915371,-0.00124946831572056,0.117089413562011
"ENSG00000107175",-0.0222479261433341,0.0498243046995381,-0.0654075958674778,-0.0611426030289926,-0.117657456866205,-0.0980137355376501,0.00536526942033919,-0.0789017000531463,-0.0374800895871895,-0.00637209945781884,-0.0742887472382134,-0.0319521916267226,0.0120645508910943,-0.0503080893491171,-0.110092467598367,-0.0487651298454057,-0.0201919508368733,0.0817413782856288
"ENSG00000107281",-0.0281821743080478,-0.0239560496929675,0.209486981256263,0.209879598348801,0.311264153802349,0.21973394821228,-0.0507784262658999,-0.0976400164651326,-0.0278912618725047,-0.0200480588156742,-0.108839992497233,-0.0823603391508966,-0.0333619440000113,-0.10356253638958,-0.0664769651798893,0.0109089877684076,-0.00715825288301805,-0.337765201499614
"ENSG00000107317",-0.00144666428440572,0.135541699428735,0.252623508866942,0.562889409602016,0.715061217999112,0.502564463548045,0.0617610613362147,0.0377202131982093,0.0215444540672216,-0.023471972341857,-0.0755651788653914,-0.0563049457038921,-0.0091582072729018,-0.0645361451191446,-0.0407966976523892,-0.0322716911900814,-0.0646699038606647,-0.413780931554831
"ENSG00000107562",-0.00532286088405025,0.0237161332276877,0.181915036267076,0.452110037564502,0.564005298069213,0.322642200623779,0.110365485455715,0.41526792072716,0.111629206770755,-0.0367787600215319,-0.0828020492801565,-0.0599394441966487,0.0308525556370548,-0.0109443064766215,0.0899006344026432,-0.043565089174842,-0.0862693005883511,-0.263938932461902
"ENSG00000107614",0.957848708364808,0.00182388080342944,0.0623951832049819,-0.0144356658924693,0.0155403792378413,0.00243209656903976,-0.00217242706644409,-0.0282078833906184,-0.00495044117655029,0.0346245963005828,0.0367307420656078,0.0150703250186612,0.0549472866453981,0.0388767781039031,0.151481368205104,-0.0167983708495661,0.00118558434772279,-0.0924438078791233
"ENSG00000107742",-0.00395645593436538,0.00236793284777591,0.285179726866612,0.487765406838556,0.751406313593159,0.535796224277986,-0.0223721629599974,-0.0145607411199829,0.0388639164129536,-0.0092569594840633,-0.0688389185711379,-0.0108123180318234,0.00811687196243414,-0.0583587633843085,-0.0192027244732416,-0.0153619423600565,-0.0809654777678964,-0.295826920431283
"ENSG00000107954",-0.0219511133935315,0.0250845364430605,-0.0750568567728452,-0.11843103313058,-0.126005484500038,-0.173474458654341,0.00264920814489156,-0.0492355864033986,-0.0183974801179901,0.00466687599077841,0.106309204792076,0.258737760278752,0.148506124018877,-0.0258434187320952,-0.0245461906874345,0.0462848708753875,0.121587235471181,0.318775216272538
